snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1529.json,2026-07-05T07:29:06Z,2026-07-05 15:29:06,2026-07-05 16:29:06,15,29,Busan,t2_research,2026-07-05,C,27,d1_no,no,26,26.11111111111111,26.11111111111111,0.0,79.0,79.0,2026-07-05T07:06:00Z,28,26.9,0.8999999999999986,2026-07-05T15:00,1.48,open_meteo_live_gfs,0.99,0.901,0.089,434.92,1107.23,49.0,1.0000000000000009,0x66814acc346cdb0e16a2042f3dc44946446098ad81dc3e5191b493ed6a0b0155,2778921,0.099,0.01,0.99,0.901,Will the highest temperature in Busan be 27°C on July 5?,0.0,True,1.0,0.0005,0.9904999999999999,0.009500000000000064,0.009591115598182801,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,room_0_1,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1529.json,2026-07-05T07:29:06Z,2026-07-05 15:29:06,2026-07-05 15:29:06,15,29,Chengdu,t1_trading,2026-07-05,C,38,d2_no,no,36,36.111111111111114,36.111111111111114,0.0,97.0,97.0,2026-07-05T07:00:00Z,16,33.7,-2.299999999999997,2026-07-05T14:00,1.48,open_meteo_live_gfs,0.98,0.961,0.019,17.0,2752.1,122.0,2.0000000000000018,0xc9ec734da08a087bb9a8d37b1c8f6b52e154b0ba05b33142d7154fb1ac6ce730,2778882,0.039,0.02,0.98,0.961,Will the highest temperature in Chengdu be 38°C on July 5?,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,busted_lt_minus1,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1529.json,2026-07-05T07:29:06Z,2026-07-05 15:29:06,2026-07-05 10:29:06,15,29,Jeddah,t1_trading,2026-07-05,C,35,d2_no,no,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-05T07:00:00Z,11,41.3,8.299999999999997,2026-07-05T13:00,-2.52,open_meteo_live_gfs,0.99,0.961,0.029,90.0,3704.55,272.53,1.0000000000000009,0x88987a703ee085feaf62aba9c608c5135e707e7c2dae3f3ec0c7534268735759,2778967,0.039,0.01,0.99,0.961,Will the highest temperature in Jeddah be 35°C on July 5?,0.0,True,1.0,0.0005,0.9904999999999999,0.009500000000000064,0.009591115598182801,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1545.json,2026-07-05T07:45:58Z,2026-07-05 15:45:58,2026-07-05 12:45:58,15,45,Karachi,t1_trading,2026-07-05,C,36,d3_no,no,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-05T07:30:00Z,26,32.6,-0.3999999999999986,2026-07-05T15:00,-2.25,open_meteo_live_gfs,0.96,0.93,0.03,127.72,851.77,34.1,4.0000000000000036,0x53f72f38a8b0aa7b29c51c2b8f19498d50bcebd017c878b3fd87d350ed3182dc,2779013,0.07,0.04,0.96,0.93,Will the highest temperature in Karachi be 36°C on July 5?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,capped_minus1_0,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1602.json,2026-07-05T08:02:38Z,2026-07-05 16:02:38,2026-07-05 16:02:38,16,2,Guangzhou,t1_trading,2026-07-05,C,32,current_yes,yes,32,32.22222222222222,32.22222222222222,0.0,90.0,90.0,2026-07-05T07:30:00Z,35,30.7,-1.3000000000000007,2026-07-05T12:00,4.03,open_meteo_live_gfs,0.95,0.93,0.02,83.47,725.36,42.86,5.000000000000004,0x745ef76e5dd9af8a82c5c89d2608fb015667c6e802659614c02cc485492088b2,2778991,0.95,0.93,0.07,0.05,Will the highest temperature in Guangzhou be 32°C on July 5?,1.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,post_peak_gt1_5h,busted_lt_minus1,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1602.json,2026-07-05T08:02:38Z,2026-07-05 16:02:38,2026-07-05 16:02:38,16,2,Guangzhou,t1_trading,2026-07-05,C,33,d1_no,no,32,32.22222222222222,32.22222222222222,0.0,90.0,90.0,2026-07-05T07:30:00Z,35,30.7,-1.3000000000000007,2026-07-05T12:00,4.03,open_meteo_live_gfs,0.95,0.94,0.01,19.0,940.01,46.28,5.000000000000004,0x0c9e7f50f9e0bd21603e047aeab06efbe8f5f28db7d4f46dc3b2962c38e6ee29,2778992,0.06,0.05,0.95,0.94,Will the highest temperature in Guangzhou be 33°C on July 5?,0.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,post_peak_gt1_5h,busted_lt_minus1,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1602.json,2026-07-05T08:02:38Z,2026-07-05 16:02:38,2026-07-05 01:02:38,16,2,LA,t1_trading,2026-07-05,F,70-71,d3_no,no,65,65.0,65.0,0.0,65.0,65.0,2026-07-05T07:53:00Z,1,73.5,8.5,2026-07-05T11:00,-9.97,open_meteo_live_gfs,0.977,0.959,0.018,130.73,1591.58,624.59,2.300000000000002,0xd11fd246bbcf71b466131a13f544d5795691a8ad65abf23f1ba1a24fc4a150b3,2790183,0.041,0.023,0.977,0.959,Will the highest temperature in Los Angeles be between 70-71°F on July 5?,0.0,True,1.0,0.00112,0.97812,0.02188000000000001,0.022369443422075013,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1619.json,2026-07-05T08:19:30Z,2026-07-05 16:19:30,2026-07-05 16:19:30,16,19,Chongqing,t2_research,2026-07-05,C,36,current_yes,yes,36,36.111111111111114,35.0,1.1111111111111143,97.0,95.0,2026-07-05T08:00:00Z,17,33.1,-2.8999999999999986,2026-07-05T16:00,0.32,open_meteo_live_gfs,0.959,0.936,0.023,25.0,1661.89,43.87,4.100000000000003,0xf86ed883da139bb6707af3d90a5dafc8d6ed90e147d35c3cec22496e0f8b857b,2778845,0.959,0.936,0.064,0.041,Will the highest temperature in Chongqing be 36°C on July 5?,1.0,True,1.0,0.00197,0.96097,0.03903000000000001,0.04061521171316483,forward_2026-06-29_2026-07-06,95_97,3_5,near_peak,busted_lt_minus1,decline,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1619.json,2026-07-05T08:19:30Z,2026-07-05 16:19:30,2026-07-05 16:19:30,16,19,Chongqing,t2_research,2026-07-05,C,37,d1_no,no,36,36.111111111111114,35.0,1.1111111111111143,97.0,95.0,2026-07-05T08:00:00Z,17,33.1,-2.8999999999999986,2026-07-05T16:00,0.32,open_meteo_live_gfs,0.96,0.735,0.225,47.26,2696.09,210.77,4.0000000000000036,0x895c6e21b89580088c4e365016079b18bf5f604d6ec022bb874669f40ebc68d3,2778846,0.265,0.04,0.96,0.735,Will the highest temperature in Chongqing be 37°C on July 5?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,near_peak,busted_lt_minus1,decline,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1619.json,2026-07-05T08:19:30Z,2026-07-05 16:19:30,2026-07-05 10:19:30,16,19,Munich,t1_trading,2026-07-05,C,23,d2_no,no,21,21.11111111111111,21.11111111111111,0.0,70.0,70.0,2026-07-05T07:50:00Z,20,23.2,2.1999999999999993,2026-07-05T17:00,-6.68,open_meteo_live_gfs,0.96,0.931,0.029,43.0,1204.17,52.49,4.0000000000000036,0xe097e840b5ea84d71a0df136fae5dd347d2678fc4dd33d08eec288ba5fb0eda3,2778729,0.069,0.04,0.96,0.931,Will the highest temperature in Munich be 23°C on July 5?,0.0,True,1.0,0.00192,0.96192,0.03808,0.03958749168330007,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1636.json,2026-07-05T08:36:22Z,2026-07-05 16:36:22,2026-07-05 16:36:22,16,36,Chengdu,t1_trading,2026-07-05,C,37,current_yes,yes,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-05T08:00:00Z,17,33.7,-3.299999999999997,2026-07-05T14:00,2.6,open_meteo_live_gfs,0.97,0.94,0.03,8.0,490.75,98.65,3.0000000000000027,0xbab49e7550ee4dc8e7cb58e7519b23c8d7413103cd5642c2aee30b6df2cd4b9d,2778881,0.97,0.94,0.06,0.03,Will the highest temperature in Chengdu be 37°C on July 5?,1.0,True,1.0,0.00146,0.97146,0.02854000000000001,0.029378461285076082,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,busted_lt_minus1,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1636.json,2026-07-05T08:36:22Z,2026-07-05 16:36:22,2026-07-05 16:36:22,16,36,Chengdu,t1_trading,2026-07-05,C,38,d1_no,no,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-05T08:00:00Z,17,33.7,-3.299999999999997,2026-07-05T14:00,2.6,open_meteo_live_gfs,0.968,0.938,0.03,5.8,2085.88,99.67,3.200000000000003,0xc9ec734da08a087bb9a8d37b1c8f6b52e154b0ba05b33142d7154fb1ac6ce730,2778882,0.062,0.032,0.968,0.938,Will the highest temperature in Chengdu be 38°C on July 5?,0.0,True,1.0,0.00155,0.96955,0.030449999999999977,0.03140632252075703,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,busted_lt_minus1,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1636.json,2026-07-05T08:36:22Z,2026-07-05 16:36:22,2026-07-05 13:36:22,16,36,Karachi,t1_trading,2026-07-05,C,35,d2_no,no,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-05T08:30:00Z,28,32.6,-0.3999999999999986,2026-07-05T15:00,-1.4,open_meteo_live_gfs,0.95,0.87,0.08,24.62,479.89,66.74,5.000000000000004,0x3755054d06cad6bc9a51879595316e662e11e964d110965556701b0590cce319,2779012,0.13,0.05,0.95,0.87,Will the highest temperature in Karachi be 35°C on July 5?,0.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,peak_gt1h_ahead,capped_minus1_0,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1652.json,2026-07-05T08:52:54Z,2026-07-05 16:52:54,2026-07-05 10:52:54,16,52,CapeTown,t2_research,2026-07-05,C,17,d2_no,no,15,15.0,15.0,0.0,59.0,59.0,2026-07-05T08:00:00Z,12,18.8,3.8000000000000007,2026-07-05T15:00,-4.13,open_meteo_live_gfs,0.97,0.94,0.03,25.0,558.09,134.09,3.0000000000000027,0xa08affb377c78c2c654c9d8fcc9da2fa89475e9fd8ecfb2e900d9e1019a837ae,2778976,0.06,0.03,0.97,0.94,Will the highest temperature in Cape Town be 17°C on July 5?,0.0,True,1.0,0.00146,0.97146,0.02854000000000001,0.029378461285076082,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1652.json,2026-07-05T08:52:54Z,2026-07-05 16:52:54,2026-07-05 10:52:54,16,52,Milan,t2_research,2026-07-05,C,32,d3_no,no,29,28.88888888888889,28.88888888888889,0.0,84.0,84.0,2026-07-05T08:50:00Z,22,34.9,5.899999999999999,2026-07-05T17:00,-6.13,open_meteo_live_gfs,0.964,0.92,0.044,25.0,2997.51,30.0,3.600000000000003,0x5a95a4928438d2e25c496bdefa51d427f142b05ea26ed0a289815a9770194e55,2778795,0.08,0.036,0.964,0.92,Will the highest temperature in Milan be 32°C on July 5?,0.0,True,1.0,0.00174,0.9657399999999999,0.03426000000000007,0.03547538675005702,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1652.json,2026-07-05T08:52:54Z,2026-07-05 16:52:54,2026-07-05 10:52:54,16,52,Munich,t1_trading,2026-07-05,C,22,d1_no,no,21,21.11111111111111,21.11111111111111,0.0,70.0,70.0,2026-07-05T08:50:00Z,22,23.2,2.1999999999999993,2026-07-05T17:00,-6.13,open_meteo_live_gfs,0.99,0.988,0.002,13.38,1738.43,576.84,1.0000000000000009,0x6d2b3a2d3525342e0992a2446f3997d4c2b1108bbfe72286212dd02f63dcdc95,2778728,0.012,0.01,0.99,0.988,Will the highest temperature in Munich be 22°C or below on July 5?,0.0,True,1.0,0.0005,0.9904999999999999,0.009500000000000064,0.009591115598182801,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,16
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1709.json,2026-07-05T09:09:37Z,2026-07-05 17:09:37,2026-07-05 11:09:37,17,9,CapeTown,t2_research,2026-07-05,C,17,d1_no,no,16,16.11111111111111,16.11111111111111,0.0,61.0,61.0,2026-07-05T09:00:00Z,13,18.8,2.8000000000000007,2026-07-05T15:00,-3.85,open_meteo_live_gfs,0.97,0.94,0.03,111.4,628.4,50.58,3.0000000000000027,0xa08affb377c78c2c654c9d8fcc9da2fa89475e9fd8ecfb2e900d9e1019a837ae,2778976,0.06,0.03,0.97,0.94,Will the highest temperature in Cape Town be 17°C on July 5?,0.0,True,1.0,0.00146,0.97146,0.02854000000000001,0.029378461285076082,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,at_high,17
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1726.json,2026-07-05T09:26:31Z,2026-07-05 17:26:31,2026-07-05 04:26:31,17,26,Chicago,t2_research,2026-07-05,F,72-73,d2_no,no,68,68.0,67.0,1.0,68.0,67.0,2026-07-05T08:51:00Z,7,75.2,7.200000000000003,2026-07-05T13:00,-8.57,open_meteo_live_gfs,0.958,0.91,0.048,35.01,2902.65,48.15,4.200000000000004,0x95125495396ccb9b779ab354942d755cf4f98fb6e938a7a4f32c5d7c74071c5d,2790128,0.09,0.042,0.958,0.91,Will the highest temperature in Chicago be between 72-73°F on July 5?,0.0,True,1.0,0.00201,0.9600099999999999,0.03999000000000008,0.0416558160852492,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,room_gt2,decline,17
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1726.json,2026-07-05T09:26:31Z,2026-07-05 17:26:31,2026-07-05 12:26:31,17,26,Helsinki,t2_research,2026-07-05,C,20,d3_no,no,17,17.22222222222222,17.22222222222222,0.0,63.0,63.0,2026-07-05T09:20:00Z,25,16.3,-0.6999999999999993,2026-07-05T18:00,-5.57,open_meteo_live_gfs,0.97,0.961,0.009,5.86,2293.19,60.58,3.0000000000000027,0x244b16799dae33b51b2b08d34d74e6870eb012a49d351abd0f872c35305ee461,2778946,0.039,0.03,0.97,0.961,Will the highest temperature in Helsinki be 20°C on July 5?,0.0,True,1.0,0.00146,0.97146,0.02854000000000001,0.029378461285076082,forward_2026-06-29_2026-07-06,95_97,3_5,peak_gt1h_ahead,capped_minus1_0,at_high,17
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1800.json,2026-07-05T10:00:17Z,2026-07-05 18:00:17,2026-07-05 13:00:17,18,0,Ankara,t1_trading,2026-07-05,C,27,d3_no,no,24,23.88888888888889,23.88888888888889,0.0,75.0,75.0,2026-07-05T09:50:00Z,26,23.4,-0.6000000000000014,2026-07-05T14:00,-1.0,open_meteo_live_gfs,0.98,0.95,0.03,83.5,1847.86,241.05,2.0000000000000018,0xce3b91a60397bc8443a104242fcfbbeb05571c118eaba80ed132af65c9f2077a,2778698,0.05,0.02,0.98,0.95,Will the highest temperature in Ankara be 27°C on July 5?,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,capped_minus1_0,at_high,18
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1800.json,2026-07-05T10:00:17Z,2026-07-05 18:00:17,2026-07-05 15:30:17,18,0,Lucknow,t1_trading,2026-07-05,C,39,d2_no,no,37,37.22222222222222,37.22222222222222,0.0,99.0,99.0,2026-07-05T09:30:00Z,31,41.3,4.299999999999997,2026-07-05T13:00,2.5,open_meteo_live_gfs,0.97,0.916,0.054,18.0,2380.84,189.0,3.0000000000000027,0xbe2876631bfb1097b07b076789d4a0b035cba6615040aeac91a63b827b2064fd,2778723,0.084,0.03,0.97,0.916,Will the highest temperature in Lucknow be 39°C on July 5?,0.0,True,1.0,0.00146,0.97146,0.02854000000000001,0.029378461285076082,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,room_gt2,at_high,18
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1800.json,2026-07-05T10:00:17Z,2026-07-05 18:00:17,2026-07-05 12:00:17,18,0,Milan,t2_research,2026-07-05,C,32,d2_no,no,30,30.0,30.0,0.0,86.0,86.0,2026-07-05T09:50:00Z,24,34.9,4.899999999999999,2026-07-05T17:00,-5.0,open_meteo_live_gfs,0.972,0.921,0.051,26.77,3431.85,42.43,2.8000000000000025,0x5a95a4928438d2e25c496bdefa51d427f142b05ea26ed0a289815a9770194e55,2778795,0.079,0.028,0.972,0.921,Will the highest temperature in Milan be 32°C on July 5?,0.0,True,1.0,0.00136,0.97336,0.026639999999999997,0.027369113174981505,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,18
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1833.json,2026-07-05T10:33:48Z,2026-07-05 18:33:48,2026-07-05 12:33:48,18,33,Amsterdam,t2_research,2026-07-05,C,23,d3_no,no,20,20.0,20.0,0.0,68.0,68.0,2026-07-05T10:25:00Z,24,21.1,1.1000000000000014,2026-07-05T15:00,-2.45,open_meteo_live_gfs,0.988,0.984,0.004,937.73,2612.78,328.39,1.200000000000001,0x9a951df303b30cfca83e104df61c241020ce6078a712cd46fbac82c05ed1cd0c,2778934,0.016,0.012,0.988,0.984,Will the highest temperature in Amsterdam be 23°C on July 5?,0.0,True,1.0,0.00059,0.98859,0.011410000000000031,0.011541690690781852,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_1_2,at_high,18
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1833.json,2026-07-05T10:33:48Z,2026-07-05 18:33:48,2026-07-05 12:33:48,18,33,Milan,t2_research,2026-07-05,C,32,d1_no,no,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-05T10:20:00Z,25,34.9,3.8999999999999986,2026-07-05T17:00,-4.45,open_meteo_live_gfs,0.989,0.937,0.052,200.0,2519.68,348.54,1.100000000000001,0x5a95a4928438d2e25c496bdefa51d427f142b05ea26ed0a289815a9770194e55,2778795,0.063,0.011,0.989,0.937,Will the highest temperature in Milan be 32°C on July 5?,0.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,18
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1850.json,2026-07-05T10:50:47Z,2026-07-05 18:50:47,2026-07-05 05:50:47,18,50,Chicago,t2_research,2026-07-05,F,71,d2_no,no,68,68.0,66.0,2.0,68.0,66.0,2026-07-05T09:51:00Z,8,75.2,7.200000000000003,2026-07-05T13:00,-7.17,open_meteo_live_gfs,0.989,0.941,0.048,6.17,2175.38,30.29,1.100000000000001,0x36ecc0c7502d1abda01b2cdc7269fb026f745f856bfb5382cf11625167bef208,2790127,0.059,0.011,0.989,0.941,Will the highest temperature in Chicago be 71°F or below on July 5?,0.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,decline,18
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1850.json,2026-07-05T10:50:47Z,2026-07-05 18:50:47,2026-07-05 13:50:47,18,50,Istanbul,t1_trading,2026-07-05,C,28,d1_no,no,27,27.22222222222222,26.11111111111111,1.1111111111111107,81.0,79.0,2026-07-05T10:20:00Z,27,27.2,0.1999999999999993,2026-07-05T12:00,1.83,open_meteo_live_gfs,0.952,0.907,0.045,13.1,2792.87,86.3,4.800000000000004,0x93bc5136c9e22edd3fb9b1673ce2a22350d9fdbf3810e5666ceb2d1a2b8f43c5,2778911,0.093,0.048,0.952,0.907,Will the highest temperature in Istanbul be 28°C on July 5?,0.0,True,1.0,0.00228,0.9542799999999999,0.045720000000000094,0.0479104665297398,forward_2026-06-29_2026-07-06,95_97,3_5,post_peak_gt1_5h,room_0_1,decline,18
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1850.json,2026-07-05T10:50:47Z,2026-07-05 18:50:47,2026-07-05 15:50:47,18,50,Karachi,t1_trading,2026-07-05,C,34,current_yes,yes,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-05T10:30:00Z,32,32.6,-1.3999999999999986,2026-07-05T15:00,0.83,open_meteo_live_gfs,0.99,0.98,0.01,499.43,959.48,252.86,1.0000000000000009,0x83bec6ee9f4aaee032d7c1fc3db9429c083fd175f2921872517fcfa77a96ddde,2779011,0.99,0.98,0.02,0.01,Will the highest temperature in Karachi be 34°C on July 5?,1.0,True,1.0,0.0005,0.9904999999999999,0.009500000000000064,0.009591115598182801,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_0_5_1_5h,busted_lt_minus1,at_high,18
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260705_1850.json,2026-07-05T10:50:47Z,2026-07-05 18:50:47,2026-07-05 12:50:47,18,50,Munich,t1_trading,2026-07-05,C,27,d3_no,no,24,23.88888888888889,23.88888888888889,0.0,75.0,75.0,2026-07-05T10:50:00Z,26,23.2,-0.8000000000000007,2026-07-05T17:00,-4.17,open_meteo_live_gfs,0.972,0.946,0.026,8.0,5711.23,323.53,2.8000000000000025,0x084848900ff6e4506aff9efeabff4b1cf634a2e47b7cfa8eb36588686053653e,2778733,0.054,0.028,0.972,0.946,Will the highest temperature in Munich be 27°C on July 5?,0.0,True,1.0,0.00136,0.97336,0.026639999999999997,0.027369113174981505,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,capped_minus1_0,at_high,18
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1512.json,2026-07-06T07:12:18Z,2026-07-06 15:12:18,2026-07-06 09:12:18,15,12,Amsterdam,t2_research,2026-07-06,C,22,d2_no,no,20,20.0,20.0,0.0,68.0,68.0,2026-07-06T06:55:00Z,18,23.9,3.8999999999999986,2026-07-06T17:00,-7.8,open_meteo_live_ecmwf,0.989,0.95,0.039,64.0,880.62,92.81,1.100000000000001,0x6dc9f513359d18036ebe7da60f512ba7a61664b270bb713aa5d3253795823157,2791922,0.05,0.011,0.989,0.95,Will the highest temperature in Amsterdam be 22°C on July 6?,0.0,True,1.0,0.00054,0.98954,0.010460000000000025,0.010570568142773434,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1512.json,2026-07-06T07:12:18Z,2026-07-06 15:12:18,2026-07-06 15:12:18,15,12,Beijing,t2_research,2026-07-06,C,35,d2_no,no,33,32.77777777777778,32.77777777777778,0.0,91.0,91.0,2026-07-06T07:00:00Z,31,35.1,2.1000000000000014,2026-07-06T15:00,0.2,open_meteo_live_ecmwf,0.98,0.972,0.008,10.0,4254.28,55.18,2.0000000000000018,0x73169980da1a4bf09016eac5fb3abbfebf5fb055c30ce2bc60fb2e94a3b6b43d,2791383,0.028,0.02,0.98,0.972,Will the highest temperature in Beijing be 35°C on July 6?,0.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,room_gt2,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1512.json,2026-07-06T07:12:18Z,2026-07-06 15:12:18,2026-07-06 02:12:18,15,12,Chicago,t2_research,2026-07-06,F,74-75,d3_no,no,68,68.0,68.0,0.0,68.0,68.0,2026-07-06T06:51:00Z,2,74.1,6.099999999999994,2026-07-06T15:00,-12.8,open_meteo_live_gfs,0.984,0.973,0.011,25.0,4218.53,1058.35,1.6000000000000014,0xb22ad52c8ceb8620004a1b11999c7076cda8e4726aac01ad4f4a38b89a150173,2801088,0.027,0.016,0.984,0.973,Will the highest temperature in Chicago be between 74-75°F on July 6?,0.0,True,1.0,0.00079,0.9847899999999999,0.015210000000000057,0.015444917190467061,forward_2026-06-29_2026-07-06,97_99,1_3,peak_gt1h_ahead,room_gt2,at_high,15
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260706_1512.json,2026-07-06T07:12:18Z,2026-07-06 15:12:18,2026-07-06 15:12:18,15,12,Chongqing,t2_research,2026-07-06,C,38,d3_no,no,35,35.0,35.0,0.0,95.0,95.0,2026-07-06T07:00:00Z,16,33.3,-1.7000000000000028,2026-07-06T15:00,0.2,open_meteo_live_ecmwf,0.99,0.987,0.003,481.76,1243.71,61.0,1.0000000000000009,0x5ce95ba63e6edb5f81990459b34660618adb666714ce5768810aa5509b296d40,2791372,0.013,0.01,0.99,0.987,Will the highest temperature in Chongqing be 38°C on July 6?,0.0,True,1.0,0.0005,0.9904999999999999,0.009500000000000064,0.009591115598182801,forward_2026-06-29_2026-07-06,97_99,1_3,near_peak,busted_lt_minus1,at_high,15
