evidence_layer,target_date,city,router_route,router_ask,router_payoff,score_deployed_weight,score_all_expr_city_bias_weight,score_no_price_weight,score_route_mult,score_price_mult,score_peak_mult,score_freshness_mult,score_momentum_mult,score_weather_mult,score_deployed_city_bias_mult,score_all_expr_city_bias_mult,city_source_bias_regime,score_recompute_abs_diff
historical_best_ask_diagnostic,2026-06-13,Helsinki,pullback_uncertain_current_high_yes,0.893,1.0,0.19799999999999995,0.17819999999999997,0.43999999999999995,0.5,0.44999999999999996,1.0,1.0,1.0,0.8799999999999999,1.0,0.9,mild_or_mixed,0.09899999999999998
historical_best_ask_diagnostic,2026-06-13,Houston,fresh_runway_current_no,0.65,1.0,0.30105600000000005,0.19568640000000004,0.5376000000000002,0.8,0.5599999999999999,0.8,1.0,1.0,0.8400000000000001,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-13,Karachi,capped_d2_no,0.6,0.0,0.16853850000000006,0.16853850000000006,0.25155000000000005,0.45,0.67,1.0,1.0,1.0,0.8600000000000001,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-13,Manila,fresh_runway_current_no,0.4,1.0,0.5760000000000002,0.6624000000000001,0.5760000000000002,0.8,1.0,0.8,1.0,1.0,0.9,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-13,Miami,false_fade_reheat_current_no,0.57,1.0,0.21528000000000005,0.19375200000000006,0.29250000000000004,0.65,0.7360000000000001,1.0,1.0,0.5,0.9,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-14,Busan,fresh_runway_current_no,0.43,1.0,0.7200000000000001,0.54,0.7200000000000001,0.8,1.0,1.0,1.0,1.0,0.9,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-14,Chengdu,fresh_runway_current_no,0.69,1.0,0.2718720000000001,0.3126528000000001,0.5760000000000002,0.8,0.4720000000000001,0.8,1.0,1.0,0.9,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-14,Dallas,capped_d2_no,0.65,1.0,0.1638,0.1638,0.29250000000000004,0.45,0.5599999999999999,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-14,Istanbul,fresh_runway_current_no,0.33,1.0,0.8,0.6000000000000001,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-14,Jeddah,fresh_runway_current_no,0.3,1.0,0.32000000000000006,0.36800000000000005,0.32000000000000006,0.8,1.0,0.5,1.0,0.8,1.0,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-14,Lucknow,fresh_runway_current_no,0.15,0.0,0.6400000000000001,0.4160000000000001,0.6400000000000001,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-14,SanFrancisco,fresh_runway_current_no,0.18,1.0,0.6400000000000001,0.4160000000000001,0.6400000000000001,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-14,Shanghai,fresh_runway_current_no,0.427,0.0,0.11200000000000002,0.1288,0.11200000000000002,0.8,1.0,0.25,1.0,0.8,0.7,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-14,Singapore,capped_d2_no,0.69,1.0,0.12425400000000002,0.12425400000000002,0.26325000000000004,0.45,0.4720000000000001,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-14,Taipei,false_fade_reheat_current_no,0.12,1.0,0.12675,0.07604999999999999,0.12675,0.65,1.0,0.25,1.0,1.0,0.78,1.0,0.6,two_sided_noisy,0.0
historical_best_ask_diagnostic,2026-06-15,Ankara,capped_d2_no,0.31,1.0,0.29250000000000004,0.29250000000000004,0.29250000000000004,0.45,1.0,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-15,Austin,false_fade_reheat_current_no,0.39,1.0,0.572,0.6577999999999999,0.572,0.65,1.0,1.0,1.0,1.0,0.8799999999999999,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-15,Busan,fresh_runway_current_no,0.26,1.0,0.2880000000000001,0.21600000000000008,0.2880000000000001,0.8,1.0,0.5,1.0,0.8,0.9,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-15,CapeTown,fresh_runway_current_no,0.62,1.0,0.40064000000000005,0.30048,0.6400000000000001,0.8,0.626,0.8,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-15,Helsinki,fresh_runway_current_no,0.38,1.0,0.088,0.0704,0.088,0.8,1.0,0.25,1.0,0.5,0.8799999999999999,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-15,Karachi,capped_d2_no,0.6,1.0,0.18029700000000004,0.18029700000000004,0.2691,0.45,0.67,1.0,1.0,1.0,0.92,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-15,Lucknow,fresh_runway_current_no,0.23,0.0,0.6400000000000001,0.4160000000000001,0.6400000000000001,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-15,Munich,capped_d2_no,0.49,0.0,0.3078,0.3078,0.3375,0.45,0.912,1.0,1.0,1.0,1.0,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-15,NYC,fresh_runway_current_no,0.607,0.0,0.3854284800000001,0.28907136000000005,0.5888000000000001,0.8,0.6546000000000001,0.8,1.0,1.0,0.92,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-15,SanFrancisco,fresh_runway_current_no,0.65,0.0,0.44799999999999995,0.29119999999999996,0.8,0.8,0.5599999999999999,1.0,1.0,1.0,1.0,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-15,TelAviv,fresh_runway_current_no,0.63,0.0,0.19328,0.154624,0.32000000000000006,0.8,0.604,0.8,1.0,0.5,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-15,Tokyo,fresh_runway_current_no,0.46,1.0,0.152568,0.13731120000000002,0.15600000000000003,0.8,0.978,0.25,1.0,1.0,0.78,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-16,Austin,capped_d2_no,0.639,0.0,0.1708785,0.1708785,0.29250000000000004,0.45,0.5841999999999999,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-16,Guangzhou,capped_d2_no,0.69,0.0,0.12425400000000003,0.12425400000000003,0.26325000000000004,0.45,0.4720000000000001,1.0,1.0,1.0,0.78,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-16,Houston,fresh_runway_current_no,0.52,1.0,0.527904,0.34313760000000004,0.6240000000000001,0.8,0.846,1.0,1.0,1.0,0.78,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-16,TelAviv,fresh_runway_current_no,0.28,0.0,0.6400000000000001,0.5120000000000001,0.6400000000000001,0.8,1.0,1.0,1.0,0.8,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-16,Wuhan,fresh_runway_current_no,0.39,1.0,0.4608000000000001,0.3686400000000001,0.4608000000000001,0.8,1.0,0.8,1.0,0.8,0.9,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-17,Beijing,fresh_runway_current_no,0.47,0.0,0.48947200000000013,0.3671040000000001,0.5120000000000001,0.8,0.9560000000000001,0.8,1.0,0.8,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-17,Busan,fresh_runway_current_no,0.579,1.0,0.3300249600000001,0.24751872000000008,0.4608000000000001,0.8,0.7162000000000002,0.8,1.0,0.8,0.9,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-17,Chengdu,false_fade_reheat_current_no,0.38,0.0,0.273,0.31395,0.273,0.65,1.0,1.0,1.0,0.5,0.8400000000000001,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-17,Dallas,capped_d2_no,0.61,1.0,0.18954000000000001,0.18954000000000001,0.29250000000000004,0.45,0.648,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-17,Helsinki,capped_d2_no,0.685,1.0,0.17214119999999994,0.17214119999999994,0.3564,0.45,0.4829999999999999,1.0,1.0,1.0,0.8799999999999999,0.9,0.9,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-17,Istanbul,fresh_runway_current_no,0.68,0.0,0.1359488,0.10196160000000001,0.2752000000000001,0.8,0.4939999999999999,0.5,1.0,0.8,0.8600000000000001,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-17,Karachi,capped_d2_no,0.53,0.0,0.2217384,0.2217384,0.2691,0.45,0.824,1.0,1.0,1.0,0.92,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-17,TelAviv,fresh_runway_current_no,0.67,1.0,0.264192,0.2113536,0.5120000000000001,0.8,0.5159999999999999,0.8,1.0,0.8,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-17,Wuhan,fresh_runway_current_no,0.62,0.0,0.45072,0.360576,0.7200000000000001,0.8,0.626,1.0,1.0,1.0,0.9,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-18,CapeTown,fresh_runway_current_no,0.53,0.0,0.606464,0.45484800000000003,0.7360000000000001,0.8,0.824,1.0,1.0,1.0,0.92,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-18,Helsinki,false_fade_reheat_current_no,0.69,1.0,0.24544000000000007,0.19635200000000008,0.52,0.65,0.4720000000000001,1.0,1.0,0.8,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-18,Karachi,capped_d2_no,0.7,1.0,0.11319750000000003,0.11319750000000003,0.25155000000000005,0.45,0.45000000000000007,1.0,1.0,1.0,0.8600000000000001,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-18,Manila,capped_d2_no,0.67,0.0,0.13583699999999999,0.13583699999999999,0.26325000000000004,0.45,0.5159999999999999,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-18,Taipei,capped_d2_no,0.65,1.0,0.15875999999999998,0.15875999999999998,0.2835,0.45,0.5599999999999999,1.0,1.0,1.0,0.9,0.7,0.7,two_sided_noisy,0.0
historical_best_ask_diagnostic,2026-06-19,Beijing,false_fade_reheat_current_no,0.4,1.0,0.286,0.21449999999999997,0.286,0.65,1.0,1.0,1.0,0.5,0.8799999999999999,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-19,BuenosAires,capped_d2_no,0.56,0.0,0.25582499999999997,0.25582499999999997,0.3375,0.45,0.7579999999999999,1.0,1.0,1.0,1.0,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-19,Busan,pullback_uncertain_current_high_yes,0.76,1.0,0.1755,0.184275,0.39,0.5,0.44999999999999996,1.0,1.0,1.0,0.78,1.0,1.05,cold_overforecast_noisy,0.08775
historical_best_ask_diagnostic,2026-06-19,Helsinki,capped_d2_no,0.51,1.0,0.35154,0.35154,0.405,0.45,0.868,1.0,1.0,1.0,1.0,0.9,0.9,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-19,Houston,fresh_runway_current_no,0.26,0.0,0.36000000000000004,0.23400000000000004,0.36000000000000004,0.8,1.0,0.5,1.0,1.0,0.9,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-19,Istanbul,fresh_runway_current_no,0.41,1.0,0.5888000000000001,0.4416000000000001,0.5888000000000001,0.8,1.0,1.0,1.0,0.8,0.92,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-19,Karachi,capped_d2_no,0.62,0.0,0.15747030000000004,0.15747030000000004,0.25155000000000005,0.45,0.626,1.0,1.0,1.0,0.8600000000000001,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-19,NYC,false_fade_reheat_current_no,0.65,1.0,0.364,0.273,0.65,0.65,0.5599999999999999,1.0,1.0,1.0,1.0,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-19,Taipei,capped_d2_no,0.669,0.0,0.13711571999999997,0.13711571999999997,0.2646,0.45,0.5181999999999999,1.0,1.0,1.0,0.8400000000000001,0.7,0.7,two_sided_noisy,0.0
historical_best_ask_diagnostic,2026-06-19,TelAviv,fresh_runway_current_no,0.34,0.0,0.32000000000000006,0.25600000000000006,0.32000000000000006,0.8,1.0,0.5,1.0,0.8,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-19,Wuhan,fresh_runway_current_no,0.62,1.0,0.31249920000000003,0.24999936000000003,0.4992000000000001,0.8,0.626,0.8,1.0,1.0,0.78,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-20,Beijing,capped_d2_no,0.64,1.0,0.170235,0.170235,0.29250000000000004,0.45,0.582,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-20,Jeddah,false_fade_reheat_current_no,0.17,0.0,0.26,0.169,0.26,0.65,1.0,0.8,1.0,0.5,1.0,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-20,Karachi,fresh_runway_current_no,0.639,0.0,0.17572736,0.202086464,0.30080000000000007,0.8,0.5841999999999999,0.5,1.0,0.8,0.94,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-20,Manila,capped_d2_no,0.679,0.0,0.13062464999999998,0.13062464999999998,0.26325000000000004,0.45,0.49619999999999986,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-20,Munich,capped_d2_no,0.63,1.0,0.20384999999999998,0.20384999999999998,0.3375,0.45,0.604,1.0,1.0,1.0,1.0,0.75,0.75,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-20,Shanghai,false_fade_reheat_current_no,0.612,1.0,0.26104416,0.300200784,0.4056,0.65,0.6436,1.0,1.0,0.8,0.78,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-20,Singapore,cheap_stale_tail_current_no,0.49,1.0,0.21340800000000001,0.2454192,0.23399999999999999,0.3,0.912,1.0,1.0,1.0,0.78,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-20,Tokyo,fresh_runway_current_no,0.11,0.0,0.3993600000000001,0.3594240000000001,0.3993600000000001,0.8,1.0,0.8,1.0,0.8,0.78,1.0,0.9,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-21,Beijing,capped_d2_no,0.29,0.0,0.29250000000000004,0.29250000000000004,0.29250000000000004,0.45,1.0,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-21,BuenosAires,capped_d2_no,0.69,1.0,0.13806000000000002,0.13806000000000002,0.29250000000000004,0.45,0.4720000000000001,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-21,CapeTown,fresh_runway_current_no,0.59,0.0,0.4428800000000001,0.3543040000000001,0.6400000000000001,0.8,0.6920000000000001,0.8,1.0,1.0,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-21,Denver,fresh_runway_current_no,0.65,0.0,0.3584,0.28672000000000003,0.6400000000000001,0.8,0.5599999999999999,0.8,1.0,1.0,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-21,Jeddah,pullback_uncertain_current_high_yes,0.57,1.0,0.36800000000000005,0.4048000000000001,0.5,0.5,0.7360000000000001,1.0,1.0,1.0,1.0,1.0,1.1,cold_overforecast_clean,0.18400000000000002
historical_best_ask_diagnostic,2026-06-21,Karachi,fresh_runway_current_no,0.31,1.0,0.5504000000000002,0.41280000000000017,0.5504000000000002,0.8,1.0,0.8,1.0,1.0,0.8600000000000001,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-21,Manila,capped_d2_no,0.691,1.0,0.12367485000000003,0.12367485000000003,0.26325000000000004,0.45,0.4698000000000001,1.0,1.0,1.0,0.9,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-21,Singapore,capped_d2_no,0.51,0.0,0.2132676,0.2132676,0.24570000000000006,0.45,0.868,1.0,1.0,1.0,0.8400000000000001,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-21,TelAviv,fresh_runway_current_no,0.69,0.0,0.3020800000000001,0.2416640000000001,0.6400000000000001,0.8,0.4720000000000001,1.0,1.0,0.8,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-22,NYC,false_fade_reheat_current_no,0.638,0.0,0.06708416000000002,0.05031312000000002,0.11439999999999999,0.65,0.5864,0.25,1.0,0.8,0.8799999999999999,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-22,Shanghai,cheap_stale_tail_current_no,0.22,0.0,0.0525,0.06037499999999999,0.0525,0.3,1.0,0.25,1.0,1.0,0.7,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-22,Tokyo,capped_d2_no,0.67,0.0,0.20897999999999997,0.20897999999999997,0.405,0.45,0.5159999999999999,1.0,1.0,1.0,0.9,1.0,1.0,balanced_tight,0.0
historical_best_ask_diagnostic,2026-06-23,Chongqing,fresh_runway_current_no,0.53,0.0,0.5141760000000001,0.5913024,0.6240000000000001,0.8,0.824,1.0,1.0,1.0,0.78,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-23,Jeddah,false_fade_reheat_current_no,0.661,0.0,0.17413499999999998,0.11318774999999999,0.325,0.65,0.5357999999999999,1.0,1.0,0.5,1.0,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-23,Karachi,fresh_runway_current_no,0.67,0.0,0.24834047999999997,0.18625535999999998,0.4812800000000001,0.8,0.5159999999999999,0.8,1.0,0.8,0.94,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-23,NYC,cheap_stale_tail_current_no,0.21,1.0,0.26399999999999996,0.19799999999999995,0.26399999999999996,0.3,1.0,1.0,1.0,1.0,0.8799999999999999,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-23,Wellington,capped_d2_no,0.62,1.0,0.18310500000000002,0.18310500000000002,0.29250000000000004,0.45,0.626,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-23,Wuhan,fresh_runway_current_no,0.62,1.0,0.390624,0.3320304,0.6240000000000001,0.8,0.626,1.0,1.0,1.0,0.78,1.0,0.85,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-24,Ankara,capped_d2_no,0.69,0.0,0.13806000000000002,0.13806000000000002,0.29250000000000004,0.45,0.4720000000000001,1.0,1.0,1.0,1.0,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-24,Jeddah,pullback_uncertain_current_high_yes,0.72,0.0,0.22499999999999998,0.2475,0.5,0.5,0.44999999999999996,1.0,1.0,1.0,1.0,1.0,1.1,cold_overforecast_clean,0.11249999999999999
historical_best_ask_diagnostic,2026-06-24,Karachi,false_fade_reheat_current_no,0.572,1.0,0.34999744000000005,0.26249808,0.47840000000000005,0.65,0.7316,1.0,1.0,0.8,0.92,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-25,Karachi,fresh_runway_current_no,0.5,0.0,0.39188480000000014,0.2939136000000001,0.44032000000000016,0.8,0.89,0.8,1.0,0.8,0.8600000000000001,1.0,0.75,cold_overforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-25,Manila,capped_d2_no,0.67,1.0,0.1267812,0.1267812,0.24570000000000006,0.45,0.5159999999999999,1.0,1.0,1.0,0.8400000000000001,0.65,0.65,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-25,Shanghai,pullback_uncertain_current_high_yes,0.4,0.0,0.39,0.2535,0.39,0.5,1.0,1.0,1.0,1.0,0.78,1.0,0.65,hot_underforecast_clean,0.195
historical_best_ask_diagnostic,2026-06-25,Taipei,fresh_runway_current_no,0.6,1.0,0.10452000000000002,0.062712,0.15600000000000003,0.8,0.67,0.25,1.0,1.0,0.78,1.0,0.6,two_sided_noisy,0.0
historical_best_ask_diagnostic,2026-06-25,Wuhan,fresh_runway_current_no,0.47,1.0,0.5139456000000002,0.4368537600000002,0.5376000000000002,0.8,0.9560000000000001,0.8,1.0,1.0,0.8400000000000001,1.0,0.85,hot_underforecast_noisy,0.0
historical_best_ask_diagnostic,2026-06-26,BuenosAires,fresh_runway_current_no,0.61,1.0,0.33177600000000007,0.38154240000000006,0.5120000000000001,0.8,0.648,0.8,1.0,0.8,1.0,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-26,Chongqing,fresh_runway_current_no,0.29,0.0,0.4992000000000001,0.57408,0.4992000000000001,0.8,1.0,1.0,1.0,0.8,0.78,1.0,1.15,hot_underforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-26,Jeddah,fresh_runway_current_no,0.62,1.0,0.40064000000000005,0.26041600000000004,0.6400000000000001,0.8,0.626,1.0,1.0,0.8,1.0,1.0,0.65,cold_overforecast_clean,0.0
historical_best_ask_diagnostic,2026-06-26,TelAviv,fresh_runway_current_no,0.519,0.0,0.27142400000000005,0.21713920000000006,0.32000000000000006,0.8,0.8482,0.5,1.0,0.8,1.0,1.0,0.8,mild_or_mixed,0.0
historical_best_ask_diagnostic,2026-06-26,Tokyo,false_fade_reheat_current_no,0.62,1.0,0.227864,0.20507760000000003,0.364,0.65,0.626,1.0,1.0,0.8,0.7,1.0,0.9,balanced_tight,0.0
