state_key,orderbook_file,snapshot_ts_utc,snapshot_ts_local,decision_hour_local,city,target_date,unit,winner_label,running_max_c,running_max_f,current_temp_c,final_max_c,final_max_f,running_value,decline,period,materialized_period,current_bracket,yes_current_ask,yes_current_size,current_yes_wins,yes_current_pnl,d1_no_bracket,d1_no_ask,d1_no_size,d1_hit,d1_no_pnl,d1_skip_over_wins_no_only,d2_no_bracket,d2_no_ask,d2_no_size,d2_hit,d2_no_pnl,d2_skip_over_wins_no_only,has_d1_no,has_d2_no,current_yes_cost,d1_no_cost,d2_no_cost,current_yes_pnl,settlement_state,ladder_cost,ladder_pnl,can_ladder,d1_no_minus_yes_pnl,d2_no_minus_yes_pnl,ladder_minus_yes_pnl
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz|Ankara|2026-06-07|2026-06-07T13:30:53+00:00|16|27,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz,2026-06-07T13:30:53+00:00,2026-06-07T13:30:53+00:00,16,Ankara,2026-06-07,C,28,27.22222222222222,81.0,27.22222222222222,27.77777777777778,82.0,27,0.0,holdout,factory_v1,27,0.86,114.44,False,-0.86,28,0.86,15.0,True,-0.86,False,29,0.998,1.47,False,0.0020000000000000018,False,True,True,0.86,0.86,0.998,-0.86,d1_hit,1.858,-0.858,True,0.0,0.862,0.0020000000000000018
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz|CapeTown|2026-06-07|2026-06-07T13:30:53+00:00|15|18,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz,2026-06-07T13:30:53+00:00,2026-06-07T13:30:53+00:00,15,CapeTown,2026-06-07,C,19,17.77777777777778,64.0,17.77777777777778,18.88888888888889,66.0,18,0.0,holdout,factory_v1,18,0.74,22.0,False,-0.74,19,0.73,14.58,True,-0.73,False,20,0.99,96.09,False,0.010000000000000009,False,True,True,0.74,0.73,0.99,-0.74,d1_hit,1.72,-0.72,True,0.010000000000000009,0.75,0.020000000000000018
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz|Helsinki|2026-06-07|2026-06-07T13:30:53+00:00|16|20,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz,2026-06-07T13:30:53+00:00,2026-06-07T13:30:53+00:00,16,Helsinki,2026-06-07,C,20,20.0,68.0,20.0,20.0,68.0,20,0.0,holdout,factory_v1,20,0.8,21.0,True,0.19999999999999996,21,0.84,29.0,False,0.16000000000000003,False,22,0.998,477.23,False,0.0020000000000000018,False,True,True,0.8,0.84,0.998,0.19999999999999996,current_hit,1.838,0.16200000000000003,True,-0.039999999999999925,-0.19799999999999995,-0.03799999999999992
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz|Istanbul|2026-06-07|2026-06-07T13:30:53+00:00|16|24,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz,2026-06-07T13:30:53+00:00,2026-06-07T13:30:53+00:00,16,Istanbul,2026-06-07,C,24,23.88888888888889,75.0,22.77777777777778,23.88888888888889,75.0,24,1.1111111111111107,holdout,factory_v1,24,0.86,77.0,True,0.14,25,0.86,23.23,False,0.14,False,26,0.99,186.34,False,0.010000000000000009,False,True,True,0.86,0.86,0.99,0.14,current_hit,1.85,0.15000000000000002,True,0.0,-0.13,0.010000000000000009
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz|Jeddah|2026-06-07|2026-06-07T13:30:53+00:00|16|38,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz,2026-06-07T13:30:53+00:00,2026-06-07T13:30:53+00:00,16,Jeddah,2026-06-07,C,38,37.77777777777778,100.0,37.22222222222222,37.77777777777778,100.0,38,0.5555555555555571,holdout,factory_v1,38,0.99,23.83,True,0.010000000000000009,39,0.995,3.94,False,0.0050000000000000044,False,40,0.998,10.0,False,0.0020000000000000018,False,True,True,0.99,0.995,0.998,0.010000000000000009,current_hit,1.9929999999999999,0.007000000000000006,True,-0.0050000000000000044,-0.008000000000000007,-0.0030000000000000027
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz|Madrid|2026-06-07|2026-06-07T13:30:53+00:00|15|31,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz,2026-06-07T13:30:53+00:00,2026-06-07T13:30:53+00:00,15,Madrid,2026-06-07,C,33,31.11111111111111,88.0,31.11111111111111,32.77777777777778,91.0,31,0.0,holdout,factory_v1,31,0.029,80.92,False,-0.029,32,0.72,192.29,False,0.28,True,33,0.48,19.0,True,-0.48,False,True,True,0.029,0.72,0.48,-0.029,d2_hit,1.2,-0.19999999999999996,True,0.30900000000000005,-0.45099999999999996,-0.17099999999999996
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz|Munich|2026-06-07|2026-06-07T13:30:53+00:00|15|22,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz,2026-06-07T13:30:53+00:00,2026-06-07T13:30:53+00:00,15,Munich,2026-06-07,C,24,22.22222222222222,72.0,22.22222222222222,23.88888888888889,75.0,22,0.0,holdout,factory_v1,22,0.001,23.01,False,-0.001,23,0.68,43.29,False,0.31999999999999995,True,24,0.49,5.5,True,-0.49,False,True,True,0.001,0.68,0.49,-0.001,d2_hit,1.17,-0.17000000000000004,True,0.32099999999999995,-0.489,-0.16900000000000004
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz|TelAviv|2026-06-07|2026-06-07T13:30:53+00:00|16|29,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz,2026-06-07T13:30:53+00:00,2026-06-07T13:30:53+00:00,16,TelAviv,2026-06-07,C,29,28.88888888888889,84.0,27.77777777777778,28.88888888888889,84.0,29,1.1111111111111107,holdout,factory_v1,29,0.999,1107.66,True,0.0010000000000000009,30,0.997,19.55,False,0.0030000000000000027,False,31,0.999,969.0,False,0.0010000000000000009,False,True,True,0.999,0.997,0.999,0.0010000000000000009,current_hit,1.996,0.0040000000000000036,True,0.0020000000000000018,0.0,0.0030000000000000027
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz|Warsaw|2026-06-07|2026-06-07T13:30:53+00:00|15|25,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2130.jsonl.gz,2026-06-07T13:30:53+00:00,2026-06-07T13:30:53+00:00,15,Warsaw,2026-06-07,C,25,25.0,77.0,22.77777777777778,25.0,77.0,25,2.2222222222222214,holdout,factory_v1,25,0.99,282.45,True,0.010000000000000009,26,0.99,334.9,False,0.010000000000000009,False,27,0.999,3168.73,False,0.0010000000000000009,False,True,True,0.99,0.99,0.999,0.010000000000000009,current_hit,1.9889999999999999,0.01100000000000001,True,0.0,-0.009000000000000008,0.0010000000000000009
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2200.jsonl.gz|Helsinki|2026-06-07|2026-06-07T14:00:53+00:00|17|20,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2200.jsonl.gz,2026-06-07T14:00:53+00:00,2026-06-07T14:00:53+00:00,17,Helsinki,2026-06-07,C,20,20.0,68.0,18.88888888888889,20.0,68.0,20,1.1111111111111107,holdout,factory_v1,20,0.98,95.41,True,0.020000000000000018,21,0.99,168.03,False,0.010000000000000009,False,22,0.999,44.06,False,0.0010000000000000009,False,True,True,0.98,0.99,0.999,0.020000000000000018,current_hit,1.9889999999999999,0.01100000000000001,True,-0.010000000000000009,-0.019000000000000017,-0.009000000000000008
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz|Amsterdam|2026-06-07|2026-06-07T14:30:53+00:00|16|19,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz,2026-06-07T14:30:53+00:00,2026-06-07T14:30:53+00:00,16,Amsterdam,2026-06-07,C,19,18.88888888888889,66.0,18.88888888888889,18.88888888888889,66.0,19,0.0,holdout,factory_v1,19,0.87,16.0,True,0.13,20,0.89,16.0,False,0.10999999999999999,False,21,0.997,200.0,False,0.0030000000000000027,False,True,True,0.87,0.89,0.997,0.13,current_hit,1.887,0.11299999999999999,True,-0.020000000000000018,-0.127,-0.017000000000000015
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz|Ankara|2026-06-07|2026-06-07T14:30:53+00:00|17|28,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz,2026-06-07T14:30:53+00:00,2026-06-07T14:30:53+00:00,17,Ankara,2026-06-07,C,28,27.77777777777778,82.0,27.77777777777778,27.77777777777778,82.0,28,0.0,holdout,factory_v1,28,,,True,,29,0.995,4.85,False,0.0050000000000000044,False,30,,,False,,False,True,False,,0.995,,,current_hit,,,False,,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz|CapeTown|2026-06-07|2026-06-07T14:30:53+00:00|16|19,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz,2026-06-07T14:30:53+00:00,2026-06-07T14:30:53+00:00,16,CapeTown,2026-06-07,C,19,18.88888888888889,66.0,18.88888888888889,18.88888888888889,66.0,19,0.0,holdout,factory_v1,19,0.989,195.0,True,0.01100000000000001,20,0.999,124.99,False,0.0010000000000000009,False,21,0.999,900.38,False,0.0010000000000000009,False,True,True,0.989,0.999,0.999,0.01100000000000001,current_hit,1.998,0.0020000000000000018,True,-0.010000000000000009,-0.010000000000000009,-0.009000000000000008
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz|Helsinki|2026-06-07|2026-06-07T14:30:53+00:00|17|20,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz,2026-06-07T14:30:53+00:00,2026-06-07T14:30:53+00:00,17,Helsinki,2026-06-07,C,20,20.0,68.0,18.88888888888889,20.0,68.0,20,1.1111111111111107,holdout,factory_v1,20,0.98,95.41,True,0.020000000000000018,21,0.99,168.03,False,0.010000000000000009,False,22,0.999,44.06,False,0.0010000000000000009,False,True,True,0.98,0.99,0.999,0.020000000000000018,current_hit,1.9889999999999999,0.01100000000000001,True,-0.010000000000000009,-0.019000000000000017,-0.009000000000000008
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz|Istanbul|2026-06-07|2026-06-07T14:30:53+00:00|17|24,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz,2026-06-07T14:30:53+00:00,2026-06-07T14:30:53+00:00,17,Istanbul,2026-06-07,C,24,23.88888888888889,75.0,22.77777777777778,23.88888888888889,75.0,24,1.1111111111111107,holdout,factory_v1,24,0.98,200.73,True,0.020000000000000018,25,0.97,100.0,False,0.030000000000000027,False,26,0.996,15.0,False,0.0040000000000000036,False,True,True,0.98,0.97,0.996,0.020000000000000018,current_hit,1.966,0.03400000000000003,True,0.010000000000000009,-0.016000000000000014,0.014000000000000012
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz|Jeddah|2026-06-07|2026-06-07T14:30:53+00:00|17|38,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz,2026-06-07T14:30:53+00:00,2026-06-07T14:30:53+00:00,17,Jeddah,2026-06-07,C,38,37.77777777777778,100.0,37.77777777777778,37.77777777777778,100.0,38,0.0,holdout,factory_v1,38,0.998,289.96,True,0.0020000000000000018,39,0.998,113.5,False,0.0020000000000000018,False,40,0.999,717.49,False,0.0010000000000000009,False,True,True,0.998,0.998,0.999,0.0020000000000000018,current_hit,1.9969999999999999,0.0030000000000000027,True,0.0,-0.0010000000000000009,0.0010000000000000009
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz|Madrid|2026-06-07|2026-06-07T14:30:53+00:00|16|31,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz,2026-06-07T14:30:53+00:00,2026-06-07T14:30:53+00:00,16,Madrid,2026-06-07,C,33,31.11111111111111,88.0,31.11111111111111,32.77777777777778,91.0,31,0.0,holdout,factory_v1,31,0.06,8.0,False,-0.06,32,0.55,14.67,False,0.44999999999999996,True,33,0.59,27.49,True,-0.59,False,True,True,0.06,0.55,0.59,-0.06,d2_hit,1.1400000000000001,-0.14,True,0.51,-0.53,-0.08000000000000002
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz|Munich|2026-06-07|2026-06-07T14:30:53+00:00|16|23,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz,2026-06-07T14:30:53+00:00,2026-06-07T14:30:53+00:00,16,Munich,2026-06-07,C,24,22.77777777777778,73.0,22.77777777777778,23.88888888888889,75.0,23,0.0,holdout,factory_v1,23,0.18,6.25,False,-0.18,24,0.24,13.0,True,-0.24,False,25,0.969,16.26,False,0.031000000000000028,False,True,True,0.18,0.24,0.969,-0.18,d1_hit,1.209,-0.20899999999999996,True,-0.06,0.21100000000000002,-0.02899999999999997
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz|TelAviv|2026-06-07|2026-06-07T14:30:53+00:00|17|29,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2230.jsonl.gz,2026-06-07T14:30:53+00:00,2026-06-07T14:30:53+00:00,17,TelAviv,2026-06-07,C,29,28.88888888888889,84.0,27.22222222222222,28.88888888888889,84.0,29,1.666666666666668,holdout,factory_v1,29,0.999,527.58,True,0.0010000000000000009,30,0.999,446.59,False,0.0010000000000000009,False,31,0.999,900.96,False,0.0010000000000000009,False,True,True,0.999,0.999,0.999,0.0010000000000000009,current_hit,1.998,0.0020000000000000018,True,0.0,0.0,0.0010000000000000009
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2301.jsonl.gz|Amsterdam|2026-06-07|2026-06-07T15:01:53+00:00|17|19,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2301.jsonl.gz,2026-06-07T15:01:53+00:00,2026-06-07T15:01:53+00:00,17,Amsterdam,2026-06-07,C,19,18.88888888888889,66.0,17.77777777777778,18.88888888888889,66.0,19,1.1111111111111107,holdout,factory_v1,19,0.98,542.16,True,0.020000000000000018,20,0.97,349.68,False,0.030000000000000027,False,21,0.999,2900.98,False,0.0010000000000000009,False,True,True,0.98,0.97,0.999,0.020000000000000018,current_hit,1.9689999999999999,0.031000000000000028,True,0.010000000000000009,-0.019000000000000017,0.01100000000000001
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2301.jsonl.gz|Madrid|2026-06-07|2026-06-07T15:01:53+00:00|17|32,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2301.jsonl.gz,2026-06-07T15:01:53+00:00,2026-06-07T15:01:53+00:00,17,Madrid,2026-06-07,C,33,32.22222222222222,90.0,32.22222222222222,32.77777777777778,91.0,32,0.0,holdout,factory_v1,32,0.51,34.63,False,-0.51,33,0.54,15.0,True,-0.54,False,34,0.998,210.0,False,0.0020000000000000018,False,True,True,0.51,0.54,0.998,-0.51,d1_hit,1.538,-0.538,True,-0.030000000000000027,0.512,-0.028000000000000025
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2301.jsonl.gz|Munich|2026-06-07|2026-06-07T15:01:53+00:00|17|23,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2301.jsonl.gz,2026-06-07T15:01:53+00:00,2026-06-07T15:01:53+00:00,17,Munich,2026-06-07,C,24,22.77777777777778,73.0,22.77777777777778,23.88888888888889,75.0,23,0.0,holdout,factory_v1,23,0.89,97.0,False,-0.89,24,0.9,46.0,True,-0.9,False,25,0.999,746.65,False,0.0010000000000000009,False,True,True,0.89,0.9,0.999,-0.89,d1_hit,1.899,-0.899,True,-0.010000000000000009,0.891,-0.009000000000000008
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz|Amsterdam|2026-06-07|2026-06-07T15:30:53+00:00|17|19,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz,2026-06-07T15:30:53+00:00,2026-06-07T15:30:53+00:00,17,Amsterdam,2026-06-07,C,19,18.88888888888889,66.0,17.77777777777778,18.88888888888889,66.0,19,1.1111111111111107,holdout,factory_v1,19,0.98,542.16,True,0.020000000000000018,20,0.97,349.68,False,0.030000000000000027,False,21,0.999,2900.98,False,0.0010000000000000009,False,True,True,0.98,0.97,0.999,0.020000000000000018,current_hit,1.9689999999999999,0.031000000000000028,True,0.010000000000000009,-0.019000000000000017,0.01100000000000001
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz|CapeTown|2026-06-07|2026-06-07T15:30:53+00:00|17|19,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz,2026-06-07T15:30:53+00:00,2026-06-07T15:30:53+00:00,17,CapeTown,2026-06-07,C,19,18.88888888888889,66.0,17.22222222222222,18.88888888888889,66.0,19,1.666666666666668,holdout,factory_v1,19,0.998,163.16,True,0.0020000000000000018,20,0.999,138.99,False,0.0010000000000000009,False,21,0.999,890.36,False,0.0010000000000000009,False,True,True,0.998,0.999,0.999,0.0020000000000000018,current_hit,1.998,0.0020000000000000018,True,-0.0010000000000000009,-0.0010000000000000009,0.0
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz|Madrid|2026-06-07|2026-06-07T15:30:53+00:00|17|32,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz,2026-06-07T15:30:53+00:00,2026-06-07T15:30:53+00:00,17,Madrid,2026-06-07,C,33,32.22222222222222,90.0,32.22222222222222,32.77777777777778,91.0,32,0.0,holdout,factory_v1,32,0.51,34.63,False,-0.51,33,0.54,15.0,True,-0.54,False,34,0.998,210.0,False,0.0020000000000000018,False,True,True,0.51,0.54,0.998,-0.51,d1_hit,1.538,-0.538,True,-0.030000000000000027,0.512,-0.028000000000000025
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz|Munich|2026-06-07|2026-06-07T15:30:53+00:00|17|23,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz,2026-06-07T15:30:53+00:00,2026-06-07T15:30:53+00:00,17,Munich,2026-06-07,C,24,22.77777777777778,73.0,22.77777777777778,23.88888888888889,75.0,23,0.0,holdout,factory_v1,23,0.89,97.0,False,-0.89,24,0.9,46.0,True,-0.9,False,25,0.999,746.65,False,0.0010000000000000009,False,True,True,0.89,0.9,0.999,-0.89,d1_hit,1.899,-0.899,True,-0.010000000000000009,0.891,-0.009000000000000008
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz|Warsaw|2026-06-07|2026-06-07T15:30:53+00:00|17|25,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-07/orderbook_snapshot_20260607_2330.jsonl.gz,2026-06-07T15:30:53+00:00,2026-06-07T15:30:53+00:00,17,Warsaw,2026-06-07,C,25,25.0,77.0,22.77777777777778,25.0,77.0,25,2.2222222222222214,holdout,factory_v1,25,0.998,1135.0,True,0.0020000000000000018,26,0.997,1020.0,False,0.0030000000000000027,False,27,,,False,,False,True,False,0.998,0.997,,0.0020000000000000018,current_hit,,,False,0.0010000000000000009,,
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0000.jsonl.gz|SaoPaulo|2026-06-07|2026-06-07T16:00:53+00:00|13|22,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0000.jsonl.gz,2026-06-07T16:00:53+00:00,2026-06-07T16:00:53+00:00,13,SaoPaulo,2026-06-07,C,24,22.22222222222222,72.0,22.22222222222222,23.88888888888889,75.0,22,0.0,holdout,factory_v1,22,0.07,5.0,False,-0.07,23,0.42,5.0,False,0.5800000000000001,True,24,0.75,32.0,True,-0.75,False,True,True,0.07,0.42,0.75,-0.07,d2_hit,1.17,-0.16999999999999993,True,0.6500000000000001,-0.6799999999999999,-0.09999999999999992
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0030.jsonl.gz|BuenosAires|2026-06-07|2026-06-07T16:30:53+00:00|13|16,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0030.jsonl.gz,2026-06-07T16:30:53+00:00,2026-06-07T16:30:53+00:00,13,BuenosAires,2026-06-07,C,16,16.11111111111111,61.0,16.11111111111111,16.11111111111111,61.0,16,0.0,holdout,factory_v1,16,0.6,24.0,True,0.4,17,0.72,20.0,False,0.28,False,18,0.982,8.0,False,0.018000000000000016,False,True,True,0.6,0.72,0.982,0.4,current_hit,1.702,0.29800000000000004,True,-0.12,-0.382,-0.10199999999999998
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0030.jsonl.gz|SaoPaulo|2026-06-07|2026-06-07T16:30:53+00:00|13|22,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0030.jsonl.gz,2026-06-07T16:30:53+00:00,2026-06-07T16:30:53+00:00,13,SaoPaulo,2026-06-07,C,24,22.22222222222222,72.0,22.22222222222222,23.88888888888889,75.0,22,0.0,holdout,factory_v1,22,0.07,5.0,False,-0.07,23,0.42,5.0,False,0.5800000000000001,True,24,0.75,32.0,True,-0.75,False,True,True,0.07,0.42,0.75,-0.07,d2_hit,1.17,-0.16999999999999993,True,0.6500000000000001,-0.6799999999999999,-0.09999999999999992
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0100.jsonl.gz|NYC|2026-06-07|2026-06-07T17:00:53+00:00|13|80-81,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0100.jsonl.gz,2026-06-07T17:00:53+00:00,2026-06-07T17:00:53+00:00,13,NYC,2026-06-07,F,80-81,26.666666666666668,80.0,26.666666666666668,27.22222222222222,81.0,80,0.0,holdout,factory_v1,80-81,0.389,12.07,True,0.611,82-83,0.45,30.2,False,0.55,False,84-85,0.93,86.36,False,0.06999999999999995,False,True,True,0.389,0.45,0.93,0.611,current_hit,1.3800000000000001,0.62,True,-0.06099999999999994,-0.541,0.009000000000000008
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0100.jsonl.gz|SaoPaulo|2026-06-07|2026-06-07T17:00:53+00:00|14|23,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0100.jsonl.gz,2026-06-07T17:00:53+00:00,2026-06-07T17:00:53+00:00,14,SaoPaulo,2026-06-07,C,24,22.77777777777778,73.0,22.77777777777778,23.88888888888889,75.0,23,0.0,holdout,factory_v1,23,0.68,49.52,False,-0.68,24,0.69,66.07,True,-0.69,False,25,0.985,84.0,False,0.015000000000000013,False,True,True,0.68,0.69,0.985,-0.68,d1_hit,1.6749999999999998,-0.6749999999999999,True,-0.009999999999999898,0.6950000000000001,0.0050000000000001155
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0131.jsonl.gz|Atlanta|2026-06-07|2026-06-07T17:31:53+00:00|13|82-83,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0131.jsonl.gz,2026-06-07T17:31:53+00:00,2026-06-07T17:31:53+00:00,13,Atlanta,2026-06-07,F,84-85,27.77777777777778,82.0,27.77777777777778,28.88888888888889,84.0,82,0.0,holdout,factory_v1,82-83,0.75,218.51,False,-0.75,84-85,0.77,50.0,True,-0.77,False,86-87,0.986,16.0,False,0.014000000000000012,False,True,True,0.75,0.77,0.986,-0.75,d1_hit,1.756,-0.756,True,-0.020000000000000018,0.764,-0.006000000000000005
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0131.jsonl.gz|BuenosAires|2026-06-07|2026-06-07T17:31:53+00:00|14|16,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0131.jsonl.gz,2026-06-07T17:31:53+00:00,2026-06-07T17:31:53+00:00,14,BuenosAires,2026-06-07,C,16,16.11111111111111,61.0,16.11111111111111,16.11111111111111,61.0,16,0.0,holdout,factory_v1,16,0.8,37.0,True,0.19999999999999996,17,0.8,21.0,False,0.19999999999999996,False,18,0.99,196.97,False,0.010000000000000009,False,True,True,0.8,0.8,0.99,0.19999999999999996,current_hit,1.79,0.20999999999999996,True,0.0,-0.18999999999999995,0.010000000000000009
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0131.jsonl.gz|Miami|2026-06-07|2026-06-07T17:31:53+00:00|13|88-89,runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0131.jsonl.gz,2026-06-07T17:31:53+00:00,2026-06-07T17:31:53+00:00,13,Miami,2026-06-07,F,88-89,31.11111111111111,88.0,31.11111111111111,31.11111111111111,88.0,88,0.0,holdout,factory_v1,88-89,0.87,53.0,True,0.13,90-91,0.869,8.0,False,0.131,False,92-93,0.998,156.93,False,0.0020000000000000018,False,True,True,0.87,0.869,0.998,0.13,current_hit,1.867,0.133,True,0.0010000000000000009,-0.128,0.0030000000000000027
