scope,method,slice,value,rows,dates,cost,pnl,roi,roi_ci_low,roi_ci_high
dev_cv,mkt_regime_blend,running_max_state,pullback_from_high,79,19,46.93,7.070000000000001,0.150649904112508,0.02650969665037379,0.2973403550609433
dev_cv,mkt_regime_blend,running_max_state,running_max_clock_unknown,16,7,8.119,0.8809999999999998,0.10851090035718682,-0.4261667941851569,0.8617021276595744
dev_cv,mkt_regime_blend,running_max_state,stalled_high,220,19,111.77799999999999,16.222,0.14512694805775736,0.05606494222859417,0.2265810851463303
dev_cv,mkt_regime_blend,wind_regime,light_wind,609,19,313.073,23.927000000000003,0.07642626480086116,0.008827027588294447,0.13249949324942406
dev_cv,mkt_regime_blend,wind_regime,moderate_wind,415,19,234.905,12.095000000000002,0.05148889976799133,-0.03750806305880114,0.14382194495974376
dev_cv,mkt_regime_blend,wind_regime,wind_unknown,1,1,0.81,0.18999999999999995,0.23456790123456783,,
dev_cv,mkt_regime_blend,wind_regime,windy_mixing_noise,43,13,24.734,4.266000000000001,0.17247513544109325,-0.11524397354780738,0.4145860470406523
verified_forward,loo_no_city_source_blend,actual_bucket,current,156,12,61.978,3.0220000000000002,0.04875923714866566,-0.22905426748670135,0.26748201134164684
verified_forward,loo_no_city_source_blend,actual_bucket,d1,124,11,51.166999999999994,-1.167000000000002,-0.022807669005413686,-0.22010089754937065,0.1569326609950295
verified_forward,loo_no_city_source_blend,actual_bucket,d2,71,12,39.43000000000001,2.5700000000000003,0.0651787978696424,-0.1561716853295182,0.271145296029328
verified_forward,loo_no_city_source_blend,actual_bucket,tail,61,11,27.823999999999998,10.175999999999998,0.36572742955721677,0.266972271377783,0.4690076122512345
verified_forward,loo_no_city_source_blend,ask_bucket,0-0.25,132,11,12.384,1.616,0.13049095607235142,-0.3456236538220634,0.7097431077694234
verified_forward,loo_no_city_source_blend,ask_bucket,0.25-0.50,90,12,33.672999999999995,2.3270000000000004,0.06910581177798238,-0.281295798473932,0.3951971014229264
verified_forward,loo_no_city_source_blend,ask_bucket,0.50-0.75,120,12,76.93299999999999,6.067,0.07886082695332303,-0.07590356097629283,0.22043949107348515
verified_forward,loo_no_city_source_blend,ask_bucket,0.75-1.00,70,12,57.409000000000006,4.590999999999998,0.0799700395408385,-0.026720169673501847,0.185733400426419
verified_forward,loo_no_city_source_blend,day_regime,day_forecast_busted,14,7,5.317,-0.31699999999999995,-0.05962008651495203,-0.8390292223873203,0.6227533496797395
verified_forward,loo_no_city_source_blend,day_regime,day_forecast_capped,36,10,13.801,0.19899999999999984,0.014419244982247652,-0.4858008335939504,0.5573400228790035
verified_forward,loo_no_city_source_blend,day_regime,day_marginal_runway,56,11,29.784999999999997,5.215,0.17508813160987075,0.0011895148423239268,0.34709539148283675
verified_forward,loo_no_city_source_blend,day_regime,day_open_runway,90,11,42.413000000000004,2.5870000000000015,0.06099544950840547,-0.11195493320622388,0.218820375832949
verified_forward,loo_no_city_source_blend,day_regime,day_space_unknown,216,11,89.083,6.916999999999999,0.07764668904280277,-0.1050410589725585,0.22018995111007275
verified_forward,loo_no_city_source_blend,edge_bucket,0.02-0.05,249,12,116.062,2.9380000000000015,0.02531405628026401,-0.12334935086210325,0.16060085702572482
verified_forward,loo_no_city_source_blend,edge_bucket,0.05-0.10,125,12,55.174,8.825999999999999,0.1599666509587849,-0.053096264799416135,0.34340786958931485
verified_forward,loo_no_city_source_blend,edge_bucket,0.10+,38,10,9.163,2.8369999999999997,0.3096147549929062,-0.239470692491556,0.851913171449595
verified_forward,loo_no_city_source_blend,expression,current_no,136,12,46.164,-1.1639999999999997,-0.02521445282037951,-0.2888348581368016,0.2523946539308367
verified_forward,loo_no_city_source_blend,expression,current_yes,89,11,33.09,5.910000000000001,0.1786038077969175,-0.15177837762212013,0.4386096944715497
verified_forward,loo_no_city_source_blend,expression,d1_no,113,12,53.23,8.770000000000001,0.16475671613751647,-0.00044755080366322463,0.3094459869793728
verified_forward,loo_no_city_source_blend,expression,d2_no,74,12,47.915000000000006,1.0849999999999993,0.02264426588750911,-0.11582711785685094,0.15870481590638066
verified_forward,loo_no_city_source_blend,intraday_state,active_warming,227,12,99.97800000000001,4.022000000000001,0.040228850347076364,-0.1018975697244038,0.14585085445681834
verified_forward,loo_no_city_source_blend,intraday_state,false_fade_risk,28,11,11.564,1.4360000000000002,0.12417848495330337,-0.20320786423675663,0.6313380096548133
verified_forward,loo_no_city_source_blend,intraday_state,fresh_high,107,11,43.731,9.268999999999998,0.21195490613066242,-0.07760408641855449,0.41801180047336506
