city,target_date,decision_hour_local,settled,steps,forecast_steps,temp_trend_1h_f,forecast_peak_delta_hours_local,minutes_since_running_max,forecast_gap_native,current_yes_ask,leg,leg_steps,leg_bracket,ask,ask_size,max_future_bid,min_future_ask,city_hot_tail_pct
Tokyo,2026-06-23,12,True,,,0.0,12.02,0.8833333333333333,0.6777777777777771,0.037,current_bracket_no,-1,22,0.993,,,,0.2982616651418115
Shanghai,2026-06-23,11,True,0.0,,0.0,,630.7166666666667,,0.91,d1_yes,1,25,0.11,144.0,0.08,0.002,0.6806953339432754
Shanghai,2026-06-23,11,True,0.0,,0.0,,630.7166666666667,,0.91,d2_yes,2,26,0.009,1.81,0.003,0.005,0.6806953339432754
Shanghai,2026-06-23,11,True,0.0,,0.0,,630.7166666666667,,0.91,tail_yes,3,27,0.003,293.87,,0.001,0.6806953339432754
Shanghai,2026-06-23,11,True,0.0,,0.0,,630.7166666666667,,0.91,current_bracket_no,-1,24,0.11,,0.08,0.002,0.6806953339432754
Singapore,2026-06-23,11,True,2.0,0.0,1.7999999999999972,7.5,30.716666666666665,0.3000000000000007,0.019,d1_yes,1,31,0.31,7.79,0.222,0.129,0.702247191011236
Singapore,2026-06-23,11,True,2.0,0.0,1.7999999999999972,7.5,30.716666666666665,0.3000000000000007,0.019,d2_yes,2,32,0.55,6.0,0.998,0.77,0.702247191011236
Singapore,2026-06-23,11,True,2.0,0.0,1.7999999999999972,7.5,30.716666666666665,0.3000000000000007,0.019,tail_yes,5,35+,0.002,9.59,0.001,0.003,0.702247191011236
Singapore,2026-06-23,11,True,2.0,0.0,1.7999999999999972,7.5,30.716666666666665,0.3000000000000007,0.019,current_bracket_no,-1,30,0.989,,,,0.702247191011236
Taipei,2026-06-23,11,True,1.0,-1.0,1.7999999999999972,10.0,30.716666666666665,-0.7111111111111157,0.16,d1_yes,1,37,0.671,5.0,0.997,0.92,0.45365168539325845
Taipei,2026-06-23,11,True,1.0,-1.0,1.7999999999999972,10.0,30.716666666666665,-0.7111111111111157,0.16,d2_yes,2,38,0.336,15.0,0.054,0.002,0.45365168539325845
Taipei,2026-06-23,11,True,1.0,-1.0,1.7999999999999972,10.0,30.716666666666665,-0.7111111111111157,0.16,tail_yes,3,39+,0.02,44.0,0.006,0.004,0.45365168539325845
Taipei,2026-06-23,11,True,1.0,-1.0,1.7999999999999972,10.0,30.716666666666665,-0.7111111111111157,0.16,current_bracket_no,-1,36,0.9,,0.998,0.999,0.45365168539325845
Manila,2026-06-23,11,True,0.0,,1.7999999999999972,,30.716666666666665,,0.42,d1_yes,1,33,0.44,18.33,0.39,0.002,0.8497191011235955
Manila,2026-06-23,11,True,0.0,,1.7999999999999972,,30.716666666666665,,0.42,d2_yes,2,34,0.33,28.12,0.2,0.002,0.8497191011235955
Manila,2026-06-23,11,True,0.0,,1.7999999999999972,,30.716666666666665,,0.42,tail_yes,5,37,0.002,6.9,,,0.8497191011235955
Manila,2026-06-23,11,True,0.0,,1.7999999999999972,,30.716666666666665,,0.42,current_bracket_no,-1,32,0.61,,0.7,0.002,0.8497191011235955
Seattle,2026-06-22,20,True,0.0,,-3.0,-16.0,157.71666666666667,-2.700000000000003,0.999,d1_yes,1,86-87,0.002,985.8,0.001,0.002,0.5098314606741573
Seattle,2026-06-22,20,True,0.0,,-3.0,-16.0,157.71666666666667,-2.700000000000003,0.999,current_bracket_no,-1,84-85,0.002,,,,0.5098314606741573
Wuhan,2026-06-23,11,True,2.0,,0.0,,30.716666666666665,,0.39,d1_yes,1,24,0.53,5.0,0.6,0.63,0.4747191011235955
Wuhan,2026-06-23,11,True,2.0,,0.0,,30.716666666666665,,0.39,d2_yes,2,25,0.24,15.0,0.998,0.32,0.4747191011235955
Wuhan,2026-06-23,11,True,2.0,,0.0,,30.716666666666665,,0.39,tail_yes,5,28,0.003,244.03,0.001,0.002,0.4747191011235955
Wuhan,2026-06-23,11,True,2.0,,0.0,,30.716666666666665,,0.39,current_bracket_no,-1,23,0.74,,,,0.4747191011235955
Wellington,2026-06-23,15,True,0.0,,0.0,,30.716666666666665,,0.998,d1_yes,1,15,0.008,485.0,0.001,0.003,0.8019662921348315
Wellington,2026-06-23,15,True,0.0,,0.0,,30.716666666666665,,0.998,d2_yes,2,16,0.002,369.02,0.001,0.002,0.8019662921348315
Wellington,2026-06-23,15,True,0.0,,0.0,,30.716666666666665,,0.998,current_bracket_no,-1,14,0.008,,0.001,0.002,0.8019662921348315
Busan,2026-06-23,13,True,,1.0,0.0,9.02,0.2,0.6777777777777771,0.058,d1_yes,1,23,0.5,39.0,,,0.22331460674157302
Busan,2026-06-23,13,True,,1.0,0.0,9.02,0.2,0.6777777777777771,0.058,current_bracket_no,-1,22,0.97,,,,0.22331460674157302
Singapore,2026-06-23,12,True,1.0,,1.7999999999999972,7.0,30.733333333333334,-0.81111111111111,0.129,d1_yes,1,32,0.77,35.08,0.998,0.79,0.702247191011236
Singapore,2026-06-23,12,True,1.0,,1.7999999999999972,7.0,30.733333333333334,-0.81111111111111,0.129,d2_yes,2,33,0.199,10.0,0.037,0.003,0.702247191011236
Singapore,2026-06-23,12,True,1.0,,1.7999999999999972,7.0,30.733333333333334,-0.81111111111111,0.129,tail_yes,4,35+,0.004,42.9,,0.003,0.702247191011236
Singapore,2026-06-23,12,True,1.0,,1.7999999999999972,7.0,30.733333333333334,-0.81111111111111,0.129,current_bracket_no,-1,31,0.939,,0.743,0.778,0.702247191011236
Manila,2026-06-23,12,True,0.0,,0.0,,30.733333333333334,,0.3,d1_yes,1,33,0.53,2.16,0.3,0.002,0.8497191011235955
Manila,2026-06-23,12,True,0.0,,0.0,,30.733333333333334,,0.3,d2_yes,2,34,0.34,8.25,0.06,0.002,0.8497191011235955
Manila,2026-06-23,12,True,0.0,,0.0,,30.733333333333334,,0.3,tail_yes,5,38+,0.003,54.34,,0.003,0.8497191011235955
Manila,2026-06-23,12,True,0.0,,0.0,,30.733333333333334,,0.3,current_bracket_no,-1,32,0.85,,0.41,0.002,0.8497191011235955
Wellington,2026-06-23,16,True,0.0,,0.0,,90.73333333333332,,0.999,d1_yes,1,15,0.007,77.78,0.001,0.003,0.8019662921348315
Wellington,2026-06-23,16,True,0.0,,0.0,,90.73333333333332,,0.999,d2_yes,2,16,0.002,69.02,,,0.8019662921348315
Wellington,2026-06-23,16,True,0.0,,0.0,,90.73333333333332,,0.999,current_bracket_no,-1,14,0.007,,0.001,0.002,0.8019662921348315
Wuhan,2026-06-23,12,True,1.0,,1.7999999999999972,,30.733333333333334,,0.63,d1_yes,1,25,0.32,31.37,0.998,0.92,0.4747191011235955
Wuhan,2026-06-23,12,True,1.0,,1.7999999999999972,,30.733333333333334,,0.63,d2_yes,2,26,0.109,6.4,0.081,0.004,0.4747191011235955
Wuhan,2026-06-23,12,True,1.0,,1.7999999999999972,,30.733333333333334,,0.63,tail_yes,4,28,0.003,107.75,0.001,0.002,0.4747191011235955
Wuhan,2026-06-23,12,True,1.0,,1.7999999999999972,,30.733333333333334,,0.63,current_bracket_no,-1,24,0.4,,,,0.4747191011235955
Tokyo,2026-06-23,13,True,0.0,0.0,0.0,12.02,30.733333333333334,0.12222222222222001,0.21,d1_yes,1,24,0.7,5.0,0.04,0.002,0.2982616651418115
Tokyo,2026-06-23,13,True,0.0,0.0,0.0,12.02,30.733333333333334,0.12222222222222001,0.21,d2_yes,2,25,0.18,6.0,0.002,0.005,0.2982616651418115
Tokyo,2026-06-23,13,True,0.0,0.0,0.0,12.02,30.733333333333334,0.12222222222222001,0.21,tail_yes,6,29+,0.002,997.0,,,0.2982616651418115
Tokyo,2026-06-23,13,True,0.0,0.0,0.0,12.02,30.733333333333334,0.12222222222222001,0.21,current_bracket_no,-1,23,0.84,,0.07,0.002,0.2982616651418115
Guangzhou,2026-06-23,12,True,2.0,0.0,1.7999999999999972,11.0,30.733333333333334,0.2111111111111157,0.09,d1_yes,1,35,0.26,30.0,0.55,0.005,0.7036516853932584
Guangzhou,2026-06-23,12,True,2.0,0.0,1.7999999999999972,11.0,30.733333333333334,0.2111111111111157,0.09,d2_yes,2,36,0.35,7.14,0.998,0.36,0.7036516853932584
Guangzhou,2026-06-23,12,True,2.0,0.0,1.7999999999999972,11.0,30.733333333333334,0.2111111111111157,0.09,tail_yes,5,39+,0.033,30.0,0.004,0.005,0.7036516853932584
Guangzhou,2026-06-23,12,True,2.0,0.0,1.7999999999999972,11.0,30.733333333333334,0.2111111111111157,0.09,current_bracket_no,-1,34,0.989,,0.999,,0.7036516853932584
Chongqing,2026-06-23,12,True,0.0,,1.7999999999999972,,30.733333333333334,,0.54,d1_yes,1,26,0.4,5.0,0.15,0.002,0.598314606741573
Chongqing,2026-06-23,12,True,0.0,,1.7999999999999972,,30.733333333333334,,0.54,d2_yes,2,27,0.15,0.38,0.07,0.002,0.598314606741573
Chongqing,2026-06-23,12,True,0.0,,1.7999999999999972,,30.733333333333334,,0.54,tail_yes,6,31,0.003,126.51,,,0.598314606741573
Chongqing,2026-06-23,12,True,0.0,,1.7999999999999972,,30.733333333333334,,0.54,current_bracket_no,-1,25,0.53,,0.24,0.002,0.598314606741573
Manila,2026-06-23,13,True,0.0,,0.0,,30.883333333333333,,0.59,d1_yes,1,33,0.4,8.57,0.13,0.002,0.8497191011235955
Manila,2026-06-23,13,True,0.0,,0.0,,30.883333333333333,,0.59,d2_yes,2,34,0.19,6.17,0.011,0.002,0.8497191011235955
Manila,2026-06-23,13,True,0.0,,0.0,,30.883333333333333,,0.59,tail_yes,5,38+,0.003,54.34,,0.003,0.8497191011235955
Manila,2026-06-23,13,True,0.0,,0.0,,30.883333333333333,,0.59,current_bracket_no,-1,32,0.7,,0.17,0.002,0.8497191011235955
Wellington,2026-06-23,17,True,0.0,,-1.7999999999999972,,150.88333333333333,,0.999,d1_yes,1,15,0.005,77.79,0.001,0.003,0.8019662921348315
Wellington,2026-06-23,17,True,0.0,,-1.7999999999999972,,150.88333333333333,,0.999,current_bracket_no,-1,14,0.004,,0.001,0.002,0.8019662921348315
Wuhan,2026-06-23,13,True,0.0,0.0,1.7999999999999972,8.0,30.883333333333333,-0.1999999999999993,0.92,d1_yes,1,26,0.129,6.23,0.023,0.004,0.4747191011235955
Wuhan,2026-06-23,13,True,0.0,0.0,1.7999999999999972,8.0,30.883333333333333,-0.1999999999999993,0.92,d2_yes,2,27,0.01,15.0,0.002,0.008,0.4747191011235955
Wuhan,2026-06-23,13,True,0.0,0.0,1.7999999999999972,8.0,30.883333333333333,-0.1999999999999993,0.92,tail_yes,3,28,0.002,67.0,,,0.4747191011235955
Wuhan,2026-06-23,13,True,0.0,0.0,1.7999999999999972,8.0,30.883333333333333,-0.1999999999999993,0.92,current_bracket_no,-1,25,0.13,,0.04,0.002,0.4747191011235955
Taipei,2026-06-23,13,True,0.0,,0.0,,90.88333333333334,,0.997,d1_yes,1,38,0.01,141.13,0.002,0.002,0.45365168539325845
Taipei,2026-06-23,13,True,0.0,,0.0,,90.88333333333334,,0.997,d2_yes,2,39+,0.004,79.35,0.001,0.004,0.45365168539325845
Taipei,2026-06-23,13,True,0.0,,0.0,,90.88333333333334,,0.997,current_bracket_no,-1,37,0.009,,0.001,0.003,0.45365168539325845
Karachi,2026-06-23,10,True,2.0,3.0,0.0,10.0,30.883333333333333,2.7777777777777786,0.009,d1_yes,1,33,0.06,33.7,0.006,0.058,0.5084269662921348
Karachi,2026-06-23,10,True,2.0,3.0,0.0,10.0,30.883333333333333,2.7777777777777786,0.009,d2_yes,2,34,0.28,33.42,0.998,0.38,0.5084269662921348
Karachi,2026-06-23,10,True,2.0,3.0,0.0,10.0,30.883333333333333,2.7777777777777786,0.009,tail_yes,5,37,0.006,59.98,0.001,0.002,0.5084269662921348
Chongqing,2026-06-23,13,True,0.0,,-1.7999999999999972,,90.88333333333334,,0.76,d1_yes,1,26,0.2,17.69,0.06,0.002,0.598314606741573
Chongqing,2026-06-23,13,True,0.0,,-1.7999999999999972,,90.88333333333334,,0.76,d2_yes,2,27,0.12,6.0,0.011,0.002,0.598314606741573
Chongqing,2026-06-23,13,True,0.0,,-1.7999999999999972,,90.88333333333334,,0.76,tail_yes,4,29,0.004,30.03,0.001,0.004,0.598314606741573
Chongqing,2026-06-23,13,True,0.0,,-1.7999999999999972,,90.88333333333334,,0.76,current_bracket_no,-1,25,0.26,,0.08,0.002,0.598314606741573
Singapore,2026-06-23,14,True,,,1.7999999999999972,7.0,0.8666666666666667,-0.81111111111111,0.313,current_bracket_no,-1,31,0.778,,,,0.702247191011236
Wellington,2026-06-23,18,True,0.0,,0.0,,180.86666666666667,,0.999,current_bracket_no,-1,14,0.002,,0.001,0.008,0.8019662921348315
Karachi,2026-06-23,11,True,,,1.8000000000000114,10.0,0.8666666666666667,2.2222222222222214,0.058,current_bracket_no,-1,33,0.994,,,,0.5084269662921348
Manila,2026-06-23,14,True,0.0,,0.0,,30.333333333333332,,0.83,d1_yes,1,33,0.16,49.78,0.02,0.002,0.8497191011235955
Manila,2026-06-23,14,True,0.0,,0.0,,30.333333333333332,,0.83,d2_yes,2,34,0.04,87.3,0.001,0.002,0.8497191011235955
Manila,2026-06-23,14,True,0.0,,0.0,,30.333333333333332,,0.83,tail_yes,3,35,0.002,22.29,0.001,0.002,0.8497191011235955
Manila,2026-06-23,14,True,0.0,,0.0,,30.333333333333332,,0.83,current_bracket_no,-1,32,0.24,,0.02,0.002,0.8497191011235955
Shanghai,2026-06-23,14,True,0.0,,-1.7999999999999972,,60.333333333333336,,0.989,d1_yes,1,25,0.015,10.0,0.011,0.002,0.6806953339432754
Shanghai,2026-06-23,14,True,0.0,,-1.7999999999999972,,60.333333333333336,,0.989,d2_yes,2,26,0.005,557.93,0.001,0.005,0.6806953339432754
Shanghai,2026-06-23,14,True,0.0,,-1.7999999999999972,,60.333333333333336,,0.989,current_bracket_no,-1,24,0.03,,0.01,0.002,0.6806953339432754
Wuhan,2026-06-23,14,True,0.0,0.0,-1.7999999999999972,8.0,90.33333333333331,-0.1999999999999993,0.96,d1_yes,1,26,0.04,10.0,0.002,0.004,0.4747191011235955
Wuhan,2026-06-23,14,True,0.0,0.0,-1.7999999999999972,8.0,90.33333333333331,-0.1999999999999993,0.96,d2_yes,2,27,0.009,70.1,0.001,0.008,0.4747191011235955
Wuhan,2026-06-23,14,True,0.0,0.0,-1.7999999999999972,8.0,90.33333333333331,-0.1999999999999993,0.96,tail_yes,3,29,0.004,183.61,,0.004,0.4747191011235955
Wuhan,2026-06-23,14,True,0.0,0.0,-1.7999999999999972,8.0,90.33333333333331,-0.1999999999999993,0.96,current_bracket_no,-1,25,0.06,,0.005,0.002,0.4747191011235955
Chengdu,2026-06-23,14,True,1.0,,0.0,,30.333333333333332,,0.29,d1_yes,1,30,0.58,10.0,0.998,0.89,0.6264044943820225
Chengdu,2026-06-23,14,True,1.0,,0.0,,30.333333333333332,,0.29,d2_yes,2,31,0.349,14.0,0.142,0.002,0.6264044943820225
Chengdu,2026-06-23,14,True,1.0,,0.0,,30.333333333333332,,0.29,tail_yes,4,33,0.004,10.0,0.001,0.009,0.6264044943820225
Chengdu,2026-06-23,14,True,1.0,,0.0,,30.333333333333332,,0.29,current_bracket_no,-1,29,0.83,,0.996,0.999,0.6264044943820225
Busan,2026-06-23,15,True,0.0,,0.0,,128.33333333333334,,0.998,d1_yes,1,25,0.006,150.91,0.001,0.004,0.22331460674157302
Busan,2026-06-23,15,True,0.0,,0.0,,128.33333333333334,,0.998,d2_yes,2,26,0.004,43.26,,0.002,0.22331460674157302
Busan,2026-06-23,15,True,0.0,,0.0,,128.33333333333334,,0.998,tail_yes,3,27,0.004,47.28,0.001,0.004,0.22331460674157302
Busan,2026-06-23,15,True,0.0,,0.0,,128.33333333333334,,0.998,current_bracket_no,-1,24,0.013,,0.002,0.002,0.22331460674157302
Beijing,2026-06-23,14,True,0.0,,-1.7999999999999972,,30.333333333333332,,0.824,d1_yes,1,28,0.15,121.65,0.001,0.009,0.555352241537054
Beijing,2026-06-23,14,True,0.0,,-1.7999999999999972,,30.333333333333332,,0.824,d2_yes,2,29,0.03,752.66,0.001,0.007,0.555352241537054
Beijing,2026-06-23,14,True,0.0,,-1.7999999999999972,,30.333333333333332,,0.824,tail_yes,5,32,0.003,111.98,,,0.555352241537054
Beijing,2026-06-23,14,True,0.0,,-1.7999999999999972,,30.333333333333332,,0.824,current_bracket_no,-1,27,0.193,,0.002,0.003,0.555352241537054
Guangzhou,2026-06-23,14,True,1.0,,3.5999999999999943,11.0,0.3333333333333333,-0.8999999999999986,0.005,d1_yes,1,36,0.84,6.25,0.998,0.98,0.7036516853932584
Guangzhou,2026-06-23,14,True,1.0,,3.5999999999999943,11.0,0.3333333333333333,-0.8999999999999986,0.005,d2_yes,2,37,0.173,6.52,0.01,0.001,0.7036516853932584
Guangzhou,2026-06-23,14,True,1.0,,3.5999999999999943,11.0,0.3333333333333333,-0.8999999999999986,0.005,tail_yes,3,38,0.005,1172.57,0.001,0.002,0.7036516853932584
Guangzhou,2026-06-23,14,True,1.0,,3.5999999999999943,11.0,0.3333333333333333,-0.8999999999999986,0.005,current_bracket_no,-1,35,0.999,,,,0.7036516853932584
Chongqing,2026-06-23,14,True,0.0,,0.0,,150.33333333333334,,0.93,d1_yes,1,26,0.08,37.5,0.06,0.002,0.598314606741573
Chongqing,2026-06-23,14,True,0.0,,0.0,,150.33333333333334,,0.93,d2_yes,2,27,0.027,40.56,0.006,0.002,0.598314606741573
Chongqing,2026-06-23,14,True,0.0,,0.0,,150.33333333333334,,0.93,tail_yes,4,29,0.004,114.03,0.001,0.004,0.598314606741573
Chongqing,2026-06-23,14,True,0.0,,0.0,,150.33333333333334,,0.93,current_bracket_no,-1,25,0.09,,0.08,0.002,0.598314606741573
Manila,2026-06-23,15,True,0.0,,0.0,,30.883333333333333,,0.98,d1_yes,1,33,0.043,5.0,0.003,0.002,0.8497191011235955
Manila,2026-06-23,15,True,0.0,,0.0,,30.883333333333333,,0.98,d2_yes,2,34,0.004,50.01,0.001,0.002,0.8497191011235955
Manila,2026-06-23,15,True,0.0,,0.0,,30.883333333333333,,0.98,tail_yes,3,35,0.002,51.87,0.001,0.002,0.8497191011235955
Manila,2026-06-23,15,True,0.0,,0.0,,30.883333333333333,,0.98,current_bracket_no,-1,32,0.04,,0.002,0.002,0.8497191011235955
Istanbul,2026-06-23,10,True,2.0,1.0,1.7999999999999972,9.02,40.88333333333333,0.9111111111111114,0.06,d1_yes,1,25,0.44,39.76,0.457,0.139,0.4044943820224719
Istanbul,2026-06-23,10,True,2.0,1.0,1.7999999999999972,9.02,40.88333333333333,0.9111111111111114,0.06,d2_yes,2,26,0.38,140.0,0.992,0.48,0.4044943820224719
Istanbul,2026-06-23,10,True,2.0,1.0,1.7999999999999972,9.02,40.88333333333333,0.9111111111111114,0.06,tail_yes,6,31+,0.004,304.93,0.001,0.003,0.4044943820224719
Istanbul,2026-06-23,10,True,2.0,1.0,1.7999999999999972,9.02,40.88333333333333,0.9111111111111114,0.06,current_bracket_no,-1,24,0.981,,,,0.4044943820224719
Karachi,2026-06-23,12,True,0.0,,0.0,,30.883333333333333,,0.38,d1_yes,1,35,0.55,25.0,0.34,0.003,0.5084269662921348
Karachi,2026-06-23,12,True,0.0,,0.0,,30.883333333333333,,0.38,d2_yes,2,36,0.14,25.0,0.004,0.002,0.5084269662921348
Karachi,2026-06-23,12,True,0.0,,0.0,,30.883333333333333,,0.38,tail_yes,3,37,0.002,53.98,,0.002,0.5084269662921348
Karachi,2026-06-23,12,True,0.0,,0.0,,30.883333333333333,,0.38,current_bracket_no,-1,34,0.67,,0.33,0.002,0.5084269662921348
Tokyo,2026-06-23,16,True,0.0,0.0,0.0,12.02,90.88333333333334,0.12222222222222001,0.999,d1_yes,1,24,0.004,40.0,0.001,0.002,0.2982616651418115
Tokyo,2026-06-23,16,True,0.0,0.0,0.0,12.02,90.88333333333334,0.12222222222222001,0.999,current_bracket_no,-1,23,0.008,,0.002,0.002,0.2982616651418115
Lucknow,2026-06-23,13,True,1.0,,0.0,9.0,31.033333333333335,-0.5888888888888886,0.172,d1_yes,1,40,0.79,25.0,0.996,0.93,0.1952247191011236
Lucknow,2026-06-23,13,True,1.0,,0.0,9.0,31.033333333333335,-0.5888888888888886,0.172,d2_yes,2,41,0.25,13.03,0.05,0.004,0.1952247191011236
Lucknow,2026-06-23,13,True,1.0,,0.0,9.0,31.033333333333335,-0.5888888888888886,0.172,tail_yes,7,46,0.003,51.45,,0.003,0.1952247191011236
Lucknow,2026-06-23,13,True,1.0,,0.0,9.0,31.033333333333335,-0.5888888888888886,0.172,current_bracket_no,-1,39,0.981,,0.999,,0.1952247191011236
Manila,2026-06-23,16,True,0.0,,0.0,,30.883333333333333,,0.998,d1_yes,1,33,0.01,15.0,0.001,0.002,0.8497191011235955
Manila,2026-06-23,16,True,0.0,,0.0,,30.883333333333333,,0.998,d2_yes,2,34,0.002,524.48,0.001,0.002,0.8497191011235955
Manila,2026-06-23,16,True,0.0,,0.0,,30.883333333333333,,0.998,tail_yes,3,35,0.002,351.87,0.001,0.002,0.8497191011235955
Manila,2026-06-23,16,True,0.0,,0.0,,30.883333333333333,,0.998,current_bracket_no,-1,32,0.015,,0.002,0.002,0.8497191011235955
Jeddah,2026-06-23,11,True,0.0,,-1.7999999999999972,,90.88333333333334,,0.35,d1_yes,1,35,0.34,25.0,0.3,0.01,0.4410112359550562
Jeddah,2026-06-23,11,True,0.0,,-1.7999999999999972,,90.88333333333334,,0.35,d2_yes,2,36,0.29,30.76,0.14,0.006,0.4410112359550562
Jeddah,2026-06-23,11,True,0.0,,-1.7999999999999972,,90.88333333333334,,0.35,tail_yes,4,38+,0.028,25.0,0.001,0.005,0.4410112359550562
Jeddah,2026-06-23,11,True,0.0,,-1.7999999999999972,,90.88333333333334,,0.35,current_bracket_no,-1,34,0.661,,0.385,0.009,0.4410112359550562
TelAviv,2026-06-23,11,True,2.0,2.0,0.0,9.02,40.88333333333333,2.022222222222222,0.064,d1_yes,1,29,0.6,5.0,0.78,0.8,0.37640449438202245
TelAviv,2026-06-23,11,True,2.0,2.0,0.0,9.02,40.88333333333333,2.022222222222222,0.064,d2_yes,2,30,0.39,6.0,0.998,0.24,0.37640449438202245
TelAviv,2026-06-23,11,True,2.0,2.0,0.0,9.02,40.88333333333333,2.022222222222222,0.064,tail_yes,4,32,0.01,90.0,0.002,0.003,0.37640449438202245
TelAviv,2026-06-23,11,True,2.0,2.0,0.0,9.02,40.88333333333333,2.022222222222222,0.064,current_bracket_no,-1,28,0.985,,,,0.37640449438202245
Tokyo,2026-06-23,17,True,0.0,0.0,0.0,12.02,150.88333333333333,0.12222222222222001,0.998,d1_yes,1,24,0.002,40.0,0.001,0.002,0.2982616651418115
Tokyo,2026-06-23,17,True,0.0,0.0,0.0,12.02,150.88333333333333,0.12222222222222001,0.998,current_bracket_no,-1,23,0.004,,0.001,0.002,0.2982616651418115
Wuhan,2026-06-23,16,True,0.0,0.0,0.0,8.0,210.88333333333333,-0.1999999999999993,0.999,d1_yes,1,26,0.005,235.75,,0.004,0.4747191011235955
Wuhan,2026-06-23,16,True,0.0,0.0,0.0,8.0,210.88333333333333,-0.1999999999999993,0.999,current_bracket_no,-1,25,0.005,,0.001,0.002,0.4747191011235955
Shanghai,2026-06-23,16,True,0.0,,-1.7999999999999972,,60.88333333333333,,0.998,d1_yes,1,25,0.007,152.7,0.001,0.002,0.6806953339432754
Shanghai,2026-06-23,16,True,0.0,,-1.7999999999999972,,60.88333333333333,,0.998,current_bracket_no,-1,24,0.005,,0.002,0.002,0.6806953339432754
Singapore,2026-06-23,16,True,0.0,,0.0,,0.8833333333333333,,0.997,d1_yes,1,33,0.004,5.0,0.001,0.003,0.702247191011236
Singapore,2026-06-23,16,True,0.0,,0.0,,0.8833333333333333,,0.997,d2_yes,2,34,0.002,407.0,,,0.702247191011236
Singapore,2026-06-23,16,True,0.0,,0.0,,0.8833333333333333,,0.997,current_bracket_no,-1,32,0.008,,0.001,0.002,0.702247191011236
Beijing,2026-06-23,16,True,0.0,,3.5999999999999943,,150.88333333333333,,0.999,d1_yes,1,29,0.007,30.0,,,0.555352241537054
Beijing,2026-06-23,16,True,0.0,,3.5999999999999943,,150.88333333333333,,0.999,current_bracket_no,-1,27,0.005,,0.002,0.003,0.555352241537054
Busan,2026-06-23,17,True,0.0,,1.8000000000000114,,248.88333333333333,,0.999,d1_yes,1,25,0.004,349.74,,,0.22331460674157302
Busan,2026-06-23,17,True,0.0,,1.8000000000000114,,248.88333333333333,,0.999,current_bracket_no,-1,24,0.004,,0.001,0.002,0.22331460674157302
CapeTown,2026-06-23,10,True,3.0,2.0,0.0,10.0,30.883333333333333,1.6111111111111107,0.049,d1_yes,1,15,0.34,6.39,,0.11,0.324438202247191
CapeTown,2026-06-23,10,True,3.0,2.0,0.0,10.0,30.883333333333333,1.6111111111111107,0.049,d2_yes,2,16,0.39,25.0,0.41,0.1,0.324438202247191
CapeTown,2026-06-23,10,True,3.0,2.0,0.0,10.0,30.883333333333333,1.6111111111111107,0.049,tail_yes,6,20,0.002,12.01,0.001,0.002,0.324438202247191
CapeTown,2026-06-23,10,True,3.0,2.0,0.0,10.0,30.883333333333333,1.6111111111111107,0.049,current_bracket_no,-1,14,0.964,,0.981,0.997,0.324438202247191
Helsinki,2026-06-23,11,True,3.0,2.0,0.0,8.5,40.88333333333333,2.177777777777777,0.002,d1_yes,1,18,0.01,316.79,0.008,0.003,0.5056179775280899
Helsinki,2026-06-23,11,True,3.0,2.0,0.0,8.5,40.88333333333333,2.177777777777777,0.002,d2_yes,2,19,0.2,1.25,0.162,0.109,0.5056179775280899
Helsinki,2026-06-23,11,True,3.0,2.0,0.0,8.5,40.88333333333333,2.177777777777777,0.002,tail_yes,7,24+,0.002,5.0,0.001,0.003,0.5056179775280899
Helsinki,2026-06-23,11,True,3.0,2.0,0.0,8.5,40.88333333333333,2.177777777777777,0.002,current_bracket_no,-1,17,0.999,,0.998,0.999,0.5056179775280899
Istanbul,2026-06-23,11,True,1.0,0.0,1.7999999999999972,9.02,40.88333333333333,-0.1999999999999993,0.25,d1_yes,1,26,0.8,10.0,0.992,0.48,0.4044943820224719
Istanbul,2026-06-23,11,True,1.0,0.0,1.7999999999999972,9.02,40.88333333333333,-0.1999999999999993,0.25,d2_yes,2,27,0.12,8.44,0.09,0.002,0.4044943820224719
Istanbul,2026-06-23,11,True,1.0,0.0,1.7999999999999972,9.02,40.88333333333333,-0.1999999999999993,0.25,tail_yes,5,31+,0.004,302.49,,0.003,0.4044943820224719
Istanbul,2026-06-23,11,True,1.0,0.0,1.7999999999999972,9.02,40.88333333333333,-0.1999999999999993,0.25,current_bracket_no,-1,25,0.95,,0.861,0.543,0.4044943820224719
Chengdu,2026-06-23,16,True,0.0,0.0,0.0,7.0,30.883333333333333,-0.10000000000000142,0.922,d1_yes,1,31,0.333,25.0,0.001,0.002,0.6264044943820225
Chengdu,2026-06-23,16,True,0.0,0.0,0.0,7.0,30.883333333333333,-0.10000000000000142,0.922,d2_yes,2,32,0.02,77.0,0.001,0.014,0.6264044943820225
Chengdu,2026-06-23,16,True,0.0,0.0,0.0,7.0,30.883333333333333,-0.10000000000000142,0.922,current_bracket_no,-1,30,0.333,,0.002,0.002,0.6264044943820225
Chongqing,2026-06-23,16,True,0.0,,1.7999999999999972,,30.883333333333333,,0.98,d1_yes,1,26,0.03,37.0,0.001,0.002,0.598314606741573
Chongqing,2026-06-23,16,True,0.0,,1.7999999999999972,,30.883333333333333,,0.98,d2_yes,2,27,0.005,45.21,0.001,0.002,0.598314606741573
