label,period,rows,dates,cities,win_rate,avg_entry,avg_shares,cost,pnl,roi,roi_ci_low,roi_ci_high,top5_removed_roi,losing_days,le_minus50pct_days,max_daily_loss_usd,max_daily_loss_roi,city,forecast_model,source_fit_bucket
city_source:KualaLumpur|ecmwf|hot_clean,recent_ge_2026_06_21,2,2,1,0.0,0.1105,8.0,2.0707467,-2.0707467,-1.0,,,,2,2,-1.7188875000000001,-1.0,KualaLumpur,ecmwf,hot_clean
city_source:Lucknow|ecmwf|neutral_or_cold,recent_ge_2026_06_21,1,1,1,0.0,0.13,8.0,1.08524,-1.08524,-1.0,,,,1,1,-1.08524,-1.0,Lucknow,ecmwf,neutral_or_cold
city_source:Manila|gfs|hot_clean,recent_ge_2026_06_21,3,3,1,0.3333333333333333,0.09649999999999999,6.666666666666667,2.106656525,3.893343475,1.8481149768826222,-1.0,12.003074739560605,,2,2,-1.16816,-1.0,Manila,gfs,hot_clean
city_source:MexicoCity|ecmwf|neutral_or_cold,recent_ge_2026_06_21,1,1,1,0.0,0.0565,6.0,0.354992325,-0.354992325,-1.0,,,,1,1,-0.354992325,-1.0,MexicoCity,ecmwf,neutral_or_cold
city_source:Milan|ecmwf|hot_clean,recent_ge_2026_06_21,3,3,1,0.0,0.06166666666666667,6.0,1.1620724999999998,-1.1620724999999998,-1.0,-1.0,-1.0,,3,3,-0.4082325,-1.0,Milan,ecmwf,hot_clean
city_source:Moscow|ecmwf|neutral_or_cold,recent_ge_2026_06_21,2,2,1,0.0,0.125,9.0,2.4098775,-2.4098775,-1.0,,,,2,2,-1.6154875,-1.0,Moscow,ecmwf,neutral_or_cold
city_source:Munich|ecmwf|hot_clean,recent_ge_2026_06_21,4,4,1,0.0,0.07625,6.5,2.153975,-2.153975,-1.0,-1.0,-1.0,,4,4,-0.9607100000000001,-1.0,Munich,ecmwf,hot_clean
city_source:NYC|gfs|neutral_or_cold,recent_ge_2026_06_21,1,1,1,0.0,0.125,8.0,1.04375,-1.04375,-1.0,,,,1,1,-1.04375,-1.0,NYC,gfs,neutral_or_cold
city_source:Paris|gfs|neutral_or_cold,recent_ge_2026_06_21,2,2,1,0.5,0.0975,7.0,1.4730525,6.5269474999999995,4.430899441805366,,,,1,1,-0.47081249999999997,-1.0,Paris,gfs,neutral_or_cold
city_source:Seattle|gfs|hot_clean,recent_ge_2026_06_21,1,1,1,0.0,0.119,8.0,0.9939355999999999,-0.9939355999999999,-1.0,,,,1,1,-0.9939355999999999,-1.0,Seattle,gfs,hot_clean
city_source:Seoul|ecmwf|hot_clean,recent_ge_2026_06_21,2,2,1,0.0,0.0875,7.0,1.3068125,-1.3068125,-1.0,,,,2,2,-0.8360000000000001,-1.0,Seoul,ecmwf,hot_clean
city_source:Shanghai|gfs|hot_clean,recent_ge_2026_06_21,3,3,1,0.6666666666666666,0.07916666666666666,6.666666666666667,1.7627824250000002,12.237217574999999,6.94198977789332,-1.0,16.361487879511273,,1,1,-0.323654325,-1.0,Shanghai,gfs,hot_clean
city_source:Shenzhen|ecmwf|hot_clean,recent_ge_2026_06_21,4,4,1,0.0,0.09000000000000001,7.0,2.90272,-2.90272,-1.0,-1.0,-1.0,,4,4,-1.6154875,-1.0,Shenzhen,ecmwf,hot_clean
city_source:Singapore|gfs|hot_clean,recent_ge_2026_06_21,2,2,1,0.0,0.1275,8.0,2.12887,-2.12887,-1.0,,,,2,2,-1.16816,-1.0,Singapore,gfs,hot_clean
city_source:TelAviv|gfs|neutral_or_cold,recent_ge_2026_06_21,3,3,1,0.0,0.07,6.0,1.318575,-1.318575,-1.0,-1.0,-1.0,,3,3,-0.47081249999999997,-1.0,TelAviv,gfs,neutral_or_cold
city_source:Tokyo|gfs|neutral_or_cold,recent_ge_2026_06_21,1,1,1,1.0,0.115,8.0,0.9607100000000001,7.03929,7.327174693716105,,,,0,0,7.03929,7.327174693716105,Tokyo,gfs,neutral_or_cold
city_source:Warsaw|ecmwf|neutral_or_cold,recent_ge_2026_06_21,1,1,1,0.0,0.08,6.0,0.50208,-0.50208,-1.0,,,,1,1,-0.50208,-1.0,Warsaw,ecmwf,neutral_or_cold
city_source:Wuhan|ecmwf|hot_clean,recent_ge_2026_06_21,3,3,1,0.3333333333333333,0.06816666666666667,6.666666666666667,1.4587028000000002,6.5412972,4.484324839850858,-1.0,10.451292428648786,,2,2,-0.4082325,-1.0,Wuhan,ecmwf,hot_clean
