target_date,knmi_obs_ts_utc,knmi_ta_c,knmi_tx_c,knmi_ta_round_c,knmi_tx_round_c,next_metar_report_ts_utc,next_metar_detect_ts_utc,next_metar_temp_c,lead_to_next_metar_min,ta_minus_next_metar_c,tx_minus_next_metar_c,ta_exact_next_metar,tx_exact_next_metar,ta_within1_next_metar,tx_within1_next_metar,raw_metar
2026-07-23,2026-07-23T20:40:00+00:00,15.4,15.6,15,16,2026-07-23T20:55:00+00:00,2026-07-23T21:00:28.849596+00:00,15.0,15.0,0,1,1,0,1,1,METAR EHAM 232055Z 32005KT 9999 FEW029 15/12 Q1021 NOSIG
2026-07-23,2026-07-23T20:50:00+00:00,15.2,15.3,15,15,2026-07-23T20:55:00+00:00,2026-07-23T21:00:28.849596+00:00,15.0,5.0,0,0,1,1,1,1,METAR EHAM 232055Z 32005KT 9999 FEW029 15/12 Q1021 NOSIG
2026-07-23,2026-07-23T21:00:00+00:00,15.2,15.2,15,15,2026-07-23T21:25:00+00:00,2026-07-23T21:27:56.317214+00:00,15.0,25.0,0,0,1,1,1,1,METAR EHAM 232125Z 33003KT 9999 FEW032 15/13 Q1021 NOSIG
2026-07-23,2026-07-23T21:10:00+00:00,15.3,15.3,15,15,2026-07-23T21:25:00+00:00,2026-07-23T21:27:56.317214+00:00,15.0,15.0,0,0,1,1,1,1,METAR EHAM 232125Z 33003KT 9999 FEW032 15/13 Q1021 NOSIG
2026-07-23,2026-07-23T21:20:00+00:00,15.4,15.5,15,16,2026-07-23T21:25:00+00:00,2026-07-23T21:27:56.317214+00:00,15.0,5.0,0,1,1,0,1,1,METAR EHAM 232125Z 33003KT 9999 FEW032 15/13 Q1021 NOSIG
2026-07-23,2026-07-23T21:30:00+00:00,15.4,15.5,15,16,2026-07-23T21:55:00+00:00,2026-07-23T21:58:19.711162+00:00,16.0,25.0,-1,0,0,1,1,1,METAR EHAM 232155Z 01003KT 330V050 9999 FEW032 BKN039 16/13 Q1021 NOSIG
2026-07-23,2026-07-23T21:40:00+00:00,15.5,15.5,16,16,2026-07-23T21:55:00+00:00,2026-07-23T21:58:19.711162+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 232155Z 01003KT 330V050 9999 FEW032 BKN039 16/13 Q1021 NOSIG
2026-07-23,2026-07-23T21:50:00+00:00,15.8,15.9,16,16,2026-07-23T21:55:00+00:00,2026-07-23T21:58:19.711162+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 232155Z 01003KT 330V050 9999 FEW032 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T22:00:00+00:00,16.0,16.0,16,16,2026-07-23T22:25:00+00:00,2026-07-23T22:29:07.314559+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 232225Z 31003KT 9999 FEW025 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T22:10:00+00:00,16.0,16.1,16,16,2026-07-23T22:25:00+00:00,2026-07-23T22:29:07.314559+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 232225Z 31003KT 9999 FEW025 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T22:20:00+00:00,16.0,16.0,16,16,2026-07-23T22:25:00+00:00,2026-07-23T22:29:07.314559+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 232225Z 31003KT 9999 FEW025 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T22:30:00+00:00,15.8,16.0,16,16,2026-07-23T22:55:00+00:00,2026-07-23T23:01:38.419576+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 232255Z 28003KT 9999 -RA FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T22:40:00+00:00,15.9,15.9,16,16,2026-07-23T22:55:00+00:00,2026-07-23T23:01:38.419576+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 232255Z 28003KT 9999 -RA FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T22:50:00+00:00,15.9,15.9,16,16,2026-07-23T22:55:00+00:00,2026-07-23T23:01:38.419576+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 232255Z 28003KT 9999 -RA FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T23:00:00+00:00,16.1,16.1,16,16,2026-07-23T23:25:00+00:00,2026-07-23T23:27:27.490155+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 232325Z 28003KT 9999 FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T23:10:00+00:00,16.1,16.3,16,16,2026-07-23T23:25:00+00:00,2026-07-23T23:27:27.490155+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 232325Z 28003KT 9999 FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T23:20:00+00:00,16.2,16.2,16,16,2026-07-23T23:25:00+00:00,2026-07-23T23:27:27.490155+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 232325Z 28003KT 9999 FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T23:30:00+00:00,16.1,16.2,16,16,2026-07-23T23:55:00+00:00,2026-07-23T23:58:18.750168+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 232355Z 29003KT 9999 FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T23:40:00+00:00,16.1,16.2,16,16,2026-07-23T23:55:00+00:00,2026-07-23T23:58:18.750168+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 232355Z 29003KT 9999 FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-23T23:50:00+00:00,16.4,16.4,16,16,2026-07-23T23:55:00+00:00,2026-07-23T23:58:18.750168+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 232355Z 29003KT 9999 FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-24T00:00:00+00:00,16.4,16.5,16,17,2026-07-24T00:25:00+00:00,2026-07-24T00:31:03.819125+00:00,16.0,25.0,0,1,1,0,1,1,METAR EHAM 240025Z 26002KT 9999 FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-24T00:10:00+00:00,16.2,16.4,16,16,2026-07-24T00:25:00+00:00,2026-07-24T00:31:03.819125+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 240025Z 26002KT 9999 FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-24T00:20:00+00:00,16.2,16.3,16,16,2026-07-24T00:25:00+00:00,2026-07-24T00:31:03.819125+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 240025Z 26002KT 9999 FEW022 BKN039 16/13 Q1021 NOSIG
2026-07-24,2026-07-24T00:30:00+00:00,16.4,16.5,16,17,2026-07-24T00:55:00+00:00,2026-07-24T01:04:03.493053+00:00,17.0,25.0,-1,0,0,1,1,1,METAR EHAM 240055Z 26002KT 9999 FEW022 BKN035 17/13 Q1021 NOSIG
2026-07-24,2026-07-24T00:40:00+00:00,16.6,16.6,17,17,2026-07-24T00:55:00+00:00,2026-07-24T01:04:03.493053+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 240055Z 26002KT 9999 FEW022 BKN035 17/13 Q1021 NOSIG
2026-07-24,2026-07-24T00:50:00+00:00,16.5,16.7,17,17,2026-07-24T00:55:00+00:00,2026-07-24T01:04:03.493053+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 240055Z 26002KT 9999 FEW022 BKN035 17/13 Q1021 NOSIG
2026-07-24,2026-07-24T01:00:00+00:00,16.7,16.7,17,17,2026-07-24T01:25:00+00:00,2026-07-24T01:29:34.981336+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 240125Z 26003KT 9999 -RA FEW017 SCT020 BKN032 17/13 Q1021 NOSIG
2026-07-24,2026-07-24T01:10:00+00:00,16.6,16.7,17,17,2026-07-24T01:25:00+00:00,2026-07-24T01:29:34.981336+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 240125Z 26003KT 9999 -RA FEW017 SCT020 BKN032 17/13 Q1021 NOSIG
2026-07-24,2026-07-24T01:20:00+00:00,16.6,16.6,17,17,2026-07-24T01:25:00+00:00,2026-07-24T01:29:34.981336+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 240125Z 26003KT 9999 -RA FEW017 SCT020 BKN032 17/13 Q1021 NOSIG
2026-07-24,2026-07-24T01:30:00+00:00,16.5,16.6,17,17,2026-07-24T01:55:00+00:00,2026-07-24T02:00:27.807126+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 240155Z 28003KT 230V290 9999 FEW019 BKN034 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T01:40:00+00:00,16.6,16.6,17,17,2026-07-24T01:55:00+00:00,2026-07-24T02:00:27.807126+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 240155Z 28003KT 230V290 9999 FEW019 BKN034 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T01:50:00+00:00,16.7,16.8,17,17,2026-07-24T01:55:00+00:00,2026-07-24T02:00:27.807126+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 240155Z 28003KT 230V290 9999 FEW019 BKN034 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T02:00:00+00:00,16.4,16.7,16,17,2026-07-24T02:25:00+00:00,2026-07-24T02:28:02.191144+00:00,16.0,25.0,0,1,1,0,1,1,METAR EHAM 240225Z 27006KT 9999 SCT017 BKN034 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T02:10:00+00:00,16.5,16.5,17,17,2026-07-24T02:25:00+00:00,2026-07-24T02:28:02.191144+00:00,16.0,15.0,1,1,0,0,1,1,METAR EHAM 240225Z 27006KT 9999 SCT017 BKN034 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T02:20:00+00:00,16.4,16.5,16,17,2026-07-24T02:25:00+00:00,2026-07-24T02:28:02.191144+00:00,16.0,5.0,0,1,1,0,1,1,METAR EHAM 240225Z 27006KT 9999 SCT017 BKN034 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T02:30:00+00:00,16.3,16.4,16,16,2026-07-24T02:55:00+00:00,2026-07-24T02:58:07.718256+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 240255Z 27004KT 9999 FEW017 SCT020 BKN031 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T02:40:00+00:00,16.2,16.3,16,16,2026-07-24T02:55:00+00:00,2026-07-24T02:58:07.718256+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 240255Z 27004KT 9999 FEW017 SCT020 BKN031 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T02:50:00+00:00,16.2,16.2,16,16,2026-07-24T02:55:00+00:00,2026-07-24T02:58:07.718256+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 240255Z 27004KT 9999 FEW017 SCT020 BKN031 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T03:00:00+00:00,16.2,16.2,16,16,2026-07-24T03:25:00+00:00,2026-07-24T03:30:42.700870+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 240325Z 27005KT 9999 FEW017 SCT021 BKN033 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T03:10:00+00:00,16.2,16.3,16,16,2026-07-24T03:25:00+00:00,2026-07-24T03:30:42.700870+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 240325Z 27005KT 9999 FEW017 SCT021 BKN033 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T03:20:00+00:00,16.2,16.3,16,16,2026-07-24T03:25:00+00:00,2026-07-24T03:30:42.700870+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 240325Z 27005KT 9999 FEW017 SCT021 BKN033 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T03:30:00+00:00,16.1,16.2,16,16,2026-07-24T03:55:00+00:00,2026-07-24T04:02:29.650033+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 240355Z 29004KT 9999 FEW017 BKN038 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T03:40:00+00:00,16.2,16.2,16,16,2026-07-24T03:55:00+00:00,2026-07-24T04:02:29.650033+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 240355Z 29004KT 9999 FEW017 BKN038 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T03:50:00+00:00,16.2,16.3,16,16,2026-07-24T03:55:00+00:00,2026-07-24T04:02:29.650033+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 240355Z 29004KT 9999 FEW017 BKN038 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T04:00:00+00:00,16.2,16.3,16,16,2026-07-24T04:25:00+00:00,2026-07-24T04:29:32.239594+00:00,16.0,25.0,0,0,1,1,1,1,METAR EHAM 240425Z 30004KT 9999 FEW017 BKN024 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T04:10:00+00:00,16.2,16.3,16,16,2026-07-24T04:25:00+00:00,2026-07-24T04:29:32.239594+00:00,16.0,15.0,0,0,1,1,1,1,METAR EHAM 240425Z 30004KT 9999 FEW017 BKN024 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T04:20:00+00:00,16.3,16.3,16,16,2026-07-24T04:25:00+00:00,2026-07-24T04:29:32.239594+00:00,16.0,5.0,0,0,1,1,1,1,METAR EHAM 240425Z 30004KT 9999 FEW017 BKN024 16/14 Q1020 NOSIG
2026-07-24,2026-07-24T04:30:00+00:00,16.4,16.4,16,16,2026-07-24T04:55:00+00:00,2026-07-24T05:02:40.338454+00:00,17.0,25.0,-1,-1,0,0,1,1,METAR EHAM 240455Z 30002KT 9999 FEW017 BKN025 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T04:40:00+00:00,16.4,16.4,16,16,2026-07-24T04:55:00+00:00,2026-07-24T05:02:40.338454+00:00,17.0,15.0,-1,-1,0,0,1,1,METAR EHAM 240455Z 30002KT 9999 FEW017 BKN025 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T04:50:00+00:00,16.5,16.5,17,17,2026-07-24T04:55:00+00:00,2026-07-24T05:02:40.338454+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 240455Z 30002KT 9999 FEW017 BKN025 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T05:00:00+00:00,16.6,16.6,17,17,2026-07-24T05:25:00+00:00,2026-07-24T05:29:01.849269+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 240525Z VRB01KT 9999 FEW008 BKN030 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T05:10:00+00:00,16.6,16.6,17,17,2026-07-24T05:25:00+00:00,2026-07-24T05:29:01.849269+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 240525Z VRB01KT 9999 FEW008 BKN030 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T05:20:00+00:00,16.6,16.6,17,17,2026-07-24T05:25:00+00:00,2026-07-24T05:29:01.849269+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 240525Z VRB01KT 9999 FEW008 BKN030 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T05:30:00+00:00,16.5,16.6,17,17,2026-07-24T05:55:00+00:00,2026-07-24T05:58:38.895358+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 240555Z 07003KT 040V140 9999 FEW008 BKN040 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T05:40:00+00:00,16.5,16.5,17,17,2026-07-24T05:55:00+00:00,2026-07-24T05:58:38.895358+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 240555Z 07003KT 040V140 9999 FEW008 BKN040 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T05:50:00+00:00,16.7,16.7,17,17,2026-07-24T05:55:00+00:00,2026-07-24T05:58:38.895358+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 240555Z 07003KT 040V140 9999 FEW008 BKN040 17/14 Q1020 NOSIG
2026-07-24,2026-07-24T06:00:00+00:00,16.7,16.7,17,17,2026-07-24T06:25:00+00:00,2026-07-24T06:29:34.164539+00:00,17.0,25.0,0,0,1,1,1,1,METAR EHAM 240625Z 05003KT 030V090 9999 FEW010 BKN045 17/15 Q1020 NOSIG
2026-07-24,2026-07-24T06:10:00+00:00,16.9,16.9,17,17,2026-07-24T06:25:00+00:00,2026-07-24T06:29:34.164539+00:00,17.0,15.0,0,0,1,1,1,1,METAR EHAM 240625Z 05003KT 030V090 9999 FEW010 BKN045 17/15 Q1020 NOSIG
2026-07-24,2026-07-24T06:20:00+00:00,17.0,17.1,17,17,2026-07-24T06:25:00+00:00,2026-07-24T06:29:34.164539+00:00,17.0,5.0,0,0,1,1,1,1,METAR EHAM 240625Z 05003KT 030V090 9999 FEW010 BKN045 17/15 Q1020 NOSIG
2026-07-24,2026-07-24T06:30:00+00:00,17.2,17.2,17,17,2026-07-24T06:55:00+00:00,2026-07-24T06:57:43.096343+00:00,18.0,25.0,-1,-1,0,0,1,1,METAR EHAM 240655Z VRB02KT 9999 FEW010 BKN045 18/15 Q1020 NOSIG
2026-07-24,2026-07-24T06:40:00+00:00,17.3,17.3,17,17,2026-07-24T06:55:00+00:00,2026-07-24T06:57:43.096343+00:00,18.0,15.0,-1,-1,0,0,1,1,METAR EHAM 240655Z VRB02KT 9999 FEW010 BKN045 18/15 Q1020 NOSIG
2026-07-24,2026-07-24T06:50:00+00:00,17.7,17.7,18,18,2026-07-24T06:55:00+00:00,2026-07-24T06:57:43.096343+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 240655Z VRB02KT 9999 FEW010 BKN045 18/15 Q1020 NOSIG
2026-07-24,2026-07-24T07:00:00+00:00,17.9,17.9,18,18,2026-07-24T07:25:00+00:00,2026-07-24T07:35:00.518501+00:00,18.0,25.0,0,0,1,1,1,1,METAR EHAM 240725Z VRB02KT 9999 FEW015 SCT020 BKN044 18/14 Q1020 NOSIG
2026-07-24,2026-07-24T07:10:00+00:00,18.1,18.2,18,18,2026-07-24T07:25:00+00:00,2026-07-24T07:35:00.518501+00:00,18.0,15.0,0,0,1,1,1,1,METAR EHAM 240725Z VRB02KT 9999 FEW015 SCT020 BKN044 18/14 Q1020 NOSIG
2026-07-24,2026-07-24T07:20:00+00:00,18.1,18.3,18,18,2026-07-24T07:25:00+00:00,2026-07-24T07:35:00.518501+00:00,18.0,5.0,0,0,1,1,1,1,METAR EHAM 240725Z VRB02KT 9999 FEW015 SCT020 BKN044 18/14 Q1020 NOSIG
2026-07-24,2026-07-24T07:30:00+00:00,18.4,18.4,18,18,2026-07-24T07:55:00+00:00,2026-07-24T07:58:57.881518+00:00,19.0,25.0,-1,-1,0,0,1,1,METAR EHAM 240755Z VRB01KT 9999 FEW015 SCT020 BKN040 19/14 Q1020 NOSIG
2026-07-24,2026-07-24T07:40:00+00:00,18.3,18.4,18,18,2026-07-24T07:55:00+00:00,2026-07-24T07:58:57.881518+00:00,19.0,15.0,-1,-1,0,0,1,1,METAR EHAM 240755Z VRB01KT 9999 FEW015 SCT020 BKN040 19/14 Q1020 NOSIG
2026-07-24,2026-07-24T07:50:00+00:00,18.4,18.4,18,18,2026-07-24T07:55:00+00:00,2026-07-24T07:58:57.881518+00:00,19.0,5.0,-1,-1,0,0,1,1,METAR EHAM 240755Z VRB01KT 9999 FEW015 SCT020 BKN040 19/14 Q1020 NOSIG
2026-07-24,2026-07-24T08:00:00+00:00,18.5,18.6,19,19,2026-07-24T08:25:00+00:00,2026-07-24T08:27:47.369611+00:00,19.0,25.0,0,0,1,1,1,1,METAR EHAM 240825Z VRB03KT 9999 FEW008 SCT017 BKN035 19/14 Q1019 NOSIG
2026-07-24,2026-07-24T08:10:00+00:00,18.3,18.6,18,19,2026-07-24T08:25:00+00:00,2026-07-24T08:27:47.369611+00:00,19.0,15.0,-1,0,0,1,1,1,METAR EHAM 240825Z VRB03KT 9999 FEW008 SCT017 BKN035 19/14 Q1019 NOSIG
2026-07-24,2026-07-24T08:20:00+00:00,18.6,18.6,19,19,2026-07-24T08:25:00+00:00,2026-07-24T08:27:47.369611+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 240825Z VRB03KT 9999 FEW008 SCT017 BKN035 19/14 Q1019 NOSIG
2026-07-24,2026-07-24T08:30:00+00:00,18.6,18.7,19,19,2026-07-24T08:55:00+00:00,2026-07-24T08:59:25.179760+00:00,19.0,25.0,0,0,1,1,1,1,METAR EHAM 240855Z 28007KT 210V350 9999 FEW008 SCT020 BKN035 19/13 Q1019 NOSIG
2026-07-24,2026-07-24T08:40:00+00:00,19.1,19.4,19,19,2026-07-24T08:55:00+00:00,2026-07-24T08:59:25.179760+00:00,19.0,15.0,0,0,1,1,1,1,METAR EHAM 240855Z 28007KT 210V350 9999 FEW008 SCT020 BKN035 19/13 Q1019 NOSIG
2026-07-24,2026-07-24T08:50:00+00:00,18.6,19.1,19,19,2026-07-24T08:55:00+00:00,2026-07-24T08:59:25.179760+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 240855Z 28007KT 210V350 9999 FEW008 SCT020 BKN035 19/13 Q1019 NOSIG
2026-07-24,2026-07-24T09:00:00+00:00,18.7,18.8,19,19,2026-07-24T09:25:00+00:00,2026-07-24T09:32:46.630937+00:00,19.0,25.0,0,0,1,1,1,1,METAR EHAM 240925Z 28004KT 240V330 9999 FEW008 SCT020 BKN040 19/13 Q1019 NOSIG
2026-07-24,2026-07-24T09:10:00+00:00,18.7,18.7,19,19,2026-07-24T09:25:00+00:00,2026-07-24T09:32:46.630937+00:00,19.0,15.0,0,0,1,1,1,1,METAR EHAM 240925Z 28004KT 240V330 9999 FEW008 SCT020 BKN040 19/13 Q1019 NOSIG
2026-07-24,2026-07-24T09:20:00+00:00,18.9,18.9,19,19,2026-07-24T09:25:00+00:00,2026-07-24T09:32:46.630937+00:00,19.0,5.0,0,0,1,1,1,1,METAR EHAM 240925Z 28004KT 240V330 9999 FEW008 SCT020 BKN040 19/13 Q1019 NOSIG
2026-07-24,2026-07-24T09:30:00+00:00,19.1,19.1,19,19,2026-07-24T09:55:00+00:00,2026-07-24T09:59:22.282908+00:00,20.0,25.0,-1,-1,0,0,1,1,METAR EHAM 240955Z VRB02KT 9999 FEW008 SCT025 BKN042 20/14 Q1019 NOSIG
2026-07-24,2026-07-24T09:40:00+00:00,19.4,19.4,19,19,2026-07-24T09:55:00+00:00,2026-07-24T09:59:22.282908+00:00,20.0,15.0,-1,-1,0,0,1,1,METAR EHAM 240955Z VRB02KT 9999 FEW008 SCT025 BKN042 20/14 Q1019 NOSIG
2026-07-24,2026-07-24T09:50:00+00:00,19.6,19.6,20,20,2026-07-24T09:55:00+00:00,2026-07-24T09:59:22.282908+00:00,20.0,5.0,0,0,1,1,1,1,METAR EHAM 240955Z VRB02KT 9999 FEW008 SCT025 BKN042 20/14 Q1019 NOSIG
2026-07-24,2026-07-24T10:00:00+00:00,20.2,20.2,20,20,2026-07-24T10:25:00+00:00,2026-07-24T10:28:58.515620+00:00,21.0,25.0,-1,-1,0,0,1,1,METAR EHAM 241025Z VRB03KT 9999 FEW015 BKN040 21/12 Q1019 NOSIG
2026-07-24,2026-07-24T10:10:00+00:00,20.3,20.5,20,21,2026-07-24T10:25:00+00:00,2026-07-24T10:28:58.515620+00:00,21.0,15.0,-1,0,0,1,1,1,METAR EHAM 241025Z VRB03KT 9999 FEW015 BKN040 21/12 Q1019 NOSIG
2026-07-24,2026-07-24T10:20:00+00:00,20.9,20.9,21,21,2026-07-24T10:25:00+00:00,2026-07-24T10:28:58.515620+00:00,21.0,5.0,0,0,1,1,1,1,METAR EHAM 241025Z VRB03KT 9999 FEW015 BKN040 21/12 Q1019 NOSIG
2026-07-24,2026-07-24T10:30:00+00:00,21.3,21.3,21,21,2026-07-24T10:55:00+00:00,2026-07-24T10:58:42.672306+00:00,20.0,25.0,1,1,0,0,1,1,METAR EHAM 241055Z 26006KT 210V310 9999 FEW020 BKN040 20/13 Q1018 NOSIG
2026-07-24,2026-07-24T10:40:00+00:00,20.5,21.4,21,21,2026-07-24T10:55:00+00:00,2026-07-24T10:58:42.672306+00:00,20.0,15.0,1,1,0,0,1,1,METAR EHAM 241055Z 26006KT 210V310 9999 FEW020 BKN040 20/13 Q1018 NOSIG
2026-07-24,2026-07-24T10:50:00+00:00,20.3,20.5,20,21,2026-07-24T10:55:00+00:00,2026-07-24T10:58:42.672306+00:00,20.0,5.0,0,1,1,0,1,1,METAR EHAM 241055Z 26006KT 210V310 9999 FEW020 BKN040 20/13 Q1018 NOSIG
2026-07-24,2026-07-24T11:00:00+00:00,20.4,20.5,20,21,2026-07-24T11:25:00+00:00,2026-07-24T11:36:04.717410+00:00,22.0,25.0,-2,-1,0,0,0,1,METAR EHAM 241125Z 21005KT 130V300 9999 SCT030 22/13 Q1018 NOSIG
2026-07-24,2026-07-24T11:10:00+00:00,21.5,21.5,22,22,2026-07-24T11:25:00+00:00,2026-07-24T11:36:04.717410+00:00,22.0,15.0,0,0,1,1,1,1,METAR EHAM 241125Z 21005KT 130V300 9999 SCT030 22/13 Q1018 NOSIG
2026-07-24,2026-07-24T11:20:00+00:00,22.1,22.2,22,22,2026-07-24T11:25:00+00:00,2026-07-24T11:36:04.717410+00:00,22.0,5.0,0,0,1,1,1,1,METAR EHAM 241125Z 21005KT 130V300 9999 SCT030 22/13 Q1018 NOSIG
2026-07-24,2026-07-24T11:30:00+00:00,21.5,22.2,22,22,2026-07-24T11:55:00+00:00,2026-07-24T11:58:08.985457+00:00,22.0,25.0,0,0,1,1,1,1,METAR EHAM 241155Z 22004KT 120V290 9999 SCT030 22/13 Q1018 NOSIG
2026-07-24,2026-07-24T11:40:00+00:00,21.4,21.8,21,22,2026-07-24T11:55:00+00:00,2026-07-24T11:58:08.985457+00:00,22.0,15.0,-1,0,0,1,1,1,METAR EHAM 241155Z 22004KT 120V290 9999 SCT030 22/13 Q1018 NOSIG
2026-07-24,2026-07-24T11:50:00+00:00,21.0,21.4,21,21,2026-07-24T11:55:00+00:00,2026-07-24T11:58:08.985457+00:00,22.0,5.0,-1,-1,0,0,1,1,METAR EHAM 241155Z 22004KT 120V290 9999 SCT030 22/13 Q1018 NOSIG
2026-07-24,2026-07-24T12:00:00+00:00,21.4,21.7,21,22,2026-07-24T12:25:00+00:00,2026-07-24T12:28:23.407052+00:00,22.0,25.0,-1,0,0,1,1,1,METAR EHAM 241225Z 31003KT 230V030 9999 FEW035 22/13 Q1017 NOSIG
2026-07-24,2026-07-24T12:10:00+00:00,21.0,21.4,21,21,2026-07-24T12:25:00+00:00,2026-07-24T12:28:23.407052+00:00,22.0,15.0,-1,-1,0,0,1,1,METAR EHAM 241225Z 31003KT 230V030 9999 FEW035 22/13 Q1017 NOSIG
2026-07-24,2026-07-24T12:20:00+00:00,21.4,21.4,21,21,2026-07-24T12:25:00+00:00,2026-07-24T12:28:23.407052+00:00,22.0,5.0,-1,-1,0,0,1,1,METAR EHAM 241225Z 31003KT 230V030 9999 FEW035 22/13 Q1017 NOSIG
2026-07-24,2026-07-24T12:30:00+00:00,21.7,21.7,22,22,2026-07-24T12:55:00+00:00,2026-07-24T12:58:01.907860+00:00,23.0,25.0,-1,-1,0,0,1,1,METAR EHAM 241255Z VRB04KT 9999 FEW037 23/13 Q1017 NOSIG
2026-07-24,2026-07-24T12:40:00+00:00,22.6,22.8,23,23,2026-07-24T12:55:00+00:00,2026-07-24T12:58:01.907860+00:00,23.0,15.0,0,0,1,1,1,1,METAR EHAM 241255Z VRB04KT 9999 FEW037 23/13 Q1017 NOSIG
