target_date,knmi_filename,interval_end_utc,created_at_utc,last_modified_at_utc,created_delay_sec,last_modified_delay_sec,revision_lag_after_created_sec
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242210.nc,2026-07-24T22:10:00+00:00,2026-07-24T22:13:41+00:00,2026-07-24T22:23:37+00:00,221.0,817.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242220.nc,2026-07-24T22:20:00+00:00,2026-07-24T22:23:39+00:00,2026-07-24T22:33:38+00:00,219.0,818.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242230.nc,2026-07-24T22:30:00+00:00,2026-07-24T22:33:40+00:00,2026-07-24T22:43:37+00:00,220.0,817.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242240.nc,2026-07-24T22:40:00+00:00,2026-07-24T22:43:39+00:00,2026-07-24T22:53:39+00:00,219.0,819.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242250.nc,2026-07-24T22:50:00+00:00,2026-07-24T22:53:41+00:00,2026-07-24T23:03:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242300.nc,2026-07-24T23:00:00+00:00,2026-07-24T23:03:41+00:00,2026-07-24T23:13:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242310.nc,2026-07-24T23:10:00+00:00,2026-07-24T23:13:41+00:00,2026-07-24T23:23:40+00:00,221.0,820.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242320.nc,2026-07-24T23:20:00+00:00,2026-07-24T23:23:41+00:00,2026-07-24T23:33:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242330.nc,2026-07-24T23:30:00+00:00,2026-07-24T23:33:41+00:00,2026-07-24T23:43:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242340.nc,2026-07-24T23:40:00+00:00,2026-07-24T23:43:40+00:00,2026-07-24T23:53:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607242350.nc,2026-07-24T23:50:00+00:00,2026-07-24T23:53:40+00:00,2026-07-25T00:03:40+00:00,220.0,820.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250000.nc,2026-07-25T00:00:00+00:00,2026-07-25T00:03:42+00:00,2026-07-25T00:13:45+00:00,222.0,825.0,603.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250010.nc,2026-07-25T00:10:00+00:00,2026-07-25T00:13:47+00:00,2026-07-25T00:23:49+00:00,227.0,829.0,602.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250020.nc,2026-07-25T00:20:00+00:00,2026-07-25T00:23:51+00:00,2026-07-25T00:33:41+00:00,231.0,821.0,590.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250030.nc,2026-07-25T00:30:00+00:00,2026-07-25T00:33:44+00:00,2026-07-25T00:43:44+00:00,224.0,824.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250040.nc,2026-07-25T00:40:00+00:00,2026-07-25T00:43:46+00:00,2026-07-25T00:53:39+00:00,226.0,819.0,593.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250050.nc,2026-07-25T00:50:00+00:00,2026-07-25T00:53:41+00:00,2026-07-25T01:03:41+00:00,221.0,821.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250100.nc,2026-07-25T01:00:00+00:00,2026-07-25T01:03:43+00:00,2026-07-25T01:13:39+00:00,223.0,819.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250110.nc,2026-07-25T01:10:00+00:00,2026-07-25T01:13:42+00:00,2026-07-25T01:23:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250120.nc,2026-07-25T01:20:00+00:00,2026-07-25T01:23:41+00:00,2026-07-25T01:33:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250130.nc,2026-07-25T01:30:00+00:00,2026-07-25T01:33:41+00:00,2026-07-25T01:43:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250140.nc,2026-07-25T01:40:00+00:00,2026-07-25T01:43:41+00:00,2026-07-25T01:53:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250150.nc,2026-07-25T01:50:00+00:00,2026-07-25T01:53:41+00:00,2026-07-25T02:03:40+00:00,221.0,820.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250200.nc,2026-07-25T02:00:00+00:00,2026-07-25T02:03:43+00:00,2026-07-25T02:13:40+00:00,223.0,820.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250210.nc,2026-07-25T02:10:00+00:00,2026-07-25T02:13:42+00:00,2026-07-25T02:23:41+00:00,222.0,821.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250220.nc,2026-07-25T02:20:00+00:00,2026-07-25T02:23:43+00:00,2026-07-25T02:33:39+00:00,223.0,819.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250230.nc,2026-07-25T02:30:00+00:00,2026-07-25T02:33:41+00:00,2026-07-25T02:43:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250240.nc,2026-07-25T02:40:00+00:00,2026-07-25T02:43:40+00:00,2026-07-25T02:53:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250250.nc,2026-07-25T02:50:00+00:00,2026-07-25T02:53:42+00:00,2026-07-25T03:03:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250300.nc,2026-07-25T03:00:00+00:00,2026-07-25T03:03:41+00:00,2026-07-25T03:13:45+00:00,221.0,825.0,604.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250310.nc,2026-07-25T03:10:00+00:00,2026-07-25T03:13:47+00:00,2026-07-25T03:23:39+00:00,227.0,819.0,592.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250320.nc,2026-07-25T03:20:00+00:00,2026-07-25T03:23:40+00:00,2026-07-25T03:33:41+00:00,220.0,821.0,601.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250330.nc,2026-07-25T03:30:00+00:00,2026-07-25T03:33:43+00:00,2026-07-25T03:43:39+00:00,223.0,819.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250340.nc,2026-07-25T03:40:00+00:00,2026-07-25T03:43:41+00:00,2026-07-25T03:53:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250350.nc,2026-07-25T03:50:00+00:00,2026-07-25T03:53:40+00:00,2026-07-25T04:03:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250400.nc,2026-07-25T04:00:00+00:00,2026-07-25T04:03:41+00:00,2026-07-25T04:13:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250410.nc,2026-07-25T04:10:00+00:00,2026-07-25T04:13:40+00:00,2026-07-25T04:23:40+00:00,220.0,820.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250420.nc,2026-07-25T04:20:00+00:00,2026-07-25T04:23:42+00:00,2026-07-25T04:33:40+00:00,222.0,820.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250430.nc,2026-07-25T04:30:00+00:00,2026-07-25T04:33:42+00:00,2026-07-25T04:43:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250440.nc,2026-07-25T04:40:00+00:00,2026-07-25T04:43:41+00:00,2026-07-25T04:53:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250450.nc,2026-07-25T04:50:00+00:00,2026-07-25T04:53:41+00:00,2026-07-25T05:03:40+00:00,221.0,820.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250500.nc,2026-07-25T05:00:00+00:00,2026-07-25T05:03:42+00:00,2026-07-25T05:13:40+00:00,222.0,820.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250510.nc,2026-07-25T05:10:00+00:00,2026-07-25T05:13:42+00:00,2026-07-25T05:23:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250520.nc,2026-07-25T05:20:00+00:00,2026-07-25T05:23:41+00:00,2026-07-25T05:33:40+00:00,221.0,820.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250530.nc,2026-07-25T05:30:00+00:00,2026-07-25T05:33:42+00:00,2026-07-25T05:43:40+00:00,222.0,820.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250540.nc,2026-07-25T05:40:00+00:00,2026-07-25T05:43:42+00:00,2026-07-25T05:53:37+00:00,222.0,817.0,595.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250550.nc,2026-07-25T05:50:00+00:00,2026-07-25T05:53:40+00:00,2026-07-25T06:03:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250600.nc,2026-07-25T06:00:00+00:00,2026-07-25T06:03:41+00:00,2026-07-25T06:13:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250610.nc,2026-07-25T06:10:00+00:00,2026-07-25T06:13:40+00:00,2026-07-25T06:23:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250620.nc,2026-07-25T06:20:00+00:00,2026-07-25T06:23:41+00:00,2026-07-25T06:33:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250630.nc,2026-07-25T06:30:00+00:00,2026-07-25T06:33:40+00:00,2026-07-25T06:43:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250640.nc,2026-07-25T06:40:00+00:00,2026-07-25T06:43:40+00:00,2026-07-25T06:53:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250650.nc,2026-07-25T06:50:00+00:00,2026-07-25T06:53:42+00:00,2026-07-25T07:03:37+00:00,222.0,817.0,595.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250700.nc,2026-07-25T07:00:00+00:00,2026-07-25T07:03:40+00:00,2026-07-25T07:13:40+00:00,220.0,820.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250710.nc,2026-07-25T07:10:00+00:00,2026-07-25T07:13:42+00:00,2026-07-25T07:23:38+00:00,222.0,818.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250720.nc,2026-07-25T07:20:00+00:00,2026-07-25T07:23:40+00:00,2026-07-25T07:33:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250730.nc,2026-07-25T07:30:00+00:00,2026-07-25T07:33:41+00:00,2026-07-25T07:43:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250740.nc,2026-07-25T07:40:00+00:00,2026-07-25T07:43:40+00:00,2026-07-25T07:53:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250750.nc,2026-07-25T07:50:00+00:00,2026-07-25T07:53:41+00:00,2026-07-25T08:03:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250800.nc,2026-07-25T08:00:00+00:00,2026-07-25T08:03:41+00:00,2026-07-25T08:13:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250810.nc,2026-07-25T08:10:00+00:00,2026-07-25T08:13:41+00:00,2026-07-25T08:23:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250820.nc,2026-07-25T08:20:00+00:00,2026-07-25T08:23:41+00:00,2026-07-25T08:33:40+00:00,221.0,820.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250830.nc,2026-07-25T08:30:00+00:00,2026-07-25T08:33:41+00:00,2026-07-25T08:43:37+00:00,221.0,817.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250840.nc,2026-07-25T08:40:00+00:00,2026-07-25T08:43:39+00:00,2026-07-25T08:53:39+00:00,219.0,819.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250850.nc,2026-07-25T08:50:00+00:00,2026-07-25T08:53:41+00:00,2026-07-25T09:03:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250900.nc,2026-07-25T09:00:00+00:00,2026-07-25T09:03:41+00:00,2026-07-25T09:13:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250910.nc,2026-07-25T09:10:00+00:00,2026-07-25T09:13:40+00:00,2026-07-25T09:23:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250920.nc,2026-07-25T09:20:00+00:00,2026-07-25T09:23:40+00:00,2026-07-25T09:33:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250930.nc,2026-07-25T09:30:00+00:00,2026-07-25T09:33:41+00:00,2026-07-25T09:43:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250940.nc,2026-07-25T09:40:00+00:00,2026-07-25T09:43:41+00:00,2026-07-25T09:53:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607250950.nc,2026-07-25T09:50:00+00:00,2026-07-25T09:53:40+00:00,2026-07-25T10:03:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251000.nc,2026-07-25T10:00:00+00:00,2026-07-25T10:03:41+00:00,2026-07-25T10:13:43+00:00,221.0,823.0,602.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251010.nc,2026-07-25T10:10:00+00:00,2026-07-25T10:13:45+00:00,2026-07-25T10:23:40+00:00,225.0,820.0,595.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251020.nc,2026-07-25T10:20:00+00:00,2026-07-25T10:23:43+00:00,2026-07-25T10:33:38+00:00,223.0,818.0,595.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251030.nc,2026-07-25T10:30:00+00:00,2026-07-25T10:33:40+00:00,2026-07-25T10:43:40+00:00,220.0,820.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251040.nc,2026-07-25T10:40:00+00:00,2026-07-25T10:43:42+00:00,2026-07-25T10:53:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251050.nc,2026-07-25T10:50:00+00:00,2026-07-25T10:53:42+00:00,2026-07-25T11:03:38+00:00,222.0,818.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251100.nc,2026-07-25T11:00:00+00:00,2026-07-25T11:03:40+00:00,2026-07-25T11:13:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251110.nc,2026-07-25T11:10:00+00:00,2026-07-25T11:13:41+00:00,2026-07-25T11:23:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251120.nc,2026-07-25T11:20:00+00:00,2026-07-25T11:23:42+00:00,2026-07-25T11:33:40+00:00,222.0,820.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251130.nc,2026-07-25T11:30:00+00:00,2026-07-25T11:33:42+00:00,2026-07-25T11:43:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251140.nc,2026-07-25T11:40:00+00:00,2026-07-25T11:43:41+00:00,2026-07-25T11:53:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251150.nc,2026-07-25T11:50:00+00:00,2026-07-25T11:53:41+00:00,2026-07-25T12:03:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251200.nc,2026-07-25T12:00:00+00:00,2026-07-25T12:03:40+00:00,2026-07-25T12:13:40+00:00,220.0,820.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251210.nc,2026-07-25T12:10:00+00:00,2026-07-25T12:13:42+00:00,2026-07-25T12:23:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251220.nc,2026-07-25T12:20:00+00:00,2026-07-25T12:23:41+00:00,2026-07-25T12:33:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251230.nc,2026-07-25T12:30:00+00:00,2026-07-25T12:33:42+00:00,2026-07-25T12:43:38+00:00,222.0,818.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251240.nc,2026-07-25T12:40:00+00:00,2026-07-25T12:43:41+00:00,2026-07-25T12:53:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251250.nc,2026-07-25T12:50:00+00:00,2026-07-25T12:53:42+00:00,2026-07-25T13:03:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251300.nc,2026-07-25T13:00:00+00:00,2026-07-25T13:03:41+00:00,2026-07-25T13:13:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251310.nc,2026-07-25T13:10:00+00:00,2026-07-25T13:13:40+00:00,2026-07-25T13:23:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251320.nc,2026-07-25T13:20:00+00:00,2026-07-25T13:23:41+00:00,2026-07-25T13:33:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251330.nc,2026-07-25T13:30:00+00:00,2026-07-25T13:33:42+00:00,2026-07-25T13:43:40+00:00,222.0,820.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251340.nc,2026-07-25T13:40:00+00:00,2026-07-25T13:43:41+00:00,2026-07-25T13:53:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251350.nc,2026-07-25T13:50:00+00:00,2026-07-25T13:53:39+00:00,2026-07-25T14:03:39+00:00,219.0,819.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251400.nc,2026-07-25T14:00:00+00:00,2026-07-25T14:03:41+00:00,2026-07-25T14:13:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251410.nc,2026-07-25T14:10:00+00:00,2026-07-25T14:13:40+00:00,2026-07-25T14:23:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251420.nc,2026-07-25T14:20:00+00:00,2026-07-25T14:23:42+00:00,2026-07-25T14:33:38+00:00,222.0,818.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251430.nc,2026-07-25T14:30:00+00:00,2026-07-25T14:33:40+00:00,2026-07-25T14:43:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251440.nc,2026-07-25T14:40:00+00:00,2026-07-25T14:43:41+00:00,2026-07-25T14:53:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251450.nc,2026-07-25T14:50:00+00:00,2026-07-25T14:53:40+00:00,2026-07-25T15:03:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251500.nc,2026-07-25T15:00:00+00:00,2026-07-25T15:03:40+00:00,2026-07-25T15:13:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251510.nc,2026-07-25T15:10:00+00:00,2026-07-25T15:13:40+00:00,2026-07-25T15:23:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251520.nc,2026-07-25T15:20:00+00:00,2026-07-25T15:23:40+00:00,2026-07-25T15:33:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251530.nc,2026-07-25T15:30:00+00:00,2026-07-25T15:33:40+00:00,2026-07-25T15:43:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251540.nc,2026-07-25T15:40:00+00:00,2026-07-25T15:43:40+00:00,2026-07-25T15:53:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251550.nc,2026-07-25T15:50:00+00:00,2026-07-25T15:53:40+00:00,2026-07-25T16:03:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251600.nc,2026-07-25T16:00:00+00:00,2026-07-25T16:03:41+00:00,2026-07-25T16:13:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251610.nc,2026-07-25T16:10:00+00:00,2026-07-25T16:13:40+00:00,2026-07-25T16:23:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251620.nc,2026-07-25T16:20:00+00:00,2026-07-25T16:23:40+00:00,2026-07-25T16:33:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251630.nc,2026-07-25T16:30:00+00:00,2026-07-25T16:33:41+00:00,2026-07-25T16:43:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251640.nc,2026-07-25T16:40:00+00:00,2026-07-25T16:43:40+00:00,2026-07-25T16:53:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251650.nc,2026-07-25T16:50:00+00:00,2026-07-25T16:53:40+00:00,2026-07-25T17:03:40+00:00,220.0,820.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251700.nc,2026-07-25T17:00:00+00:00,2026-07-25T17:03:42+00:00,2026-07-25T17:13:42+00:00,222.0,822.0,600.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251710.nc,2026-07-25T17:10:00+00:00,2026-07-25T17:13:44+00:00,2026-07-25T17:23:39+00:00,224.0,819.0,595.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251720.nc,2026-07-25T17:20:00+00:00,2026-07-25T17:23:41+00:00,2026-07-25T17:33:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251730.nc,2026-07-25T17:30:00+00:00,2026-07-25T17:33:40+00:00,2026-07-25T17:43:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251740.nc,2026-07-25T17:40:00+00:00,2026-07-25T17:43:41+00:00,2026-07-25T17:53:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251750.nc,2026-07-25T17:50:00+00:00,2026-07-25T17:53:41+00:00,2026-07-25T18:03:40+00:00,221.0,820.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251800.nc,2026-07-25T18:00:00+00:00,2026-07-25T18:03:43+00:00,2026-07-25T18:13:39+00:00,223.0,819.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251810.nc,2026-07-25T18:10:00+00:00,2026-07-25T18:13:41+00:00,2026-07-25T18:23:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251820.nc,2026-07-25T18:20:00+00:00,2026-07-25T18:23:42+00:00,2026-07-25T18:33:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251830.nc,2026-07-25T18:30:00+00:00,2026-07-25T18:33:41+00:00,2026-07-25T18:43:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251840.nc,2026-07-25T18:40:00+00:00,2026-07-25T18:43:41+00:00,2026-07-25T18:53:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251850.nc,2026-07-25T18:50:00+00:00,2026-07-25T18:53:40+00:00,2026-07-25T19:03:38+00:00,220.0,818.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251900.nc,2026-07-25T19:00:00+00:00,2026-07-25T19:03:40+00:00,2026-07-25T19:13:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251910.nc,2026-07-25T19:10:00+00:00,2026-07-25T19:13:41+00:00,2026-07-25T19:23:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251920.nc,2026-07-25T19:20:00+00:00,2026-07-25T19:23:42+00:00,2026-07-25T19:33:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251930.nc,2026-07-25T19:30:00+00:00,2026-07-25T19:33:41+00:00,2026-07-25T19:43:40+00:00,221.0,820.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251940.nc,2026-07-25T19:40:00+00:00,2026-07-25T19:43:42+00:00,2026-07-25T19:53:38+00:00,222.0,818.0,596.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607251950.nc,2026-07-25T19:50:00+00:00,2026-07-25T19:53:40+00:00,2026-07-25T20:03:39+00:00,220.0,819.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252000.nc,2026-07-25T20:00:00+00:00,2026-07-25T20:03:42+00:00,2026-07-25T20:13:39+00:00,222.0,819.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252010.nc,2026-07-25T20:10:00+00:00,2026-07-25T20:13:41+00:00,2026-07-25T20:23:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252020.nc,2026-07-25T20:20:00+00:00,2026-07-25T20:23:41+00:00,2026-07-25T20:33:39+00:00,221.0,819.0,598.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252030.nc,2026-07-25T20:30:00+00:00,2026-07-25T20:33:41+00:00,2026-07-25T20:43:40+00:00,221.0,820.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252040.nc,2026-07-25T20:40:00+00:00,2026-07-25T20:43:41+00:00,2026-07-25T20:53:40+00:00,221.0,820.0,599.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252050.nc,2026-07-25T20:50:00+00:00,2026-07-25T20:53:42+00:00,2026-07-25T21:03:44+00:00,222.0,824.0,602.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252100.nc,2026-07-25T21:00:00+00:00,2026-07-25T21:03:46+00:00,2026-07-25T21:13:39+00:00,226.0,819.0,593.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252110.nc,2026-07-25T21:10:00+00:00,2026-07-25T21:13:41+00:00,2026-07-25T21:23:38+00:00,221.0,818.0,597.0
2026-07-25,KMDS__OPER_P___10M_OBS_L2_202607252120.nc,2026-07-25T21:20:00+00:00,2026-07-25T21:23:41+00:00,2026-07-25T21:33:39+00:00,221.0,819.0,598.0
