schema_version,source,source_kind,city,station,station_label,icao,target_date,observation_time_utc,local_detect_ts_utc,fetched_at_utc,temp_c,temp_f,temp_round_f,raw_payload_hash,source_note,wigos_station_id,knmi_station_code,max_temp_c_past_10m,measurement_interval_end_utc,knmi_filename,knmi_file_created_at_utc,knmi_file_last_modified_at_utc,payload_hash,collection_mode,historical_retrieved_at_utc
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T17:10:00+00:00,2026-07-27T16:11:39.031255+00:00,2026-07-27T16:11:39.031255+00:00,21.7,71.06,71,57d049ea94bd5124,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,22.1,2026-07-25T17:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251710.nc,2026-07-25T17:13:44+00:00,2026-07-25T17:23:39+00:00,32a90956b2f09e3b,historical_backfill_not_pit,2026-07-27T16:11:39.031255+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T17:20:00+00:00,2026-07-27T16:11:39.039227+00:00,2026-07-27T16:11:39.039227+00:00,21.6,70.88,71,e7e6400c10432166,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.8,2026-07-25T17:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251720.nc,2026-07-25T17:23:41+00:00,2026-07-25T17:33:39+00:00,df350647dbff670e,historical_backfill_not_pit,2026-07-27T16:11:39.039227+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T17:30:00+00:00,2026-07-27T16:11:39.046831+00:00,2026-07-27T16:11:39.046831+00:00,22.3,72.14,72,b8d9fdca502de4ba,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,22.4,2026-07-25T17:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251730.nc,2026-07-25T17:33:40+00:00,2026-07-25T17:43:39+00:00,9fb13a592d4bb6c5,historical_backfill_not_pit,2026-07-27T16:11:39.046831+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T17:40:00+00:00,2026-07-27T16:11:39.055030+00:00,2026-07-27T16:11:39.055030+00:00,22.1,71.78,72,63c3541a575902af,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,22.3,2026-07-25T17:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251740.nc,2026-07-25T17:43:41+00:00,2026-07-25T17:53:39+00:00,7519497b54e3fdaf,historical_backfill_not_pit,2026-07-27T16:11:39.055030+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T17:50:00+00:00,2026-07-27T16:11:39.062685+00:00,2026-07-27T16:11:39.062685+00:00,22.2,71.96,72,c84b7c4747669d93,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,22.2,2026-07-25T17:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251750.nc,2026-07-25T17:53:41+00:00,2026-07-25T18:03:40+00:00,bea3c413f83bfeaf,historical_backfill_not_pit,2026-07-27T16:11:39.062685+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T18:00:00+00:00,2026-07-27T16:11:39.070730+00:00,2026-07-27T16:11:39.070730+00:00,21.8,71.24,71,6c50e9a8013ce0ba,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,22.2,2026-07-25T18:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251800.nc,2026-07-25T18:03:43+00:00,2026-07-25T18:13:39+00:00,092f4c4bcc5a29fd,historical_backfill_not_pit,2026-07-27T16:11:39.070730+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T18:10:00+00:00,2026-07-27T16:11:39.078502+00:00,2026-07-27T16:11:39.078502+00:00,21.9,71.42,71,82d949d81f509001,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.9,2026-07-25T18:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251810.nc,2026-07-25T18:13:41+00:00,2026-07-25T18:23:39+00:00,eb21139fc92283d7,historical_backfill_not_pit,2026-07-27T16:11:39.078502+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T18:20:00+00:00,2026-07-27T16:11:39.086424+00:00,2026-07-27T16:11:39.086424+00:00,21.8,71.24,71,8781c73e6a6b8db2,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.9,2026-07-25T18:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251820.nc,2026-07-25T18:23:42+00:00,2026-07-25T18:33:39+00:00,b77b9cc361a38262,historical_backfill_not_pit,2026-07-27T16:11:39.086424+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T18:30:00+00:00,2026-07-27T16:11:39.094106+00:00,2026-07-27T16:11:39.094106+00:00,21.9,71.42,71,5fe81ad8307b95a7,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,22.0,2026-07-25T18:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251830.nc,2026-07-25T18:33:41+00:00,2026-07-25T18:43:39+00:00,5e2b061d3fa96f5c,historical_backfill_not_pit,2026-07-27T16:11:39.094106+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T18:40:00+00:00,2026-07-27T16:11:39.102007+00:00,2026-07-27T16:11:39.102007+00:00,21.7,71.06,71,ea9365fd95801d10,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.9,2026-07-25T18:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251840.nc,2026-07-25T18:43:41+00:00,2026-07-25T18:53:38+00:00,0375f95dd94fc687,historical_backfill_not_pit,2026-07-27T16:11:39.102007+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T18:50:00+00:00,2026-07-27T16:11:39.109663+00:00,2026-07-27T16:11:39.109663+00:00,21.6,70.88,71,f8070d9f7c34e426,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.8,2026-07-25T18:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251850.nc,2026-07-25T18:53:40+00:00,2026-07-25T19:03:38+00:00,3ba03d4b7d7f9639,historical_backfill_not_pit,2026-07-27T16:11:39.109663+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T19:00:00+00:00,2026-07-27T16:11:39.117196+00:00,2026-07-27T16:11:39.117196+00:00,21.5,70.7,71,51b7add7fbeb2008,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.7,2026-07-25T19:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251900.nc,2026-07-25T19:03:40+00:00,2026-07-25T19:13:39+00:00,a23009e1259ae23f,historical_backfill_not_pit,2026-07-27T16:11:39.117196+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T19:10:00+00:00,2026-07-27T16:11:39.125126+00:00,2026-07-27T16:11:39.125126+00:00,21.3,70.34,70,ac873a6bb7f24191,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.5,2026-07-25T19:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251910.nc,2026-07-25T19:13:41+00:00,2026-07-25T19:23:39+00:00,39f75e3a770b8193,historical_backfill_not_pit,2026-07-27T16:11:39.125126+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T19:20:00+00:00,2026-07-27T16:11:39.132696+00:00,2026-07-27T16:11:39.132696+00:00,21.3,70.34,70,5e83a00a98bb4969,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.4,2026-07-25T19:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251920.nc,2026-07-25T19:23:42+00:00,2026-07-25T19:33:39+00:00,de9e236e4c7e7c85,historical_backfill_not_pit,2026-07-27T16:11:39.132696+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T19:30:00+00:00,2026-07-27T16:11:39.140570+00:00,2026-07-27T16:11:39.140570+00:00,21.1,69.98,70,9e5ef4b2e4861681,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.2,2026-07-25T19:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251930.nc,2026-07-25T19:33:41+00:00,2026-07-25T19:43:40+00:00,fa6705dcfa395ec6,historical_backfill_not_pit,2026-07-27T16:11:39.140570+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T19:40:00+00:00,2026-07-27T16:11:39.148227+00:00,2026-07-27T16:11:39.148227+00:00,20.1,68.18,68,bb871e3098b0c839,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,21.2,2026-07-25T19:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251940.nc,2026-07-25T19:43:42+00:00,2026-07-25T19:53:38+00:00,1344fd8c62587a87,historical_backfill_not_pit,2026-07-27T16:11:39.148227+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T19:50:00+00:00,2026-07-27T16:11:39.156103+00:00,2026-07-27T16:11:39.156103+00:00,20.4,68.72,69,5b4908f2d4d06a88,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.7,2026-07-25T19:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607251950.nc,2026-07-25T19:53:40+00:00,2026-07-25T20:03:39+00:00,dea51799fad110f0,historical_backfill_not_pit,2026-07-27T16:11:39.156103+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T20:00:00+00:00,2026-07-27T16:11:39.163601+00:00,2026-07-27T16:11:39.163601+00:00,20.6,69.08,69,bd2d588a48748b08,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.7,2026-07-25T20:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252000.nc,2026-07-25T20:03:42+00:00,2026-07-25T20:13:39+00:00,10e1be57b3e7a25f,historical_backfill_not_pit,2026-07-27T16:11:39.163601+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T20:10:00+00:00,2026-07-27T16:11:39.171439+00:00,2026-07-27T16:11:39.171439+00:00,20.8,69.44,69,cf70eb6f48ec497c,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.8,2026-07-25T20:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252010.nc,2026-07-25T20:13:41+00:00,2026-07-25T20:23:39+00:00,423f4b53f70ce54d,historical_backfill_not_pit,2026-07-27T16:11:39.171439+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T20:20:00+00:00,2026-07-27T16:11:39.179016+00:00,2026-07-27T16:11:39.179016+00:00,20.7,69.26,69,e96c884f18894546,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.7,2026-07-25T20:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252020.nc,2026-07-25T20:23:41+00:00,2026-07-25T20:33:39+00:00,4d72f61515c5388f,historical_backfill_not_pit,2026-07-27T16:11:39.179016+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T20:30:00+00:00,2026-07-27T16:11:39.186808+00:00,2026-07-27T16:11:39.186808+00:00,20.7,69.26,69,e60a75beabc14fd9,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.8,2026-07-25T20:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252030.nc,2026-07-25T20:33:41+00:00,2026-07-25T20:43:40+00:00,c4c362c865bec708,historical_backfill_not_pit,2026-07-27T16:11:39.186808+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T20:40:00+00:00,2026-07-27T16:11:39.194493+00:00,2026-07-27T16:11:39.194493+00:00,19.8,67.64,68,3eac1853c8403d78,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.7,2026-07-25T20:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252040.nc,2026-07-25T20:43:41+00:00,2026-07-25T20:53:40+00:00,4fc1547150d7b35c,historical_backfill_not_pit,2026-07-27T16:11:39.194493+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T20:50:00+00:00,2026-07-27T16:11:39.202171+00:00,2026-07-27T16:11:39.202171+00:00,19.4,66.92,67,4f3c18061a9c44b4,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.7,2026-07-25T20:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252050.nc,2026-07-25T20:53:42+00:00,2026-07-25T21:03:44+00:00,57ed63441fb4c112,historical_backfill_not_pit,2026-07-27T16:11:39.202171+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T21:00:00+00:00,2026-07-27T16:11:39.209685+00:00,2026-07-27T16:11:39.209685+00:00,20.0,68.0,68,5982f4987d49b3c6,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.5,2026-07-25T21:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252100.nc,2026-07-25T21:03:46+00:00,2026-07-25T21:13:39+00:00,9742d748770c75c0,historical_backfill_not_pit,2026-07-27T16:11:39.209685+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T21:10:00+00:00,2026-07-27T16:11:39.217688+00:00,2026-07-27T16:11:39.217688+00:00,19.3,66.74,67,db395477d8a194af,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.0,2026-07-25T21:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252110.nc,2026-07-25T21:13:41+00:00,2026-07-25T21:23:38+00:00,70080d0c68b51e05,historical_backfill_not_pit,2026-07-27T16:11:39.217688+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T21:20:00+00:00,2026-07-27T16:11:39.225261+00:00,2026-07-27T16:11:39.225261+00:00,18.5,65.3,65,e8f4090ef68e0a30,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.3,2026-07-25T21:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252120.nc,2026-07-25T21:23:41+00:00,2026-07-25T21:33:39+00:00,1586634782d1e2fc,historical_backfill_not_pit,2026-07-27T16:11:39.225261+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T21:30:00+00:00,2026-07-27T16:11:39.232693+00:00,2026-07-27T16:11:39.232693+00:00,18.6,65.48,65,d1186966ae18bf7c,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.7,2026-07-25T21:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252130.nc,2026-07-25T21:33:42+00:00,2026-07-25T21:43:39+00:00,2d473679c3c2a94a,historical_backfill_not_pit,2026-07-27T16:11:39.232693+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T21:40:00+00:00,2026-07-27T16:11:39.240421+00:00,2026-07-27T16:11:39.240421+00:00,18.5,65.3,65,977a4df44690e22e,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.6,2026-07-25T21:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252140.nc,2026-07-25T21:43:42+00:00,2026-07-25T21:53:39+00:00,4d2ce277466e4a6a,historical_backfill_not_pit,2026-07-27T16:11:39.240421+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-25,2026-07-25T21:50:00+00:00,2026-07-27T16:11:39.248062+00:00,2026-07-27T16:11:39.248062+00:00,18.4,65.12,65,c244800cc79d3890,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.6,2026-07-25T21:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252150.nc,2026-07-25T21:53:41+00:00,2026-07-25T22:03:39+00:00,ade044e7eca537d9,historical_backfill_not_pit,2026-07-27T16:11:39.248062+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-26,2026-07-25T22:00:00+00:00,2026-07-27T16:11:39.256202+00:00,2026-07-27T16:11:39.256202+00:00,18.0,64.4,64,29df8babeb026e4c,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.4,2026-07-25T22:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252200.nc,2026-07-25T22:03:41+00:00,2026-07-25T22:13:38+00:00,187b9603edd45157,historical_backfill_not_pit,2026-07-27T16:11:39.256202+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-26,2026-07-25T22:10:00+00:00,2026-07-27T16:11:39.263708+00:00,2026-07-27T16:11:39.263708+00:00,17.8,64.04,64,8915acaa663ee38d,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.0,2026-07-25T22:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252210.nc,2026-07-25T22:13:40+00:00,2026-07-25T22:23:40+00:00,4ca941859c560446,historical_backfill_not_pit,2026-07-27T16:11:39.263708+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-26,2026-07-25T22:20:00+00:00,2026-07-27T16:11:39.271715+00:00,2026-07-27T16:11:39.271715+00:00,17.7,63.86,64,4a2e2ebf07d5efb9,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.8,2026-07-25T22:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252220.nc,2026-07-25T22:23:42+00:00,2026-07-25T22:33:40+00:00,bd5ba56f6a488153,historical_backfill_not_pit,2026-07-27T16:11:39.271715+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-26,2026-07-25T22:30:00+00:00,2026-07-27T16:11:39.279265+00:00,2026-07-27T16:11:39.279265+00:00,17.7,63.86,64,e5e0bf3bc29db0b9,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,17.8,2026-07-25T22:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252230.nc,2026-07-25T22:33:42+00:00,2026-07-25T22:43:39+00:00,3431a05d345a4a36,historical_backfill_not_pit,2026-07-27T16:11:39.279265+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-26,2026-07-25T22:40:00+00:00,2026-07-27T16:11:39.287045+00:00,2026-07-27T16:11:39.287045+00:00,18.8,65.84,66,f8e0b716bd64d059,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,18.8,2026-07-25T22:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252240.nc,2026-07-25T22:43:41+00:00,2026-07-25T22:53:39+00:00,9daea2a68c4bf4f6,historical_backfill_not_pit,2026-07-27T16:11:39.287045+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-26,2026-07-25T22:50:00+00:00,2026-07-27T16:11:39.294735+00:00,2026-07-27T16:11:39.294735+00:00,19.4,66.92,67,8a83c947a66c1d4c,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.4,2026-07-25T22:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252250.nc,2026-07-25T22:53:41+00:00,2026-07-25T23:03:40+00:00,8c991b5509a1fb61,historical_backfill_not_pit,2026-07-27T16:11:39.294735+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-26,2026-07-25T23:00:00+00:00,2026-07-27T16:11:39.302474+00:00,2026-07-27T16:11:39.302474+00:00,19.8,67.64,68,44ecec0d403a8acd,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,19.8,2026-07-25T23:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252300.nc,2026-07-25T23:03:42+00:00,2026-07-25T23:13:39+00:00,e5749e6ff627b0e9,historical_backfill_not_pit,2026-07-27T16:11:39.302474+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-26,2026-07-25T23:10:00+00:00,2026-07-27T16:11:39.310123+00:00,2026-07-27T16:11:39.310123+00:00,20.0,68.0,68,c85618c6fde1c169,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.0,2026-07-25T23:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252310.nc,2026-07-25T23:13:41+00:00,2026-07-25T23:23:39+00:00,92dc5bf65fd3ffaa,historical_backfill_not_pit,2026-07-27T16:11:39.310123+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-26,2026-07-25T23:20:00+00:00,2026-07-27T16:11:39.317761+00:00,2026-07-27T16:11:39.317761+00:00,20.0,68.0,68,7900a8cff61fa0c1,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,20.3,2026-07-25T23:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607252320.nc,2026-07-25T23:23:41+00:00,2026-07-25T23:33:38+00:00,7dbff70d3ad64a6e,historical_backfill_not_pit,2026-07-27T16:11:39.317761+00:00
