changed_since_last,city,current_native,current_temp_c,decision_hour_local_at_detect,decline_native,detected_after_report_sec,estimated_cadence_min,live_observation_source,local_detect_ts_utc,mapping_rule,minutes_since_running_max_at_detect,payload_hash,physical_support_count_partial,physical_support_reasons_partial,prebase_without_forecast_clock,precip_state,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_cover_code,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_file_ts_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,ts_utc,unit,warming_state
True,Singapore,28.0,28.0,16.050833333333333,2.0,183.378,30.0,aviationweather_metar,2026-07-12T08:03:03.377860+00:00,whole-degree WU station max,123.05629766666667,bcd52a4c71335138,1,['observed_precipitation'],True,rain_or_drizzle,weather_data_feed_service.source_events,METAR WSSS 120800Z 17006KT 6000 -SHRA FEW014 SCT016TCU FEW017CB SCT025 28/25 Q1008 NOSIG,218acafa756e9112,35,same_station_source_profile,83.78747242805218,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,183.378,2026-07-12T08:03:03.377860Z,2026-07-12T08:03:03.377860+00:00,1.3,2026-07-12T08:03:02.077694+00:00,,metar_speci_capable,2026-07-12T08:00:00Z,WSSS,ok,2026-07-12,28.0,-1.8,2026-07-12T08:03:03.377860+00:00,C,cooling
True,Shanghai,30.0,30.0,16.09111111111111,1.0,328.345,30.0,aviationweather_metar,2026-07-12T08:05:28.345201+00:00,whole-degree WU station max,125.47242001666667,e9d466f11c064acb,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR ZSPD 120800Z 15013MPS 9999 BKN023 30/25 Q0995 NOSIG,d5f50aefdbe02377,34,same_station_source_profile,74.62820502423824,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,328.345,2026-07-12T08:05:28.345201Z,2026-07-12T08:05:28.345201+00:00,1.581,2026-07-12T08:05:26.764604+00:00,,metar_speci_capable,2026-07-12T08:00:00Z,ZSPD,ok,2026-07-12,30.0,0.0,2026-07-12T08:05:28.345201+00:00,C,flat
True,Chengdu,32.0,32.0,16.19361111111111,1.0,697.478,60.0,aviationweather_metar,2026-07-12T08:11:37.478309+00:00,whole-degree WU station max,71.62463848333333,87dae5d989329fc5,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZUUU 120800Z 24005MPS 210V290 9999 FEW030 32/23 Q1002 NOSIG,d43b56c7b2323454,17,same_station_source_profile,59.04479527455803,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,697.478,2026-07-12T08:11:37.478309Z,2026-07-12T08:11:37.478309+00:00,2.168,2026-07-12T08:11:35.310588+00:00,,routine_metar_only,2026-07-12T08:00:00Z,ZUUU,ok,2026-07-12,32.0,-1.8,2026-07-12T08:11:37.478309+00:00,C,cooling
True,Wuhan,33.0,33.0,16.23888888888889,1.0,860.861,60.0,aviationweather_metar,2026-07-12T08:14:20.861294+00:00,whole-degree WU station max,134.34768823333334,1311f318f084738a,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZHHH 120800Z 34002MPS 290V020 CAVOK 33/28 Q0995 NOSIG,fd3c109a10d33f23,17,same_station_source_profile,75.1061960358666,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,860.861,2026-07-12T08:14:20.861294Z,2026-07-12T08:14:20.861294+00:00,1.251,2026-07-12T08:14:19.610079+00:00,,routine_metar_only,2026-07-12T08:00:00Z,ZHHH,ok,2026-07-12,33.0,0.0,2026-07-12T08:14:20.861294+00:00,C,flat
True,HongKong,33.0,33.0,16.533333333333335,2.0,120.479,30.0,aviationweather_metar,2026-07-12T08:32:00.478933+00:00,floor decimal daily max to integer bracket,122.00798221666668,2bc42da288e4202b,0,[],True,none_observed,weather_data_feed_service.source_events,METAR VHHH 120830Z 22010KT 9999 FEW015 33/27 Q0998 WS R25R NOSIG,c47c8f9a23eaf8a0,34,research_source_profile,70.83672096419856,METAR,35.0,35.0,HKO Daily Extract Absolute Daily Max,special_source_confirmed,1,aviationweather_metar,120.479,2026-07-12T08:32:00.478933Z,2026-07-12T08:32:00.478933+00:00,1.276,2026-07-12T08:31:59.203031+00:00,,routine_metar_only,2026-07-12T08:30:00Z,VHHH,ok,2026-07-12,33.0,-1.8,2026-07-12T08:32:00.478933+00:00,C,cooling
True,Singapore,28.0,28.0,16.53666666666667,2.0,132.519,30.0,aviationweather_metar,2026-07-12T08:32:12.518847+00:00,whole-degree WU station max,152.20864745,4f52b05df79b363e,1,['observed_precipitation'],True,rain_or_drizzle,weather_data_feed_service.source_events,METAR WSSS 120830Z 17008KT 9000 -SHRA FEW014 FEW016TCU FEW018CB SCT025 28/25 Q1008 NOSIG,89e835521f0c864f,36,same_station_source_profile,83.78747242805218,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,132.519,2026-07-12T08:32:12.518847Z,2026-07-12T08:32:12.518847+00:00,1.806,2026-07-12T08:32:10.713264+00:00,,metar_speci_capable,2026-07-12T08:30:00Z,WSSS,ok,2026-07-12,28.0,-1.8,2026-07-12T08:32:12.518847+00:00,C,cooling
True,Guangzhou,38.0,38.0,16.6125,1.0,405.397,30.0,aviationweather_metar,2026-07-12T08:36:45.397373+00:00,whole-degree WU station max,66.75662288333334,74b589d96db7ef09,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZGGG 120830Z 22002MPS 150V310 9999 SCT060 38/26 Q0996 NOSIG,2720faee68d651a0,34,same_station_source_profile,50.670089445745056,METAR,39.0,39.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,405.397,2026-07-12T08:36:45.397373Z,2026-07-12T08:36:45.397373+00:00,1.28,2026-07-12T08:36:44.117529+00:00,,metar_speci_capable,2026-07-12T08:30:00Z,ZGGG,ok,2026-07-12,38.0,-1.8,2026-07-12T08:36:45.397373+00:00,C,cooling
True,Shanghai,30.0,30.0,16.61527777777778,1.0,415.508,30.0,aviationweather_metar,2026-07-12T08:36:55.508256+00:00,whole-degree WU station max,156.9251376,a94f550d15932cf6,0,[],True,none_observed,weather_data_feed_service.source_events,METAR ZSPD 120830Z 15015G20MPS 9999 SCT023 30/25 Q0995 NOSIG,b1e6b09300550305,35,same_station_source_profile,74.62820502423824,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,415.508,2026-07-12T08:36:55.508256Z,2026-07-12T08:36:55.508256+00:00,1.443,2026-07-12T08:36:54.065554+00:00,,metar_speci_capable,2026-07-12T08:30:00Z,ZSPD,ok,2026-07-12,30.0,0.0,2026-07-12T08:36:55.508256+00:00,C,flat
True,Taipei,35.0,35.0,16.615555555555556,2.0,416.692,30.0,aviationweather_metar,2026-07-12T08:36:56.691847+00:00,whole-degree WU station max,66.94486411666666,c757e5862bf0012f,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR RCSS 120830Z 12008KT 9999 FEW020 BKN070 BKN150 35/28 Q1000 NOSIG RMK A2954,1d09cc30e402a38e,30,same_station_source_profile,67.17351579636517,METAR,37.0,37.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,416.692,2026-07-12T08:36:56.691847Z,2026-07-12T08:36:56.691847+00:00,1.424,2026-07-12T08:36:55.267614+00:00,,metar_speci_capable,2026-07-12T08:30:00Z,RCSS,ok,2026-07-12,35.0,-3.6,2026-07-12T08:36:56.691847+00:00,C,cooling
True,Helsinki,24.0,24.0,14.376666666666667,2.0,156.114,30.0,aviationweather_metar,2026-07-12T11:22:36.114099+00:00,whole-degree WU station max,62.601901649999995,82af4aeaa95d860b,1,['observed_precipitation'],True,thunderstorm,weather_data_feed_service.source_events,METAR EFHK 121120Z 32007KT 9999 -SHRA FEW060CB 24/21 Q1017 RESHRA TEMPO 7000 TSRA,b787260d9c07b554,29,same_station_source_profile,83.33878752130364,METAR,26.0,26.0,WU market rules station matches configured station,default_wu_station_by_rules,,aviationweather_metar,156.114,2026-07-12T11:22:36.114099Z,2026-07-12T11:22:36.114099+00:00,0.991,2026-07-12T11:22:35.122822+00:00,,routine_metar_only,2026-07-12T11:20:00Z,EFHK,ok,2026-07-12,24.0,-3.6,2026-07-12T11:22:36.114099+00:00,C,cooling
True,Istanbul,26.0,26.0,14.45611111111111,1.0,442.309,30.0,synopticdata_timeseries,2026-07-12T11:27:22.309042+00:00,whole precision from non-WU source,67.37181736666666,b65592a92984c3b0,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR LTFM 121120Z 06012KT 020V080 CAVOK 26/15 Q1015 NOSIG RMK RWY17L 05012KT 020V090 RWY34L 05012KT RWY16R 04013KT 360V080 RWY36 05013KT 010V070 RWY18 06011KT,725f1410af988b9f,29,research_source_profile,50.72618873623026,METAR,27.0,27.0,https://www.weather.gov/wrh/timeseries?site=LTFM,non_wu_source_by_rules,0,aviationweather_metar,442.309,2026-07-12T11:27:22.309042Z,2026-07-12T11:27:22.309042+00:00,1.156,2026-07-12T11:27:21.152765+00:00,,routine_metar_only,2026-07-12T11:20:00Z,LTFM,ok,2026-07-12,26.0,-1.8,2026-07-12T11:27:22.309042+00:00,C,cooling
True,Amsterdam,25.0,25.0,15.041944444444445,1.0,451.574,30.0,aviationweather_metar,2026-07-12T13:02:31.574250+00:00,whole-degree WU station max,67.52623750000001,55777995785c4054,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EHAM 121255Z 04011KT 360V080 CAVOK 25/14 Q1024 NOSIG,521a732414d52cfc,29,same_station_source_profile,50.463975577095034,METAR,26.0,26.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,451.574,2026-07-12T13:02:31.574250Z,2026-07-12T13:02:31.574250+00:00,1.009,2026-07-12T13:02:30.565548+00:00,,routine_metar_only,2026-07-12T12:55:00Z,EHAM,ok,2026-07-12,25.0,-1.8,2026-07-12T13:02:31.574250+00:00,C,cooling
True,Jeddah,34.0,34.0,16.043333333333337,2.0,156.705,60.0,aviationweather_metar,2026-07-12T13:02:36.705231+00:00,whole-degree WU station max,62.61175385,cd2d38f5d678e6c5,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR OEJN 121300Z 29010KT CAVOK 34/21 Q1003 NOSIG,92dae315b3a83f99,17,same_station_source_profile,46.7073427367202,METAR,36.0,36.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,156.705,2026-07-12T13:02:36.705231Z,2026-07-12T13:02:36.705231+00:00,0.962,2026-07-12T13:02:35.743373+00:00,,routine_metar_only,2026-07-12T13:00:00Z,OEJN,ok,2026-07-12,34.0,-3.6,2026-07-12T13:02:36.705231+00:00,C,cooling
True,Amsterdam,25.0,25.0,15.469444444444445,1.0,190.856,30.0,aviationweather_metar,2026-07-12T13:28:10.856087+00:00,whole-degree WU station max,93.18093478333334,0a2e5970d4934b15,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EHAM 121325Z 03011KT 340V080 CAVOK 25/14 Q1024 NOSIG,219abbadad58b52f,30,same_station_source_profile,50.463975577095034,METAR,26.0,26.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,190.856,2026-07-12T13:28:10.856087Z,2026-07-12T13:28:10.856087+00:00,1.251,2026-07-12T13:28:09.605154+00:00,,routine_metar_only,2026-07-12T13:25:00Z,EHAM,ok,2026-07-12,25.0,0.0,2026-07-12T13:28:10.856087+00:00,C,flat
True,Amsterdam,25.0,25.0,15.965,1.0,174.961,30.0,aviationweather_metar,2026-07-12T13:57:54.961188+00:00,whole-degree WU station max,122.9160198,a1fd6ab3e8ad1368,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EHAM 121355Z 05012KT 360V080 CAVOK 25/11 Q1024 NOSIG,d959062d709831bc,31,same_station_source_profile,41.44882875278399,METAR,26.0,26.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,174.961,2026-07-12T13:57:54.961188Z,2026-07-12T13:57:54.961188+00:00,1.239,2026-07-12T13:57:53.721725+00:00,,routine_metar_only,2026-07-12T13:55:00Z,EHAM,ok,2026-07-12,25.0,0.0,2026-07-12T13:57:54.961188+00:00,C,flat
True,Amsterdam,25.0,25.0,16.4875,1.0,255.826,30.0,aviationweather_metar,2026-07-12T14:29:15.825710+00:00,whole-degree WU station max,154.26376183333332,686dd047193d2005,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EHAM 121425Z 05013KT 010V080 CAVOK 25/10 Q1024 NOSIG,4538d76a205b7676,32,same_station_source_profile,38.77681821573479,METAR,26.0,26.0,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,255.826,2026-07-12T14:29:15.825710Z,2026-07-12T14:29:15.825710+00:00,1.151,2026-07-12T14:29:14.674852+00:00,,routine_metar_only,2026-07-12T14:25:00Z,EHAM,ok,2026-07-12,25.0,0.0,2026-07-12T14:29:15.825710+00:00,C,flat
True,London,27.0,27.0,16.934444444444445,1.0,364.337,30.0,aviationweather_metar,2026-07-12T15:56:04.336539+00:00,whole-degree official station max,66.07227565,0cc84f7a80ea2ba5,0,[],True,none_observed,weather_data_feed_service.source_events,METAR EGLC 121550Z AUTO 08018KT 9999 NCD 27/12 Q1023,03947adc8f13e755,34,official_station_diff_aligned,39.338864143363985,METAR,28.0,28.0,WU official station from market rules,official_station_diff_confirmed,,aviationweather_metar,364.337,2026-07-12T15:56:04.336539Z,2026-07-12T15:56:04.336539+00:00,0.917,2026-07-12T15:56:03.419403+00:00,,routine_metar_only,2026-07-12T15:50:00Z,EGLC,ok,2026-07-12,27.0,-1.8,2026-07-12T15:56:04.336539+00:00,C,cooling
True,Atlanta,87.98,31.1,14.971944444444444,3.9599999999999937,379.887,60.0,aviationweather_metar,2026-07-12T18:58:19.887335+00:00,whole-degree WU station max,66.33145558333334,27230eaff687539f,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,thunderstorm,weather_data_feed_service.source_events,METAR KATL 121852Z 27018G24KT 10SM TS SCT037CB BKN150 OVC200 31/21 A3008 RMK AO2 TSB35 SLP175 OCNL LTGICCG SW DSNT N E TS SW DSNT N E MOV E CB SE MOV E TCU NW-NE-E T03110211 $,a085edd7f52af5ec,16,same_station_source_profile,55.00731846658013,METAR,33.3,91.94,WU market rules station matches configured station,default_wu_station_by_rules,4,aviationweather_metar,379.887,2026-07-12T18:58:19.887335Z,2026-07-12T18:58:19.887335+00:00,1.423,2026-07-12T18:58:18.464084+00:00,,metar_speci_capable,2026-07-12T18:52:00Z,KATL,ok,2026-07-12,31.1,-3.9599999999999924,2026-07-12T18:58:19.887335+00:00,F,cooling
True,NYC,84.02,28.9,14.975277777777778,0.8999999999999915,451.814,60.0,aviationweather_metar,2026-07-12T18:58:31.813844+00:00,whole-degree WU station max,67.53023073333333,00a1cca1593118a5,0,[],True,none_observed,weather_data_feed_service.source_events,METAR KLGA 121851Z 16009G17KT 10SM FEW080 29/11 A3015 RMK AO2 SLP211 T02890106 $,38ff4e83e074c8c3,16,same_station_source_profile,32.95911904464208,METAR,29.4,84.91999999999999,WU market rules station matches configured station,default_wu_station_by_rules,1,aviationweather_metar,451.814,2026-07-12T18:58:31.813844Z,2026-07-12T18:58:31.813844+00:00,1.409,2026-07-12T18:58:30.405125+00:00,,metar_speci_capable,2026-07-12T18:51:00Z,KLGA,ok,2026-07-12,28.9,-0.9,2026-07-12T18:58:31.813844+00:00,F,flat
True,Atlanta,82.94,28.3,15.524722222222223,9.0,209.989,60.0,aviationweather_metar,2026-07-12T19:31:29.989391+00:00,whole-degree WU station max,99.49982318333333,60926efdc977a2d1,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,thunderstorm,weather_data_feed_service.source_events,SPECI KATL 121928Z 23005KT 10SM FEW030 FEW110 SCT150 BKN200 BKN250 28/19 A3007 RMK AO2 RAB00E21 TSE28 TS MOVD E OCNL LTGCGICCC DSNT NE-E CB DSNT NE-E SW MOV E TCU DSNT W NW P0000 T02830194 $,9d478b8df7826879,17,same_station_source_profile,57.10467170571131,SPECI,33.3,91.94,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,209.989,2026-07-12T19:31:29.989391Z,2026-07-12T19:31:29.989391+00:00,1.371,2026-07-12T19:31:28.618462+00:00,,metar_speci_capable,2026-07-12T19:28:00Z,KATL,ok,2026-07-12,28.3,-8.099999999999994,2026-07-12T19:31:29.989391+00:00,F,cooling
True,Atlanta,87.08000000000001,30.6,15.923055555555555,4.859999999999985,203.877,60.0,aviationweather_metar,2026-07-12T19:55:23.876862+00:00,whole-degree WU station max,123.3979477,73ba54c5c3e4ab3a,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,thunderstorm,weather_data_feed_service.source_events,METAR KATL 121952Z 33003KT 10SM FEW040 FEW110 SCT150 BKN200 BKN250 31/20 A3008 RMK AO2 RAB00E21 TSE28 SLP173 TS MOVD E FRQ LTGCGICCC DSNT NE-E CB DSNT NE-E SW MOV E TCU DSNT W-NW P0000 T03060200 $,3a8148722a4004a7,18,same_station_source_profile,53.21506820591532,METAR,33.3,91.94,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,203.877,2026-07-12T19:55:23.876862Z,2026-07-12T19:55:23.876862+00:00,1.18,2026-07-12T19:55:22.696928+00:00,,metar_speci_capable,2026-07-12T19:52:00Z,KATL,ok,2026-07-12,30.6,-0.9,2026-07-12T19:55:23.876862+00:00,F,flat
True,NYC,84.02,28.9,15.926388888888889,0.8999999999999915,275.003,60.0,aviationweather_metar,2026-07-12T19:55:35.002759+00:00,whole-degree WU station max,124.58337931666667,b39919f768e05e02,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR KLGA 121951Z 18012KT 10SM FEW060 FEW120 SCT250 29/11 A3015 RMK AO2 SLP211 T02890111 $,cf5ccfa3eaa50eb8,17,same_station_source_profile,32.95911904464208,METAR,29.4,84.91999999999999,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,275.003,2026-07-12T19:55:35.002759Z,2026-07-12T19:55:35.002759+00:00,1.418,2026-07-12T19:55:33.584724+00:00,,metar_speci_capable,2026-07-12T19:51:00Z,KLGA,ok,2026-07-12,28.9,0.0,2026-07-12T19:55:35.002759+00:00,F,flat
True,Chicago,84.91999999999999,29.4,15.895277777777777,1.0800000000000125,163.641,60.0,aviationweather_metar,2026-07-12T20:53:43.640645+00:00,whole-degree official station max,62.727344083333335,a7c361199cb1fa85,0,[],True,none_observed,weather_data_feed_service.source_events,METAR KORD 122051Z 05010KT 10SM FEW060 29/14 A3018 RMK AO2 SLP213 T02940144 56009 $,d88a87b54d70f2eb,16,official_station_diff_aligned,38.984303430889156,METAR,30.0,86.0,WU official station from market rules,official_station_diff_confirmed,1,aviationweather_metar,163.641,2026-07-12T20:53:43.640645Z,2026-07-12T20:53:43.640645+00:00,1.234,2026-07-12T20:53:42.406830+00:00,,routine_metar_only,2026-07-12T20:51:00Z,KORD,ok,2026-07-12,29.4,-1.0800000000000025,2026-07-12T20:53:43.640645+00:00,F,cooling
True,NYC,82.94,28.3,16.8975,1.9799999999999898,171.702,60.0,aviationweather_metar,2026-07-12T20:53:51.701632+00:00,whole-degree WU station max,182.86169386666668,cc1f1493be80f283,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR KLGA 122051Z 19012KT 10SM FEW060 FEW120 SCT250 28/09 A3015 RMK AO2 SLP211 T02830094 56002 $,9786aeda5af6be06,18,same_station_source_profile,29.853335290240334,METAR,29.4,84.91999999999999,WU market rules station matches configured station,default_wu_station_by_rules,2,aviationweather_metar,171.702,2026-07-12T20:53:51.701632Z,2026-07-12T20:53:51.701632+00:00,1.267,2026-07-12T20:53:50.434188+00:00,,metar_speci_capable,2026-07-12T20:51:00Z,KLGA,ok,2026-07-12,28.3,-1.079999999999996,2026-07-12T20:53:51.701632+00:00,F,cooling
True,Atlanta,87.08000000000001,30.6,16.934722222222224,4.859999999999985,245.384,60.0,aviationweather_metar,2026-07-12T20:56:05.384029+00:00,whole-degree WU station max,184.08973381666667,3d50815a02ba44ee,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR KATL 122052Z 22006KT 10SM FEW037TCU SCT090 SCT150 BKN200 BKN250 31/22 A3008 RMK AO2 SLP174 VIRGA S-SW CB DSNT N E MOV E TCU W DSNT NW 60000 T03060217 55009 $,7a5512ac29b3f40d,19,same_station_source_profile,60.173252756991545,METAR,33.3,91.94,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,245.384,2026-07-12T20:56:05.384029Z,2026-07-12T20:56:05.384029+00:00,3.625,2026-07-12T20:56:01.758792+00:00,,metar_speci_capable,2026-07-12T20:52:00Z,KATL,ok,2026-07-12,30.6,0.0,2026-07-12T20:56:05.384029+00:00,F,flat
True,LA,69.98,21.1,13.937777777777779,3.9599999999999937,196.324,60.0,aviationweather_metar,2026-07-12T20:56:16.324199+00:00,whole-degree WU station max,183.27206998333335,bf9077a8d8d238ec,2,"['cloud_limited_flat_or_cooling', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR KLAX 122053Z 25010KT 10SM FEW025 SCT120 BKN180 OVC250 21/17 A2995 RMK AO2 SLP140 T02110172 55007 $,71e49051dfc21f72,14,same_station_source_profile,77.43807750459209,METAR,23.3,73.94,WU market rules station matches configured station,default_wu_station_by_rules,4,aviationweather_metar,196.324,2026-07-12T20:56:16.324199Z,2026-07-12T20:56:16.324199+00:00,1.272,2026-07-12T20:56:15.052268+00:00,,metar_speci_capable,2026-07-12T20:53:00Z,KLAX,ok,2026-07-12,21.1,-1.9799999999999962,2026-07-12T20:56:16.324199+00:00,F,cooling
True,Miami,93.02,33.9,16.938333333333333,0.8999999999999915,198.484,60.0,aviationweather_metar,2026-07-12T20:56:18.483726+00:00,whole-degree WU station max,63.3080621,07862c6547ac1365,1,['onshore_marine_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR KMIA 122053Z 10010KT 10SM CLR 34/22 A3010 RMK AO2 SLP194 T03390217 56013 $,2fa8d48c1fb32c51,17,same_station_source_profile,49.93364379245643,METAR,34.4,93.91999999999999,WU market rules station matches configured station,default_wu_station_by_rules,0,aviationweather_metar,198.484,2026-07-12T20:56:18.483726Z,2026-07-12T20:56:18.483726+00:00,1.291,2026-07-12T20:56:17.192732+00:00,,routine_metar_only,2026-07-12T20:53:00Z,KMIA,ok,2026-07-12,33.9,-0.9,2026-07-12T20:56:18.483726+00:00,F,flat
True,PanamaCity,30.0,30.0,16.206666666666667,1.0,744.398,60.0,aviationweather_metar,2026-07-12T21:12:24.397811+00:00,whole-degree official station max,72.40663018333333,90bbc0a31887bc08,1,['observed_precipitation'],True,thunderstorm,weather_data_feed_service.source_events,METAR MPMG 122100Z 33007KT 8000 TS VCSH FEW008 BKN015CB 30/26 Q1009 TEMPO 5000 TSRA,8b3fd0792ae45bb4,19,official_station_diff_aligned,79.19546702733412,METAR,31.0,31.0,WU official station from market rules,official_station_diff_confirmed,1,aviationweather_metar,744.398,2026-07-12T21:12:24.397811Z,2026-07-12T21:12:24.397811+00:00,0.929,2026-07-12T21:12:23.468954+00:00,,metar_speci_capable,2026-07-12T21:00:00Z,MPMG,ok,2026-07-12,30.0,-1.8,2026-07-12T21:12:24.397811+00:00,C,cooling
True,Chicago,84.91999999999999,29.4,16.91222222222222,1.0800000000000125,224.116,60.0,aviationweather_metar,2026-07-12T21:54:44.115747+00:00,whole-degree official station max,123.73526245,a15769039e5e758f,0,[],True,none_observed,weather_data_feed_service.source_events,METAR KORD 122151Z 04010KT 10SM FEW060 29/14 A3016 RMK AO2 SLP209 T02940139 $,45918fb302bc8d5c,17,official_station_diff_aligned,38.984303430889156,METAR,30.0,86.0,WU official station from market rules,official_station_diff_confirmed,1,aviationweather_metar,224.116,2026-07-12T21:54:44.115747Z,2026-07-12T21:54:44.115747+00:00,1.011,2026-07-12T21:54:43.104298+00:00,,routine_metar_only,2026-07-12T21:51:00Z,KORD,ok,2026-07-12,29.4,0.0,2026-07-12T21:54:44.115747+00:00,F,flat
True,LA,71.06,21.7,15.990555555555554,2.8799999999999955,386.318,60.0,aviationweather_metar,2026-07-12T22:59:26.317549+00:00,whole-degree WU station max,306.4386258166667,f7a99e8d0ac0be2e,1,['cloud_limited_flat_or_cooling'],True,none_observed,weather_data_feed_service.source_events,METAR KLAX 122253Z 28008KT 10SM FEW012 FEW090 SCT120 OVC180 22/18 A2992 RMK AO2 SLP129 T02170178 $,ea1d49e1bb603ca7,16,same_station_source_profile,79.50572555270058,METAR,23.3,73.94,WU market rules station matches configured station,default_wu_station_by_rules,4,aviationweather_metar,386.318,2026-07-12T22:59:26.317549Z,2026-07-12T22:59:26.317549+00:00,1.112,2026-07-12T22:59:25.205149+00:00,,metar_speci_capable,2026-07-12T22:53:00Z,KLAX,ok,2026-07-12,21.7,0.0,2026-07-12T22:59:26.317549+00:00,F,flat
True,LA,71.06,21.7,16.956666666666667,2.8799999999999955,264.909,60.0,aviationweather_metar,2026-07-12T23:57:24.908957+00:00,whole-degree WU station max,364.41514928333334,c574e4f813e3250b,2,"['cloud_limited_flat_or_cooling', 'onshore_marine_cooling']",True,none_observed,weather_data_feed_service.source_events,METAR KLAX 122353Z 27010KT 10SM FEW011 FEW090 BKN110 BKN180 22/18 A2990 RMK AO2 SLP124 T02170178 10239 20211 58016 $,13f945b4e51bf2cb,17,same_station_source_profile,79.50572555270058,METAR,23.3,73.94,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,264.909,2026-07-12T23:57:24.908957Z,2026-07-12T23:57:24.908957+00:00,0.981,2026-07-12T23:57:23.928404+00:00,,metar_speci_capable,2026-07-12T23:53:00Z,KLAX,ok,2026-07-12,21.7,0.0,2026-07-12T23:57:24.908957+00:00,F,flat
True,Wellington,12.0,12.0,14.59888888888889,1.0,356.344,30.0,aviationweather_metar,2026-07-13T02:35:56.344002+00:00,whole-degree WU station max,65.9390667,4bd7df1728c4298d,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,none_observed,weather_data_feed_service.source_events,METAR NZWN 130230Z AUTO 01019KT 9999 BKN021/// BKN028/// 12/09 Q1019,2127c9dc1b233e5b,30,same_station_source_profile,81.87984692510726,METAR,13.0,13.0,WU market rules station matches configured station,default_wu_station_by_rules,3,aviationweather_metar,356.344,2026-07-13T02:35:56.344002Z,2026-07-13T02:35:56.344002+00:00,1.15,2026-07-13T02:35:55.193548+00:00,,routine_metar_only,2026-07-13T02:30:00Z,NZWN,ok,2026-07-13,12.0,-1.8,2026-07-13T02:35:56.344002+00:00,C,cooling
