ceiling_change_1h_ft,ceiling_ft_agl,changed_since_last,city,cloud_cover_change_1h_code,cloud_layer_count,current_bracket,current_native,current_temp_c,current_yes_ask,current_yes_indicative,current_yes_quote_delay_min,current_yes_quote_source,current_yes_quote_ts_utc,current_yes_snapshot_book_status,current_yes_snapshot_raw_ask,current_yes_token_id,d1_bracket,d1_no_ask,d1_no_indicative,d1_no_quote_delay_min,d1_no_quote_source,d1_no_quote_ts_utc,d1_no_snapshot_book_status,d1_no_snapshot_raw_ask,d1_no_token_id,decision_hour_local_at_detect,decision_snapshot_ts_utc,decline_gate,decline_native,detected_after_report_sec,dewpoint_c,estimated_cadence_min,forecast_max_native,forecast_peak_delta_hours_local,freezing_precip_observed,in_research_window,live_observation_source,local_detect_ts_utc,lowest_cloud_base_ft_agl,mapping_rule,mature_high_gate,metar_wind_dir_deg,metar_wind_speed_kt,minutes_since_running_max_at_detect,path_not_warming_gate,payload_hash,physical_confirmation_base,physical_confirmation_strong_partial,physical_support_count_partial,physical_support_reasons_partial,prebase_without_forecast_clock,precip_intensity_code,precip_observed,precip_state,present_weather_codes,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_code_now,sky_cover_code,snapshot_path,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_file_ts_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,thunderstorm_observed,ts_utc,unit,warming_state,wind_dir_deg,wind_speed_change_1h_kt,wind_speed_kt
,,True,Paris,,,35,34.0,34.0,,0.955,,missing_within_30m,,orderbook_budget_exhausted,,93646607222419370021772426203018571722511022370271676914110719120800006601972,36,,0.956,,missing_within_30m,,orderbook_budget_exhausted,,47616261020399214069499158375431723723943101848806387725334885891087072908247,15.645833333333332,2026-07-13T13:48:03Z,True,1.0,525.593,,30.0,34.8,1.8,,True,aviationweather_metar,2026-07-13T13:38:45.593105+00:00,,whole-degree official station max,True,,,68.75988508333333,True,42440eccc28a7d21,True,False,1,['observed_precipitation'],True,,,thunderstorm,,weather_data_feed_service.source_events,METAR LFPB 131330Z AUTO 05013KT 030V090 9999 ///TCU 34/09 Q1013 TEMPO 06015G30KT 3000 TSRA SCT090CB,2cb0e3df3f9a46a5,32,official_station_diff_aligned,21.57401378565244,METAR,35.0,35.0,WU official station from market rules,official_station_diff_confirmed,,,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260713_2148.json,aviationweather_metar,525.593,2026-07-13T13:38:45.593105Z,2026-07-13T13:38:45.593105+00:00,1.036,2026-07-13T13:38:44.557323+00:00,,routine_metar_only,2026-07-13T13:30:00Z,LFPB,ok,2026-07-13,34.0,-1.8,,2026-07-13T13:38:45.593105+00:00,C,cooling,,,
,,True,SaoPaulo,,,17,16.0,16.0,,0.992,,missing_within_30m,,orderbook_budget_exhausted,,37522892620772136236525950197077077829734799426467359816861250915121921168533,18,,0.995,,missing_within_30m,,orderbook_budget_exhausted,,32925488496824098286861094013296255823213400476031297905310313680871286216011,15.082222222222223,2026-07-13T18:14:17Z,True,1.0,296.139,,60.0,16.6,2.23,,True,aviationweather_metar,2026-07-13T18:04:56.139378+00:00,,whole-degree WU station max,True,,,64.93565629999999,True,3c114d46c479dde5,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR SBGR 131800Z 17008KT 9999 BKN040 16/09 Q1020,d218201c7522bdbd,17,same_station_source_profile,63.17442886693302,METAR,17.0,17.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_0214.json,aviationweather_metar,296.139,2026-07-13T18:04:56.139378Z,2026-07-13T18:04:56.139378+00:00,1.355,2026-07-13T18:04:54.784814+00:00,,metar_speci_capable,2026-07-13T18:00:00Z,SBGR,ok,2026-07-13,16.0,-1.8,,2026-07-13T18:04:56.139378+00:00,C,cooling,,,
,,True,NYC,,,84-85,84.02,28.9,,0.94,,missing_within_30m,,orderbook_budget_exhausted,,113349682115461449015428179092051943213473225011548879821862173038042122413961,86-87,,0.95,,missing_within_30m,,orderbook_budget_exhausted,,39709080251980633201888113512137735170030461374886870370480616026023666798440,15.928055555555554,2026-07-13T20:02:29Z,True,0.8999999999999915,281.043,,60.0,86.1,2.03,,True,aviationweather_metar,2026-07-13T19:55:41.043030+00:00,,whole-degree WU station max,True,,,64.6840505,True,aa9f245befb04463,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,,,none_observed,,weather_data_feed_service.source_events,METAR KLGA 131951Z 17013KT 10SM FEW055 SCT080 SCT170 BKN250 29/15 A3013 RMK AO2 SLP204 T02890150 $,3dd09601f03993b2,17,same_station_source_profile,42.80484153650789,METAR,29.4,84.91999999999999,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_0402.json,aviationweather_metar,281.043,2026-07-13T19:55:41.043030Z,2026-07-13T19:55:41.043030+00:00,2.196,2026-07-13T19:55:38.846684+00:00,,metar_speci_capable,2026-07-13T19:51:00Z,KLGA,ok,2026-07-13,28.9,-0.9,,2026-07-13T19:55:41.043030+00:00,F,flat,,,
,,True,LA,,,74-75,73.94,23.3,,0.935,,missing_within_30m,,orderbook_budget_exhausted,,113882933548653828173584982801615005857935644252732669036009855842451202069226,76-77,,0.92,,missing_within_30m,,orderbook_budget_exhausted,,61385536007348582791822887353656802430230116417271252853314249290165101167315,14.965555555555556,2026-07-13T22:02:42Z,True,1.0799999999999983,296.593,,60.0,76.0,1.03,,True,aviationweather_metar,2026-07-13T21:57:56.593294+00:00,,whole-degree WU station max,True,,,184.94322156666667,True,e241e9f23eff3a37,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,,,none_observed,,weather_data_feed_service.source_events,METAR KLAX 132153Z 28011KT 10SM FEW011 FEW016 SCT110 BKN170 BKN250 23/18 A2996 RMK AO2 SLP142 T02330178 $,611f0c460295e816,19,same_station_source_profile,72.14139409279608,METAR,23.9,75.02,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_0602.json,aviationweather_metar,296.593,2026-07-13T21:57:56.593294Z,2026-07-13T21:57:56.593294+00:00,1.744,2026-07-13T21:57:54.848911+00:00,,metar_speci_capable,2026-07-13T21:53:00Z,KLAX,ok,2026-07-13,23.3,0.0,,2026-07-13T21:57:56.593294+00:00,F,flat,,,
,,True,SanFrancisco,,,76-77,75.02,23.9,,0.955,,missing_within_30m,,orderbook_budget_exhausted,,50121194212394061583852249176657866793133829842537868401861706154199077413644,78-79,,0.96,,missing_within_30m,,orderbook_budget_exhausted,,15999779344695347888544714672461549440263287295363442778579997467474220968084,15.010555555555555,2026-07-13T22:02:42Z,True,0.9000000000000057,278.622,,60.0,73.8,1.03,,True,aviationweather_metar,2026-07-13T22:00:38.622025+00:00,,whole-degree WU station max,True,,,64.64370041666668,True,20c12f5bbbc136d2,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR KSFO 132156Z 29007KT 10SM FEW110 SCT140 BKN180 24/14 A2995 RMK AO2 SLP142 T02390139 $,4639814c472f3a75,15,same_station_source_profile,53.89913098078915,METAR,24.4,75.92,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_0602.json,aviationweather_metar,278.622,2026-07-13T22:00:38.622025Z,2026-07-13T22:00:38.622025+00:00,1.444,2026-07-13T22:00:37.177815+00:00,,routine_metar_only,2026-07-13T21:56:00Z,KSFO,ok,2026-07-13,23.9,-0.9,,2026-07-13T22:00:38.622025+00:00,F,flat,,,
,,True,Seoul,,,32,30.0,30.0,,0.993,,missing_within_30m,,orderbook_budget_exhausted,,61603030752121072577228246148213156625373397256469623240829151766826649604526,33,,0.9945,,missing_within_30m,,orderbook_budget_exhausted,,29746589758808729254877755708154401416943842758875444418239795772230292868539,13.585555555555556,2026-07-14T04:37:36Z,True,2.0,308.559,,30.0,29.8,0.62,,True,aviationweather_metar,2026-07-14T04:35:08.558542+00:00,,"weather_com_history_hourly RKSI:9:KR max, round(C) to bracket",True,,,95.14264236666666,True,62491a1923fae0da,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,METAR RKSI 140430Z 18017KT 9999 BKN025 30/24 Q1003 NOSIG,089e5a5194cd3b63,28,research_source_profile,70.29306142592459,METAR,32.0,32.0,WU market rules station matches configured station,default_source_watchlist,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1237.json,aviationweather_metar,308.559,2026-07-14T04:35:08.558542Z,2026-07-14T04:35:08.558542+00:00,1.121,2026-07-14T04:35:07.437688+00:00,,routine_metar_only,2026-07-14T04:30:00Z,RKSI,ok,2026-07-14,30.0,-1.8,,2026-07-14T04:35:08.558542+00:00,C,cooling,,,
,,True,Guangzhou,,,34+,33.0,33.0,,0.9995,,missing_within_30m,,orderbook_budget_exhausted,,23242001151504100426521596063580910174067019165141555180126922719386664576937,,,,,missing_within_30m,,,,,14.11,2026-07-14T06:06:53Z,True,1.0,396.168,,30.0,32.3,2.1,,True,aviationweather_metar,2026-07-14T06:06:36.167919+00:00,,whole-degree WU station max,True,,,66.60279865,True,a4ce6d649ca79f16,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,rain_or_drizzle,,weather_data_feed_service.source_events,METAR ZGGG 140600Z 11006MPS 080V150 9999 -SHRA FEW033TCU SCT033 BKN056 33/26 Q1000 BECMG AT0650 SHRA FEW026CB BKN030,64a50547ab622f4d,33,same_station_source_profile,66.78088716309057,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1406.json,aviationweather_metar,396.168,2026-07-14T06:06:36.167919Z,2026-07-14T06:06:36.167919+00:00,1.169,2026-07-14T06:06:34.998832+00:00,,metar_speci_capable,2026-07-14T06:00:00Z,ZGGG,ok,2026-07-14,33.0,-1.8,,2026-07-14T06:06:36.167919+00:00,C,cooling,,,
,,True,Tokyo,,,34,32.0,32.0,,0.9945,,missing_within_30m,,orderbook_budget_exhausted,,14274217458321387230605638640878049415538396859039566012890118415385533929701,35,,0.996,,missing_within_30m,,orderbook_budget_exhausted,,48324926115890850597569082592089090093948062751469642623910252513765606921404,15.114166666666666,2026-07-14T06:06:53Z,True,2.0,411.868,,30.0,33.3,1.1,,True,aviationweather_metar,2026-07-14T06:06:51.867634+00:00,,whole-degree WU station max,True,,,66.86446056666666,True,02624903c068337f,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,,,none_observed,,weather_data_feed_service.source_events,METAR RJTT 140600Z 19014KT 9999 FEW030 BKN/// 32/22 Q1005 NOSIG,ffb717dff2acb4a1,31,same_station_source_profile,55.564587603210526,METAR,34.0,34.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1406.json,aviationweather_metar,411.868,2026-07-14T06:06:51.867634Z,2026-07-14T06:06:51.867634+00:00,1.408,2026-07-14T06:06:50.459436+00:00,,routine_metar_only,2026-07-14T06:00:00Z,RJTT,ok,2026-07-14,32.0,-3.6,,2026-07-14T06:06:51.867634+00:00,C,cooling,,,
,,True,Singapore,,,32,31.0,31.0,,0.981,,missing_within_30m,,orderbook_budget_exhausted,,70959011891011957434051137019564648275625519905764877982457037809710089384161,33,,0.984,,missing_within_30m,,orderbook_budget_exhausted,,65325974657644800253950679243680244173691849693984902298897000040125770107930,14.531944444444445,2026-07-14T06:36:45Z,True,1.0,115.32,,30.0,30.3,1.6,,True,aviationweather_metar,2026-07-14T06:31:55.320068+00:00,,whole-degree WU station max,True,,,61.92200113333333,True,bb4253b74d9856cc,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",True,,,none_observed,,weather_data_feed_service.source_events,METAR WSSS 140630Z 14012KT 100V160 9999 FEW018 SCT040 BKN300 31/24 Q1009 NOSIG,8e665a88d6339a91,30,same_station_source_profile,66.3818887938788,METAR,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1436.json,aviationweather_metar,115.32,2026-07-14T06:31:55.320068Z,2026-07-14T06:31:55.320068+00:00,1.219,2026-07-14T06:31:54.100777+00:00,,routine_metar_only,2026-07-14T06:30:00Z,WSSS,ok,2026-07-14,31.0,-1.8,,2026-07-14T06:31:55.320068+00:00,C,cooling,,,
,,True,Shenzhen,,,31,29.0,29.0,,0.031,,missing_within_30m,,orderbook_budget_exhausted,,61898048690694922705281966640488753717921057567342873206367932609449387918143,32,,0.9965,,missing_within_30m,,orderbook_budget_exhausted,,115174954377018378140581196765512190599906965862816389937645463925735078295123,15.1425,2026-07-14T07:08:38Z,True,2.0,513.046,,,29.4,3.13,,True,aviationweather_metar,2026-07-14T07:08:33.045504+00:00,,"WU page station is Shenzhen Bao'an/ZGSZ; weather_com_history_hourly location ZGSZ:9:CN returns obs_name=Lau Fau Shan, so keep this as an API payload anomaly until browser-rendered daily table is captured",True,,,68.55075839999999,True,3b3233281bcfefd2,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,,,none_observed,,weather_data_feed_service.source_events,ZGSZ 140700Z 16008MPS 9999 BKN023 29/26 Q1001 NOSIG,de970b50dc5eb82c,1,research_source_profile,83.89690993013957,METAR,31.0,31.0,WU Shenzhen Bao'an Intl Airport Station from market rules,default_source_watchlist,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1508.json,noaa_tgftp_station_txt,513.046,2026-07-14T07:08:33.045504Z,2026-07-14T07:08:33.045504+00:00,0.976,2026-07-14T07:08:32.069701+00:00,2026-07-14T07:00:00+00:00,routine_metar_only,2026-07-14T07:00:00Z,ZGSZ,ok,2026-07-14,29.0,-3.6,,2026-07-14T07:08:33.045504+00:00,C,cooling,,,
,,True,Taipei,,,35,33.0,33.0,,0.995,,missing_within_30m,,orderbook_budget_exhausted,,91961191995336279377155005679075302926945854900553324553683456814224288229479,36,,0.9995,,missing_within_30m,,orderbook_budget_exhausted,,11686092032009322645214337007729850924598968874558698088650177197852887082837,15.614166666666666,2026-07-14T07:39:20Z,True,2.0,411.947,,30.0,34.3,3.65,,True,aviationweather_metar,2026-07-14T07:36:51.946623+00:00,,whole-degree WU station max,True,,,66.86577704999999,True,fa6674ce19265549,True,True,2,"['observed_precipitation', 'cloud_limited_flat_or_cooling']",True,,,rain_or_drizzle,,weather_data_feed_service.source_events,METAR RCSS 140730Z VRB03KT 9999 4000SE -SHRA FEW012 FEW018CB SCT030 BKN070 33/28 Q1007 TEMPO 4000 SHRA RMK 32005KT/R10 CB SE-S A2976,a25066fa21062593,28,same_station_source_profile,75.1061960358666,METAR,35.0,35.0,WU market rules station matches configured station,default_wu_station_by_rules,,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1539.json,aviationweather_metar,411.947,2026-07-14T07:36:51.946623Z,2026-07-14T07:36:51.946623+00:00,1.116,2026-07-14T07:36:50.830251+00:00,,metar_speci_capable,2026-07-14T07:30:00Z,RCSS,ok,2026-07-14,33.0,-3.6,,2026-07-14T07:36:51.946623+00:00,C,cooling,,,
,,True,HongKong,,,30,27.0,27.0,,0.0025,,missing_within_30m,,orderbook_budget_exhausted,,115081266603689015336241953280375061635283003526037089700216195118157921108400,31,,0.9985,,missing_within_30m,,orderbook_budget_exhausted,,32362389834422004150485791453130561425720032983105111786470787710862182795694,16.043055555555558,2026-07-14T08:12:11Z,True,3.0,155.142,,,28.8,2.2,,True,aviationweather_metar,2026-07-14T08:02:35.142278+00:00,,floor decimal daily max to integer bracket,True,,,872.5857046333333,True,ef76f5bea7984b2d,True,False,1,['observed_precipitation'],True,,,rain_or_drizzle,,weather_data_feed_service.source_events,VHHH 140800Z 20015KT 9999 -SHRA FEW010 SCT015 27/24 Q1002 NOSIG,2939af347d3731d9,1,research_source_profile,83.6769551752209,METAR,30.0,30.0,HKO Daily Extract Absolute Daily Max,special_source_confirmed,,2,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1612.json,noaa_tgftp_station_txt,155.142,2026-07-14T08:02:35.142278Z,2026-07-14T08:02:35.142278+00:00,1.541,2026-07-14T08:02:33.601653+00:00,2026-07-14T08:00:00+00:00,metar_speci_capable,2026-07-14T08:00:00Z,VHHH,ok,2026-07-14,27.0,0.0,,2026-07-14T08:02:35.142278+00:00,C,flat,,,
,,True,Beijing,,,33,32.0,32.0,0.977,0.9135,0.65,orderbook_archive_first_after_signal,2026-07-14T08:12:50Z,ok,0.977,30848104240192580953141839431778873784002560575167603329994045382043077206350,34,0.994,0.9165,0.65,orderbook_archive_first_after_signal,2026-07-14T08:12:50Z,ok,0.994,91635041977993838177637190017256463197708040027067988185142611823000212586628,16.119722222222222,2026-07-14T08:12:11Z,True,1.0,431.378,,30.0,31.9,4.2,,True,aviationweather_metar,2026-07-14T08:07:11.378495+00:00,,whole-degree WU station max,True,,,67.18964158333333,True,e4bb3230f9abce20,True,False,0,[],True,,,none_observed,,weather_data_feed_service.source_events,METAR ZBAA 140800Z 01002MPS 290V040 CAVOK 32/22 Q0999 NOSIG,21787aaae15f656f,33,same_station_source_profile,55.564587603210526,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,,0,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1612.json,aviationweather_metar,431.378,2026-07-14T08:07:11.378495Z,2026-07-14T08:07:11.378495+00:00,0.96,2026-07-14T08:07:10.418305+00:00,,routine_metar_only,2026-07-14T08:00:00Z,ZBAA,ok,2026-07-14,32.0,-1.8,,2026-07-14T08:07:11.378495+00:00,C,cooling,,,
,,True,Shanghai,,,36,35.0,35.0,,0.9995,,missing_within_30m,,orderbook_budget_exhausted,,64491816938410544866256449868048626986862404641672585688640025931896000877096,37,,0.9995,,missing_within_30m,,orderbook_budget_exhausted,,44228815896654487787234274230693522250585033247275078524419042491804078072161,16.594444444444445,2026-07-14T08:42:48Z,True,1.0,340.535,,30.0,33.2,2.7,,True,aviationweather_metar,2026-07-14T08:35:40.535005+00:00,,whole-degree WU station max,True,,,65.67558341666667,True,f0fa70432dfae308,True,False,0,[],True,,,none_observed,,weather_data_feed_service.source_events,METAR ZSPD 140830Z 18006MPS CAVOK 35/25 Q1003 NOSIG,e4ae159ba5cece32,34,same_station_source_profile,56.28299102683274,METAR,36.0,36.0,WU market rules station matches configured station,default_wu_station_by_rules,,0,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1642.json,aviationweather_metar,340.535,2026-07-14T08:35:40.535005Z,2026-07-14T08:35:40.535005+00:00,1.286,2026-07-14T08:35:39.248598+00:00,,routine_metar_only,2026-07-14T08:30:00Z,ZSPD,ok,2026-07-14,35.0,-1.8,,2026-07-14T08:35:40.535005+00:00,C,cooling,,,
0.0,10000,True,Lucknow,0,2,37,35.0,35.0,,0.972,,missing_within_30m,,orderbook_budget_exhausted,,44494733707367656314983210121729864068399494646173108878824156648511286580895,38,,0.987,,missing_within_30m,,orderbook_budget_exhausted,,98207820407456351579252267529412446682137086307850360115637957947792979655634,15.651944444444444,2026-07-14T10:14:11Z,True,2.0,547.13,26.0,30.0,35.7,2.73,False,True,aviationweather_metar,2026-07-14T10:09:07.129847+00:00,2000,whole-degree WU station max,True,90.0,6.0,69.11883078333334,True,1191ab944140e6e8,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",True,0,False,none_observed,,weather_data_feed_service.source_events,METAR VILK 141000Z COR 09006KT 5000 HZ SCT020 FEW030CB BKN100 35/26 Q0998 NOSIG,9e26c9b3d5c71b6d,32,same_station_source_profile,59.727522035637655,METAR,37.0,37.0,WU market rules station matches configured station,default_wu_station_by_rules,BKN,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1814.json,aviationweather_metar,547.13,2026-07-14T10:09:07.129847Z,2026-07-14T10:09:07.129847+00:00,1.227,2026-07-14T10:09:05.902758+00:00,,routine_metar_only,2026-07-14T10:00:00Z,VILK,ok,2026-07-14,35.0,-3.6,False,2026-07-14T10:09:07.129847+00:00,C,cooling,90.0,-2.0,6.0
,,True,TelAviv,0,0,32,31.0,31.0,,0.9735,,missing_within_30m,,orderbook_budget_exhausted,,115344878558927904768970619620970988587441644956252419382065204274006538315483,33,,0.971,,missing_within_30m,,orderbook_budget_exhausted,,77726836328884822957566918572415863471804613677868859914797889381937577248293,14.379444444444445,2026-07-14T11:32:23Z,True,1.0,166.74,20.0,30.0,32.8,1.53,False,True,synopticdata_timeseries,2026-07-14T11:22:46.739592+00:00,,whole precision from non-WU source,True,290.0,12.0,62.778993199999995,True,7bb3fdd38352ef9e,True,False,1,['onshore_marine_cooling'],True,0,False,none_observed,,weather_data_feed_service.source_events,METAR LLBG 141120Z 29012KT CAVOK 31/20 Q1007 NOSIG,577265318e9f5297,29,research_source_profile,52.01292630137479,METAR,32.0,32.0,https://www.weather.gov/wrh/timeseries?site=LLBG,non_wu_source_by_rules,CAVOK,0,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1932.json,aviationweather_metar,166.74,2026-07-14T11:22:46.739592Z,2026-07-14T11:22:46.739592+00:00,1.192,2026-07-14T11:22:45.547317+00:00,,routine_metar_only,2026-07-14T11:20:00Z,LLBG,ok,2026-07-14,31.0,-1.8,False,2026-07-14T11:22:46.739592+00:00,C,cooling,290.0,2.0,12.0
,,True,Karachi,0,2,33,31.0,31.0,,0.983,,missing_within_30m,,orderbook_budget_exhausted,,87398157027999879855494996072214067598884789217972590602335955823486131789723,34,,0.994,,missing_within_30m,,orderbook_budget_exhausted,,110688612706744698324145650202939188877671334941921055643904461734849460251232,16.53638888888889,2026-07-14T11:32:23Z,True,2.0,131.142,23.0,30.0,32.4,3.53,False,True,aviationweather_metar,2026-07-14T11:32:11.141947+00:00,2000,whole-degree WU station max,True,230.0,17.0,62.18569911666667,True,e7854905a7ccd618,True,False,1,['onshore_marine_cooling'],True,0,False,none_observed,,weather_data_feed_service.source_events,METAR OPKC 141130Z 23017KT 5000 HZ SCT020 SCT025 31/23 Q1001 TEMPO 25015G25KT,82174be76ee21f6c,33,same_station_source_profile,62.497648839725294,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,SCT,2,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_1932.json,aviationweather_metar,131.142,2026-07-14T11:32:11.141947Z,2026-07-14T11:32:11.141947+00:00,0.922,2026-07-14T11:32:10.219458+00:00,,routine_metar_only,2026-07-14T11:30:00Z,OPKC,ok,2026-07-14,31.0,-3.6,False,2026-07-14T11:32:11.141947+00:00,C,cooling,230.0,-3.0,17.0
,,True,Jeddah,0,0,36,35.0,35.0,,0.29,,missing_within_30m,,orderbook_budget_exhausted,,84728044435268467209999805720385978397590106205704180219293180169444615665237,37,,0.4,,missing_within_30m,,orderbook_budget_exhausted,,78270455461885137148411528972079565182402923357901834232725366553926395784326,15.029444444444445,2026-07-14T12:03:49Z,True,1.0,106.164,21.0,60.0,39.9,3.05,False,True,aviationweather_metar,2026-07-14T12:01:46.164038+00:00,,whole-degree WU station max,True,270.0,10.0,61.76940063333333,True,480284fced4b2360,True,False,1,['onshore_marine_cooling'],True,0,False,none_observed,,weather_data_feed_service.source_events,METAR OEJN 141200Z 27010KT CAVOK 35/21 Q1003 NOSIG,145ac3cc072252dc,16,same_station_source_profile,44.18082373916609,METAR,36.0,36.0,WU market rules station matches configured station,default_wu_station_by_rules,CAVOK,0,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_2003.json,aviationweather_metar,106.164,2026-07-14T12:01:46.164038Z,2026-07-14T12:01:46.164038+00:00,0.916,2026-07-14T12:01:45.247622+00:00,,routine_metar_only,2026-07-14T12:00:00Z,OEJN,ok,2026-07-14,35.0,-1.8,False,2026-07-14T12:01:46.164038+00:00,C,cooling,270.0,0.0,10.0
,,True,Ankara,0,2,28,27.0,27.0,,0.935,,missing_within_30m,,orderbook_scope_skipped,,97747498542020378553983038439881314131591142586691714798279940336806100939716,29,,0.7150000000000001,,missing_within_30m,,orderbook_scope_skipped,,5566214909952302867747108279081146996080487075429012551180150022472262622447,15.980833333333333,2026-07-14T13:08:17Z,True,1.0,531.008,8.0,30.0,26.7,3.13,False,True,aviationweather_metar,2026-07-14T12:58:51.007655+00:00,4000,whole-degree WU station max,True,300.0,9.0,68.85012758333333,True,3cae8d638a5e18f0,True,False,0,[],True,0,False,none_observed,,weather_data_feed_service.source_events,METAR LTAC 141250Z 30009KT 9999 SCT040 SCT100 27/08 Q1013 NOSIG RMK RWY21C 29011KT 240V310 RWY03L 27009KT 220V310 RWY21R 27010KT 230V310 RWY03R 29009KT 250V330 RWY21L 27009KT 210V300,5e8bd36a9ac9fcbf,32,same_station_source_profile,30.102094027210153,METAR,28.0,28.0,WU market rules station matches configured station,default_wu_station_by_rules,SCT,2,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_2108.json,aviationweather_metar,531.008,2026-07-14T12:58:51.007655Z,2026-07-14T12:58:51.007655+00:00,1.012,2026-07-14T12:58:49.995177+00:00,,routine_metar_only,2026-07-14T12:50:00Z,LTAC,ok,2026-07-14,27.0,-1.8,False,2026-07-14T12:58:51.007655+00:00,C,cooling,300.0,-2.0,9.0
,,True,CapeTown,0,1,16,15.0,15.0,0.998,0.995,0.9,orderbook_archive_first_after_signal,2026-07-14T14:13:20Z,ok,0.998,89674102034070648876378125443660603105811250896357915569544651004371642953929,17,0.999,0.9965,0.9166666666666666,orderbook_archive_first_after_signal,2026-07-14T14:13:21Z,ok,0.999,45867900946078384513777140862284843358912781512383012796943952609105361654895,16.1275,2026-07-14T14:12:26Z,True,1.0,459.1,11.0,37.0,15.1,1.2,False,True,aviationweather_metar,2026-07-14T14:07:39.099674+00:00,2500,whole-degree WU station max,True,330.0,9.0,67.65166123333333,True,6372a4a913d8ad32,True,False,0,[],True,0,False,none_observed,,weather_data_feed_service.source_events,METAR FACT 141400Z 33009KT 9999 FEW025 15/11 Q1022 NOSIG,6decc5307425b8c9,27,same_station_source_profile,76.99857740749145,METAR,16.0,16.0,WU market rules station matches configured station,default_wu_station_by_rules,FEW,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260714_2212.json,aviationweather_metar,459.1,2026-07-14T14:07:39.099674Z,2026-07-14T14:07:39.099674+00:00,1.192,2026-07-14T14:07:37.907695+00:00,,metar_speci_capable,2026-07-14T14:00:00Z,FACT,ok,2026-07-14,15.0,-1.8,False,2026-07-14T14:07:39.099674+00:00,C,cooling,330.0,0.0,9.0
