snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,target_bracket_low_native,target_bracket_high_native,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,heating_done_score_v1,heating_done_bucket_v1,heating_done_reasons_v1,leg_residual_done_score_v1,leg_residual_done_bucket_v1,leg_residual_done_reasons_v1,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,entry_policy
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 15:26:03,15,26,Shenzhen,t2_research,2026-06-30,C,35,d3_no,no,35.0,35.0,32,32.22222222222222,31.11111111111111,1.1111111111111107,90.0,88.0,2026-06-30T07:00:00Z,16,31.2,-0.8000000000000007,2026-06-30T12:00,3.43,open_meteo_live_ecmwf,0.999,0.996,0.003,292.42,292.42,690.12,0.10000000000000009,0x2e234ef1a8645867f0d46644fdc62be1a5c368f1c17fce2e4cc8f61135b4552c,2715332,0.004,0.001,0.999,0.996,Will the highest temperature in Shenzhen be 35°C on June 30?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,1.0,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,decline,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 15:26:03,15,26,Taipei,t2_research,2026-06-30,C,35,current_yes,yes,35.0,35.0,35,35.0,32.77777777777778,2.2222222222222214,95.0,91.0,2026-06-30T07:00:00Z,26,34.3,-0.7000000000000028,2026-06-30T12:00,3.43,open_meteo_live_gfs,0.999,0.998,0.001,2035.33,2035.33,1357.68,0.10000000000000009,0x5e6820068ca13c645082e674e978a007ebb0135453ff94278db1b4157882ccdd,2715274,0.999,0.998,0.002,0.001,Will the highest temperature in Taipei be 35°C on June 30?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,decline,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 15:26:03,15,26,Taipei,t2_research,2026-06-30,C,36,d1_no,no,36.0,36.0,35,35.0,32.77777777777778,2.2222222222222214,95.0,91.0,2026-06-30T07:00:00Z,26,34.3,-0.7000000000000028,2026-06-30T12:00,3.43,open_meteo_live_gfs,0.999,0.996,0.003,102.35,102.35,1036.37,0.10000000000000009,0xe39e8b7104a77bf7ab75a9081d21af54a6b04715422c01f2344ba06705bde063,2715275,0.004,0.001,0.999,0.996,Will the highest temperature in Taipei be 36°C on June 30?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,decline,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 16:26:03,15,26,Tokyo,t1_trading,2026-06-30,C,30,d3_no,no,30.0,30.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-06-30T07:00:00Z,33,28.3,1.3000000000000007,2026-06-30T16:00,0.43,open_meteo_live_gfs,0.999,0.998,0.001,9498.72,9498.72,1155.66,0.10000000000000009,0x72e571d5d8f53ceeace8b188e19a756e84fe3dd7adc228f7b66318008731cfd7,2715231,0.002,0.001,0.999,0.998,Will the highest temperature in Tokyo be 30°C on June 30?,0.05,runway_still_open,peak_recently_passed;forecast_room_open;at_running_high_plateau,0.5,leg_residual_marginal,peak_recently_passed;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,near_peak,room_1_2,at_high,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 19:26:03,15,26,Wellington,t2_research,2026-06-30,C,12,current_yes,yes,12.0,12.0,12,12.222222222222221,7.222222222222222,4.999999999999999,54.0,45.0,2026-06-30T07:00:00Z,39,10.7,-1.3000000000000007,2026-06-30T13:00,6.43,open_meteo_live_gfs,0.999,0.997,0.002,246.34,246.34,3721.69,0.10000000000000009,0xc9685b901fdbbf8c2bb1542238a781d535be1a3cb8ae8cf0da5f371d287685aa,2715218,0.999,0.997,0.003,0.001,Will the highest temperature in Wellington be 12°C on June 30?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,decline,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 19:26:03,15,26,Wellington,t2_research,2026-06-30,C,14,d2_no,no,14.0,14.0,12,12.222222222222221,7.222222222222222,4.999999999999999,54.0,45.0,2026-06-30T07:00:00Z,39,10.7,-1.3000000000000007,2026-06-30T13:00,6.43,open_meteo_live_gfs,0.999,0.998,0.001,6366.58,6366.58,3743.27,0.10000000000000009,0x9ee3e43a39558004b7cfc133f1cdb11f4a8ed0e0b06ba92f15bf67c78566f46c,2715220,0.002,0.001,0.999,0.998,Will the highest temperature in Wellington be 14°C on June 30?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,1.0,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,decline,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 15:26:03,15,26,Wuhan,t2_research,2026-06-30,C,29,current_yes,yes,29.0,29.0,29,28.88888888888889,25.0,3.8888888888888893,84.0,77.0,2026-06-30T07:00:00Z,16,29.0,0.0,2026-06-30T13:00,2.43,open_meteo_live_ecmwf,0.998,0.995,0.003,45.13,471.04,1677.02,0.20000000000000018,0x52c1139951322f41eb56d27f1444d16c065bbba2668864902e56d0e611713856,2715305,0.998,0.995,0.005,0.002,Will the highest temperature in Wuhan be 29°C on June 30?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,decline,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 15:26:03,15,26,Wuhan,t2_research,2026-06-30,C,30,d1_no,no,30.0,30.0,29,28.88888888888889,25.0,3.8888888888888893,84.0,77.0,2026-06-30T07:00:00Z,16,29.0,0.0,2026-06-30T13:00,2.43,open_meteo_live_ecmwf,0.998,0.996,0.002,200.0,433.97,1889.47,0.20000000000000018,0x4de5880d67e18730841303bd6c6ad751ecbfe03440ad2c55d30e2266c44ccc41,2715306,0.004,0.002,0.998,0.996,Will the highest temperature in Wuhan be 30°C on June 30?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,0.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,decline,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1526.json,2026-06-30T07:26:03Z,2026-06-30 15:26:03,2026-06-30 15:26:03,15,26,Wuhan,t2_research,2026-06-30,C,32,d3_no,no,32.0,32.0,29,28.88888888888889,25.0,3.8888888888888893,84.0,77.0,2026-06-30T07:00:00Z,16,29.0,0.0,2026-06-30T13:00,2.43,open_meteo_live_ecmwf,0.999,0.998,0.001,423.43,423.43,2437.51,0.10000000000000009,0x971983f57f4b0a77fec908aec81e84ebf2207ca911fb1f7fcce12cbde6b1d017,2715308,0.002,0.001,0.999,0.998,Will the highest temperature in Wuhan be 32°C on June 30?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,1.0,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,decline,15,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1602.json,2026-06-30T08:02:37Z,2026-06-30 16:02:37,2026-06-30 11:02:37,16,2,Helsinki,t2_research,2026-06-30,C,27,d3_no,no,27.0,27.0,24,23.88888888888889,23.88888888888889,0.0,75.0,75.0,2026-06-30T07:50:00Z,22,26.0,2.0,2026-06-30T17:00,-5.97,open_meteo_live_ecmwf,0.39,0.35,0.04,107.13,162.13,565.68,61.0,0x36a6abec08e60d98438b5cdfe55a1a0ea28b8f320774d211c9650dd83ab9967a,2717034,0.65,0.61,0.39,0.35,Will the highest temperature in Helsinki be 27°C on June 30?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0119,0.40190000000000003,0.5981,1.4881811395869617,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_1_2,at_high,16,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1602.json,2026-06-30T08:02:37Z,2026-06-30 16:02:37,2026-06-30 13:02:37,16,2,Karachi,t1_trading,2026-06-30,C,36,d2_no,no,36.0,36.0,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-06-30T08:00:00Z,27,33.5,-0.5,2026-06-30T14:00,-0.97,open_meteo_live_ecmwf,0.999,0.99,0.009,196.78,196.78,642.01,0.10000000000000009,0x2f6adb8bf39a5b77facc6fcb4123d1d05a38ff03592889df3fb092a37ad8c5af,2717068,0.01,0.001,0.999,0.99,Will the highest temperature in Karachi be 36°C on June 30?,0.3,heating_done_uncertain,forecast_below_running_high;at_running_high_plateau,0.75,leg_residual_done_confirmed,forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,peak_1h_to_15m_ahead,capped_minus1_0,at_high,16,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1602.json,2026-06-30T08:02:37Z,2026-06-30 16:02:37,2026-06-30 13:02:37,16,2,Karachi,t1_trading,2026-06-30,C,37,d3_no,no,37.0,37.0,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-06-30T08:00:00Z,27,33.5,-0.5,2026-06-30T14:00,-0.97,open_meteo_live_ecmwf,0.999,0.992,0.007,288.46,288.46,809.28,0.10000000000000009,0x9b93b504711b464982b133534e3dd1c9570308841b3c2c2be619466e39d4d73f,2717069,0.008,0.001,0.999,0.992,Will the highest temperature in Karachi be 37°C on June 30?,0.3,heating_done_uncertain,forecast_below_running_high;at_running_high_plateau,0.75,leg_residual_done_confirmed,forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,peak_1h_to_15m_ahead,capped_minus1_0,at_high,16,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1602.json,2026-06-30T08:02:37Z,2026-06-30 16:02:37,2026-06-30 11:02:37,16,2,TelAviv,t2_research,2026-06-30,C,34,d3_no,no,34.0,34.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-06-30T07:50:00Z,22,32.4,1.3999999999999986,2026-06-30T14:00,-2.97,open_meteo_live_gfs,0.997,0.996,0.001,177.27,802.42,329.63,0.30000000000000027,0x21bdfe04c58545e8fdbd3445a04c2f772c745a77524efb476936057ab6b744ad,2716955,0.004,0.003,0.997,0.996,Will the highest temperature in Tel Aviv be 34°C on June 30?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00015,0.99715,0.002850000000000019,0.0028581457152885917,forward_2026-06-29_2026-07-06,99_plus,lt1,peak_gt1h_ahead,room_1_2,at_high,16,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1602.json,2026-06-30T08:02:37Z,2026-06-30 16:02:37,2026-06-30 17:02:37,16,2,Tokyo,t1_trading,2026-06-30,C,29,d2_no,no,29.0,29.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-06-30T08:00:00Z,35,28.3,1.3000000000000007,2026-06-30T16:00,1.03,open_meteo_live_gfs,0.999,0.998,0.001,115.0,115.0,226.46,0.10000000000000009,0xec74d1473cf76fa5e34b6793238f7762b9587138088f7cace4454f2963d500bc,2715230,0.002,0.001,0.999,0.998,Will the highest temperature in Tokyo be 29°C on June 30?,0.13,runway_still_open,peak_passed_1h_plus;forecast_room_open;at_running_high_plateau,0.48,leg_residual_marginal,peak_passed_1h_plus;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_1_step,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,room_1_2,at_high,16,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1640.json,2026-06-30T08:40:31Z,2026-06-30 16:40:31,2026-06-30 11:40:31,16,40,Helsinki,t2_research,2026-06-30,C,26,d2_no,no,26.0,26.0,24,23.88888888888889,23.88888888888889,0.0,75.0,75.0,2026-06-30T08:20:00Z,23,24.9,0.8999999999999986,2026-06-30T17:00,-5.33,open_meteo_live_ecmwf,0.71,0.68,0.03,55.0,140.0,43.92,29.000000000000004,0x6a1f7f5e45f1605011156ac7cdf669244e27f6eae67a2f16033b42739aa22c1a,2717033,0.32,0.29,0.71,0.68,Will the highest temperature in Helsinki be 26°C on June 30?,0.0,runway_still_open,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_le_2_steps;at_running_high_plateau;forecast_below_far_no_by_2_steps,1.0,True,0.0,0.0103,0.7202999999999999,-0.7202999999999999,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_0_1,at_high,16,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1640.json,2026-06-30T08:40:31Z,2026-06-30 16:40:31,2026-06-30 16:40:31,16,40,Shanghai,t1_trading,2026-06-30,C,28,current_yes,yes,28.0,28.0,28,27.77777777777778,27.77777777777778,0.0,82.0,82.0,2026-06-30T08:30:00Z,40,26.8,-1.1999999999999993,2026-06-30T14:00,2.67,open_meteo_live_gfs,0.995,0.98,0.015,55.09,930.09,296.92,0.5000000000000004,0x1de7f7e584422f0cab718cee43ab91f7694f32dabbaeae6823cb660fc2657c41,2715252,0.995,0.98,0.02,0.005,Will the highest temperature in Shanghai be 28°C on June 30?,0.65,heating_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau,0.65,leg_residual_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.00025,0.99525,0.004750000000000032,0.004772670183371045,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,at_high,16,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1640.json,2026-06-30T08:40:31Z,2026-06-30 16:40:31,2026-06-30 16:40:31,16,40,Shanghai,t1_trading,2026-06-30,C,29,d1_no,no,29.0,29.0,28,27.77777777777778,27.77777777777778,0.0,82.0,82.0,2026-06-30T08:30:00Z,40,26.8,-1.1999999999999993,2026-06-30T14:00,2.67,open_meteo_live_gfs,0.997,0.984,0.013,60.0,170.0,221.4,0.30000000000000027,0xe67df4d94e526b57e17d636ee940594c8799581013d885f72bfca874208894ec,2715253,0.016,0.003,0.997,0.984,Will the highest temperature in Shanghai be 29°C on June 30?,0.65,heating_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau,0.65,leg_residual_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,0.0,True,1.0,0.00015,0.99715,0.002850000000000019,0.0028581457152885917,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,at_high,16,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1719.json,2026-06-30T09:19:27Z,2026-06-30 17:19:27,2026-06-30 17:19:27,17,19,Chongqing,t2_research,2026-06-30,C,27,current_yes,yes,27.0,27.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-06-30T09:00:00Z,18,24.7,-2.3000000000000007,2026-06-30T16:00,1.32,open_meteo_live_ecmwf,0.994,0.98,0.014,47.36,1012.81,30.0,0.6000000000000005,0x7ad371f9a23b48a4921cc9409494a1de4985f30e981e2e78e2967d6202b14bcf,2715285,0.994,0.98,0.02,0.006,Will the highest temperature in Chongqing be 27°C on June 30?,0.58,heating_done_probable,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau,0.58,leg_residual_done_probable,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.0003,0.9943,0.005700000000000038,0.005732676254651552,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,busted_lt_minus1,at_high,17,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1719.json,2026-06-30T09:19:27Z,2026-06-30 17:19:27,2026-06-30 17:19:27,17,19,Chongqing,t2_research,2026-06-30,C,28,d1_no,no,28.0,28.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-06-30T09:00:00Z,18,24.7,-2.3000000000000007,2026-06-30T16:00,1.32,open_meteo_live_ecmwf,0.995,0.986,0.009,50.0,54.39,93.63,0.5000000000000004,0xac92f4bf25741f94ba7b76701a9af0d693329e6f412d82483ec97ae4e1753515,2715286,0.014,0.005,0.995,0.986,Will the highest temperature in Chongqing be 28°C on June 30?,0.58,heating_done_probable,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau,0.58,leg_residual_done_probable,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,0.0,True,1.0,0.00025,0.99525,0.004750000000000032,0.004772670183371045,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,busted_lt_minus1,at_high,17,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1719.json,2026-06-30T09:19:27Z,2026-06-30 17:19:27,2026-06-30 17:19:27,17,19,Chongqing,t2_research,2026-06-30,C,29,d2_no,no,29.0,29.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-06-30T09:00:00Z,18,24.7,-2.3000000000000007,2026-06-30T16:00,1.32,open_meteo_live_ecmwf,0.998,0.997,0.001,18.06,37.59,1606.05,0.20000000000000018,0xb79cac62b239274070a7c09d50906473bd81b8100af80f7f0fc276062cdae852,2715287,0.003,0.002,0.998,0.997,Will the highest temperature in Chongqing be 29°C on June 30?,0.58,heating_done_probable,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau,1.0,leg_residual_done_confirmed,peak_passed_1h_plus;forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,busted_lt_minus1,at_high,17,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1719.json,2026-06-30T09:19:27Z,2026-06-30 17:19:27,2026-06-30 12:19:27,17,19,Istanbul,t1_trading,2026-06-30,C,29,d2_no,no,29.0,29.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-06-30T08:50:00Z,24,26.9,-0.10000000000000142,2026-06-30T13:00,-0.68,open_meteo_live_ecmwf,0.93,0.9,0.03,90.0,911.5,391.71,6.999999999999995,0x701827e17e676d3c6681ff18b772bc8406c7b177d548cd99a288ac84836d5a50,2717011,0.1,0.07,0.93,0.9,Will the highest temperature in Istanbul be 29°C on June 30?,0.3,heating_done_uncertain,forecast_below_running_high;at_running_high_plateau,0.75,leg_residual_done_confirmed,forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00325,0.93325,0.06674999999999998,0.07152424323600319,forward_2026-06-29_2026-07-06,90_95,5_10,peak_1h_to_15m_ahead,capped_minus1_0,at_high,17,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1719.json,2026-06-30T09:19:27Z,2026-06-30 17:19:27,2026-06-30 12:19:27,17,19,Istanbul,t1_trading,2026-06-30,C,30,d3_no,no,30.0,30.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-06-30T08:50:00Z,24,26.9,-0.10000000000000142,2026-06-30T13:00,-0.68,open_meteo_live_ecmwf,0.994,0.992,0.002,360.86,623.86,493.34,0.6000000000000005,0xd830f30523e88a9e2068b8c79a1ceb380662994ed1d9613518e58657ca765323,2717012,0.008,0.006,0.994,0.992,Will the highest temperature in Istanbul be 30°C on June 30?,0.3,heating_done_uncertain,forecast_below_running_high;at_running_high_plateau,0.75,leg_residual_done_confirmed,forecast_below_running_high;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.0003,0.9943,0.005700000000000038,0.005732676254651552,forward_2026-06-29_2026-07-06,99_plus,lt1,peak_1h_to_15m_ahead,capped_minus1_0,at_high,17,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1719.json,2026-06-30T09:19:27Z,2026-06-30 17:19:27,2026-06-30 12:19:27,17,19,Moscow,t1_trading,2026-06-30,C,27,d3_no,no,27.0,27.0,24,23.88888888888889,23.88888888888889,0.0,75.0,75.0,2026-06-30T09:00:00Z,25,25.1,1.1000000000000014,2026-06-30T17:00,-4.68,open_meteo_live_ecmwf,0.74,0.7,0.04,1042.66,1052.18,479.12,26.0,0x2f8b1bea4bc996f17902c17fab9dab0f7d53988a7c85e4e704e124e3d9a90cad,2716999,0.3,0.26,0.74,0.7,Will the highest temperature in Moscow be 27°C on June 30?,0.0,runway_still_open,peak_still_ahead;forecast_room_open;at_running_high_plateau,0.45,leg_residual_marginal,peak_still_ahead;forecast_room_open;at_running_high_plateau;forecast_below_far_no_by_2_steps,0.0,True,1.0,0.00962,0.74962,0.25038000000000005,0.334009231343881,forward_2026-06-29_2026-07-06,lt90,gt10,peak_gt1h_ahead,room_1_2,at_high,17,heating_done_residual_combo
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260630_1719.json,2026-06-30T09:19:27Z,2026-06-30 17:19:27,2026-06-30 17:19:27,17,19,Wuhan,t2_research,2026-06-30,C,31,d2_no,no,31.0,31.0,29,28.88888888888889,25.0,3.8888888888888893,84.0,77.0,2026-06-30T09:00:00Z,18,28.2,-0.8000000000000007,2026-06-30T11:00,6.32,open_meteo_live_ecmwf,0.999,0.996,0.003,1330.63,1330.63,1018.55,0.10000000000000009,0x849016d9d643c4b2f8f40ef8d4d4cd5dddb2909d976a3e872831d505453b7a9d,2715307,0.004,0.001,0.999,0.996,Will the highest temperature in Wuhan be 31°C on June 30?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,1.0,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;forecast_below_far_no_by_2_steps,0.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,decline,17,heating_done_residual_combo
