city,target_date,snapshot_ts_utc,legs,leg_set,cost,pnl,wins,worst_leg_pnl,depth_5c_sum,roi,period
Munich,2026-07-04,2026-07-04T07:45:27Z,2,"d2_no,d3_no",1.99525,0.004750000000000032,2.0,0.0009500000000000064,1440.69,0.002380654053376786,forward_2026-06-29_2026-07-04
Munich,2026-07-04,2026-07-04T08:02:06Z,3,"d1_no,d2_no,d3_no",2.8032500000000002,0.19674999999999998,3.0,0.0009500000000000064,1429.97,0.07018639079639703,forward_2026-06-29_2026-07-04
Munich,2026-07-04,2026-07-04T08:52:35Z,3,"d1_no,d2_no,d3_no",2.59198,0.40802000000000016,3.0,0.0038000000000000256,1128.38,0.15741633808902852,forward_2026-06-29_2026-07-04
Munich,2026-07-04,2026-07-04T10:33:47Z,4,"current_yes,d1_no,d2_no,d3_no",2.18949,-0.18949000000000005,2.0,-0.5544100000000001,1216.98,-0.0865452685328547,forward_2026-06-29_2026-07-04
NYC,2026-06-30,2026-06-30T07:26:03Z,4,"d1_no,d1_no,d2_no,d3_no",3.98099,0.019010000000000082,4.0,0.0019000000000000128,97598.07,0.004775194110007833,forward_2026-06-29_2026-07-04
NYC,2026-07-01,2026-07-01T07:15:54Z,2,"d3_no,d3_no",1.99525,0.004750000000000032,2.0,0.0019000000000000128,47488.64,0.002380654053376786,forward_2026-06-29_2026-07-04
PanamaCity,2026-06-30,2026-06-30T07:26:03Z,3,"d1_no,d2_no,d3_no",2.99715,0.002850000000000019,3.0,0.0009500000000000064,46041.520000000004,0.0009509033581902871,forward_2026-06-29_2026-07-04
PanamaCity,2026-07-01,2026-07-01T07:15:54Z,3,"d1_no,d2_no,d3_no",2.96386,0.03614000000000006,3.0,0.002850000000000019,27343.75,0.012193558400194362,forward_2026-06-29_2026-07-04
Paris,2026-06-30,2026-06-30T08:02:37Z,1,d3_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,21679.1,0.0009509033581902871,forward_2026-06-29_2026-07-04
Paris,2026-06-30,2026-06-30T08:40:31Z,3,"d1_no,d2_no,d3_no",2.97337,0.026630000000000043,3.0,0.0009500000000000064,13701.98,0.008956167580893074,forward_2026-06-29_2026-07-04
Paris,2026-06-30,2026-06-30T10:39:09Z,3,"d1_no,d2_no,d3_no",2.28131,0.71869,3.0,0.02092000000000005,2472.22,0.315033905957542,forward_2026-06-29_2026-07-04
Paris,2026-07-01,2026-07-01T07:15:54Z,3,"d1_no,d2_no,d3_no",2.97242,0.02758000000000005,3.0,0.0009500000000000064,18527.37,0.00927863491700367,forward_2026-06-29_2026-07-04
Paris,2026-07-01,2026-07-01T10:32:16Z,3,"d1_no,d2_no,d3_no",2.80248,-0.80248,2.0,-0.81769,4055.6899999999996,-0.28634637892152665,forward_2026-06-29_2026-07-04
SanFrancisco,2026-06-30,2026-06-30T08:02:37Z,3,"d1_no,d2_no,d3_no",2.95337,0.04663000000000006,3.0,0.002850000000000019,26655.92,0.01578874302914977,forward_2026-06-29_2026-07-04
SanFrancisco,2026-07-01,2026-07-01T07:56:37Z,4,"d1_no,d1_no,d2_no,d3_no",3.9733799999999997,0.026620000000000088,4.0,0.0019000000000000128,2192.29,0.00669958574312049,forward_2026-06-29_2026-07-04
SaoPaulo,2026-06-30,2026-06-30T07:26:03Z,1,d3_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,384.37,0.0009509033581902871,forward_2026-06-29_2026-07-04
SaoPaulo,2026-07-01,2026-07-01T07:15:54Z,3,"d1_no,d2_no,d3_no",2.9943,0.005700000000000038,3.0,0.0009500000000000064,57688.81,0.001903616872056921,forward_2026-06-29_2026-07-04
Seattle,2026-06-30,2026-06-30T08:02:37Z,2,"d2_no,d3_no",1.99335,0.006650000000000045,2.0,0.0019000000000000128,31963.090000000004,0.003336092507587752,forward_2026-06-29_2026-07-04
Seattle,2026-07-01,2026-07-01T07:56:37Z,2,"d3_no,d3_no",1.9943,0.005700000000000038,2.0,0.0019000000000000128,1677.3000000000002,0.0028581457152885917,forward_2026-06-29_2026-07-04
Seoul,2026-06-30,2026-06-30T07:26:03Z,3,"current_yes,d1_no,d2_no",2.99525,0.004750000000000032,3.0,0.0009500000000000064,12548.88,0.0015858442534012294,forward_2026-06-29_2026-07-04
Seoul,2026-06-30,2026-06-30T09:56:13Z,1,d3_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,6623.33,0.0009509033581902871,forward_2026-06-29_2026-07-04
Seoul,2026-07-01,2026-07-01T07:15:54Z,2,"current_yes,d1_no",1.99525,0.004750000000000032,2.0,0.0019000000000000128,2401.0099999999998,0.002380654053376786,forward_2026-06-29_2026-07-04
Shanghai,2026-06-30,2026-06-30T07:26:03Z,3,"current_yes,d1_no,d2_no",2.97053,-1.97053,1.0,-0.98574,2608.38,-0.6633597371512827,forward_2026-06-29_2026-07-04
Shanghai,2026-06-30,2026-06-30T08:40:31Z,2,"current_yes,d1_no",1.9924,0.007600000000000051,2.0,0.002850000000000019,1100.0900000000001,0.0038144950813089997,forward_2026-06-29_2026-07-04
Shanghai,2026-07-01,2026-07-01T07:15:54Z,3,"current_yes,d1_no,d2_no",2.80231,0.19769000000000003,3.0,0.006650000000000045,1933.3899999999999,0.07054537149708635,forward_2026-06-29_2026-07-04
Shenzhen,2026-06-30,2026-06-30T07:26:03Z,4,"current_yes,d1_no,d2_no,d3_no",3.7601899999999997,0.23981000000000008,4.0,0.0009500000000000064,2401.38,0.06377603259409767,forward_2026-06-29_2026-07-04
Shenzhen,2026-07-01,2026-07-01T07:15:54Z,4,"current_yes,d1_no,d2_no,d3_no",3.73118,-1.73118,2.0,-0.9140900000000001,1465.04,-0.4639765436135485,forward_2026-06-29_2026-07-04
Singapore,2026-06-30,2026-06-30T07:26:03Z,4,"current_yes,d1_no,d2_no,d3_no",3.62315,0.37685,4.0,0.0009500000000000064,1886.3400000000001,0.10401170252404676,forward_2026-06-29_2026-07-04
Singapore,2026-07-01,2026-07-01T07:15:54Z,2,"current_yes,d1_no",1.99715,0.002850000000000019,2.0,0.0009500000000000064,932.87,0.0014270335227699567,forward_2026-06-29_2026-07-04
Taipei,2026-06-30,2026-06-30T07:26:03Z,2,"current_yes,d1_no",1.9981,0.0019000000000000128,2.0,0.0009500000000000064,2137.68,0.0009509033581902871,forward_2026-06-29_2026-07-04
Taipei,2026-07-01,2026-07-01T07:15:54Z,2,"current_yes,d1_no",1.99715,0.002850000000000019,2.0,0.0009500000000000064,1142.1200000000001,0.0014270335227699567,forward_2026-06-29_2026-07-04
TelAviv,2026-06-30,2026-06-30T07:26:03Z,4,"current_yes,d1_no,d2_no,d3_no",2.19588,-0.19587999999999994,2.0,-0.5025,994.8,-0.08920341730877823,forward_2026-06-29_2026-07-04
TelAviv,2026-06-30,2026-06-30T08:02:37Z,4,"current_yes,d1_no,d2_no,d3_no",2.7858,-0.7857999999999999,2.0,-0.5025,1525.23,-0.28207337210137123,forward_2026-06-29_2026-07-04
TelAviv,2026-06-30,2026-06-30T10:39:09Z,3,"current_yes,d1_no,d2_no",2.80709,0.19290999999999991,3.0,0.0019000000000000128,1288.0500000000002,0.06872241360269885,forward_2026-06-29_2026-07-04
TelAviv,2026-07-01,2026-07-01T07:15:54Z,4,"current_yes,d1_no,d2_no,d3_no",2.14805,-0.1480499999999999,2.0,-0.5125,2057.79,-0.0689229766532436,forward_2026-06-29_2026-07-04
TelAviv,2026-07-01,2026-07-01T09:18:21Z,3,"current_yes,d1_no,d2_no",2.2439099999999996,0.7560900000000002,3.0,0.02950000000000008,1023.83,0.33695201679211745,forward_2026-06-29_2026-07-04
Tokyo,2026-06-30,2026-06-30T07:26:03Z,3,"current_yes,d1_no,d3_no",2.98005,0.019950000000000134,3.0,0.0009500000000000064,11880.09,0.00669451854834655,forward_2026-06-29_2026-07-04
Tokyo,2026-06-30,2026-06-30T08:02:37Z,1,d2_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,115.0,0.0009509033581902871,forward_2026-06-29_2026-07-04
Tokyo,2026-07-01,2026-07-01T07:15:54Z,2,"current_yes,d1_no",1.99525,0.004750000000000032,2.0,0.0019000000000000128,1801.41,0.002380654053376786,forward_2026-06-29_2026-07-04
Warsaw,2026-06-30,2026-06-30T07:26:03Z,3,"d1_no,d2_no,d3_no",2.92945,0.07055,3.0,0.0009500000000000064,1242.71,0.02408301899674,forward_2026-06-29_2026-07-04
Warsaw,2026-06-30,2026-06-30T10:39:09Z,4,"current_yes,d1_no,d2_no,d3_no",2.1214399999999998,-0.12143999999999999,2.0,-0.39178,4060.28,-0.05724413605852629,forward_2026-06-29_2026-07-04
Warsaw,2026-07-01,2026-07-01T09:18:21Z,1,d3_no,0.95238,0.047619999999999996,1.0,0.047619999999999996,417.62,0.05000105000105,forward_2026-06-29_2026-07-04
Warsaw,2026-07-01,2026-07-01T09:55:18Z,3,"d1_no,d2_no,d3_no",2.27395,0.72605,3.0,0.019020000000000037,604.1800000000001,0.31929022186063893,forward_2026-06-29_2026-07-04
Warsaw,2026-07-01,2026-07-01T10:32:16Z,4,"current_yes,d1_no,d2_no,d3_no",2.44635,-0.4463499999999999,2.0,-0.8496199999999999,253.04000000000002,-0.18245549492100474,forward_2026-06-29_2026-07-04
Wellington,2026-06-30,2026-06-30T07:26:03Z,2,"current_yes,d2_no",1.9981,0.0019000000000000128,2.0,0.0009500000000000064,6612.92,0.0009509033581902871,forward_2026-06-29_2026-07-04
Wuhan,2026-06-30,2026-06-30T07:26:03Z,3,"current_yes,d1_no,d3_no",2.99525,0.004750000000000032,3.0,0.0009500000000000064,1328.44,0.0015858442534012294,forward_2026-06-29_2026-07-04
Wuhan,2026-06-30,2026-06-30T09:19:27Z,1,d2_no,0.99905,0.0009500000000000064,1.0,0.0009500000000000064,1330.63,0.0009509033581902871,forward_2026-06-29_2026-07-04
Wuhan,2026-07-01,2026-07-01T07:15:54Z,3,"current_yes,d1_no,d2_no",2.22645,0.7735500000000001,3.0,0.011410000000000031,1434.51,0.3474365020548407,forward_2026-06-29_2026-07-04
