orderbook_file,snapshot_ts_utc,snapshot_ts_local,decision_hour_local,city,target_date,unit_x,bracket,bracket_low,bracket_high,outcome,best_ask,best_ask_size,condition_id,market_id,token_id,icao,running_max_c,final_max_c,running_max_f,final_max_f,residual_c,floor_c_bucket_delta,running_market_value,final_market_value,final_hit,observed_bucket,below_running_max,strategy,side,entry_cost,payout,pnl,roi,city_day_key,pm_history_valid,winner_count,winner_labels,unit_y,predicted_label_floor,match_floor,official_settled,official_final_hit,official_payout,official_pnl,official_roi,observed_vs_official_payout_match
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-31/orderbook_snapshot_20260531_0330.jsonl.gz,2026-05-30T19:30:53+00:00,2026-05-30T21:30:53+02:00,21,Milan,2026-05-30,C,30,30.0,30.0,no,0.006,352.05,0x7f595f683d648c37231b06b70b01b53c6deff081311e2552b11d4225b9444e78,2375864,84740823636358426619850277722457080320842170039905082986141552004825252185927,LIML,31.11111111111111,31.11111111111111,88.0,88.0,0.0,0,31.0,31.0,0,0,1,below_running_max_buy_no,BUY_NO,0.006,1.0,0.994,165.66666666666666,Milan|2026-05-30,True,1,30,C,31,0.0,True,1,0.0,-0.006,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-31/orderbook_snapshot_20260531_2030.jsonl.gz,2026-05-31T12:30:53+00:00,2026-05-31T20:30:53+08:00,20,Shenzhen,2026-05-31,C,29,29.0,29.0,no,0.164,16.58,0xb958fa1e52b5ac12b8f922fa4aa7fa4f090d460ac16bb203f0add78ad75c3676,2383933,41117499132432908005884569732367879834705413014966136622645265032597070143120,ZGSZ,30.0,30.0,86.0,86.0,0.0,0,30.0,30.0,0,0,1,below_running_max_buy_no,BUY_NO,0.164,1.0,0.836,5.097560975609755,Shenzhen|2026-05-31,True,1,29,C,30,0.0,True,1,0.0,-0.164,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-31/orderbook_snapshot_20260531_2130.jsonl.gz,2026-05-31T13:30:53+00:00,2026-05-31T21:30:53+08:00,21,Shenzhen,2026-05-31,C,29,29.0,29.0,no,0.06,6.0,0xb958fa1e52b5ac12b8f922fa4aa7fa4f090d460ac16bb203f0add78ad75c3676,2383933,41117499132432908005884569732367879834705413014966136622645265032597070143120,ZGSZ,30.0,30.0,86.0,86.0,0.0,0,30.0,30.0,0,0,1,below_running_max_buy_no,BUY_NO,0.06,1.0,0.94,15.666666666666666,Shenzhen|2026-05-31,True,1,29,C,30,0.0,True,1,0.0,-0.06,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-05/orderbook_snapshot_20260605_0330.jsonl.gz,2026-06-04T19:30:53+00:00,2026-06-04T20:30:53+01:00,20,London,2026-06-04,C,19,19.0,19.0,no,0.005,234.43,0x76ea1834ce878b6ac554f0c84fe5a54ea39fcd7e7c5eeac1220772d8c006c2e8,2415942,58885787312181751921117642320259623324262863956274199611406475087554062300636,EGLL,20.0,20.0,68.0,68.0,0.0,0,20.0,20.0,0,0,1,below_running_max_buy_no,BUY_NO,0.005,1.0,0.995,199.0,London|2026-06-04,True,1,19,C,20,0.0,True,1,0.0,-0.005,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-06/orderbook_snapshot_20260606_0143.jsonl.gz,2026-06-05T17:43:05+00:00,2026-06-05T20:43:05+03:00,20,Moscow,2026-06-05,C,24,24.0,24.0,no,0.006,190.0,0x0dd4bc0d9b015870f1f333f472a0fdcfdb620cac96c5fe179350a1d14b0d7ecd,2424784,79681304336298570203997558216475197640564923552326813668007491232390515091383,UUWW,25.0,25.0,77.0,77.0,0.0,0,25.0,25.0,0,0,1,below_running_max_buy_no,BUY_NO,0.006,1.0,0.994,165.66666666666666,Moscow|2026-06-05,True,1,24,C,25,0.0,True,1,0.0,-0.006,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0131.jsonl.gz,2026-06-07T17:31:53+00:00,2026-06-07T20:31:53+03:00,20,Moscow,2026-06-07,C,25,25.0,25.0,no,0.007,15.0,0x13debda554d4044bec2f4858f059788be017ad68cd54c9d0e82a7b59aa73e206,2450414,17992071406437198371512790761659887961271749278944783525361624188746959756210,UUWW,26.11111111111111,26.11111111111111,79.0,79.0,0.0,0,26.0,26.0,0,0,1,below_running_max_buy_no,BUY_NO,0.007,1.0,0.993,141.85714285714286,Moscow|2026-06-07,True,1,25,C,26,0.0,True,1,0.0,-0.007,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0200.jsonl.gz,2026-06-07T18:00:53+00:00,2026-06-07T20:00:53+02:00,20,Milan,2026-06-07,C,27,27.0,27.0,no,0.005,563.7,0x362850acba8e21ce0a9848cc0cc2c72b2319319f7bf91cdc55eefca98f0998b2,2450238,64718061313728754966948084545395936318477209046566691946746502414653167109507,LIML,28.88888888888889,28.88888888888889,84.0,84.0,0.0,0,29.0,29.0,0,0,1,below_running_max_buy_no,BUY_NO,0.005,1.0,0.995,199.0,Milan|2026-06-07,True,1,27,C,28,0.0,True,1,0.0,-0.005,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_0200.jsonl.gz,2026-06-07T18:00:53+00:00,2026-06-07T21:00:53+03:00,21,Moscow,2026-06-07,C,25,25.0,25.0,no,0.006,775.0,0x13debda554d4044bec2f4858f059788be017ad68cd54c9d0e82a7b59aa73e206,2450414,17992071406437198371512790761659887961271749278944783525361624188746959756210,UUWW,26.11111111111111,26.11111111111111,79.0,79.0,0.0,0,26.0,26.0,0,0,1,below_running_max_buy_no,BUY_NO,0.006,1.0,0.994,165.66666666666666,Moscow|2026-06-07,True,1,25,C,26,0.0,True,1,0.0,-0.006,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-08/orderbook_snapshot_20260608_2000.jsonl.gz,2026-06-08T12:00:53+00:00,2026-06-08T20:00:53+08:00,20,Shenzhen,2026-06-08,C,29,29.0,29.0,no,0.01,397.78,0x87b5818b8434b87cd501e80700be0cabc9ce20261b797d164b17ee0ac301b813,2456362,74591465706977696390143932346882409873972951612911817423180209419727012399691,ZGSZ,30.0,30.0,86.0,86.0,0.0,0,30.0,30.0,0,0,1,below_running_max_buy_no,BUY_NO,0.01,1.0,0.99,99.0,Shenzhen|2026-06-08,True,1,29,C,30,0.0,True,1,0.0,-0.01,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-09/orderbook_snapshot_20260609_0330.jsonl.gz,2026-06-08T19:30:53+00:00,2026-06-08T20:30:53+01:00,20,London,2026-06-08,C,16,16.0,16.0,no,0.02,25.0,0xe810505fa07628458fba380eecf95b0b9a239d68d1dd2f2f8c13f2a1e3189a50,2456134,98814362035133439049938944720370850653943127586750338022299950737284393115679,EGLL,17.22222222222222,17.22222222222222,63.0,63.0,0.0,0,17.0,17.0,0,0,1,below_running_max_buy_no,BUY_NO,0.02,1.0,0.98,49.0,London|2026-06-08,True,1,16,C,17,0.0,True,1,0.0,-0.02,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-09/orderbook_snapshot_20260609_0430.jsonl.gz,2026-06-08T20:30:53+00:00,2026-06-08T21:30:53+01:00,21,London,2026-06-08,C,16,16.0,16.0,no,0.005,90.0,0xe810505fa07628458fba380eecf95b0b9a239d68d1dd2f2f8c13f2a1e3189a50,2456134,98814362035133439049938944720370850653943127586750338022299950737284393115679,EGLL,17.22222222222222,17.22222222222222,63.0,63.0,0.0,0,17.0,17.0,0,0,1,below_running_max_buy_no,BUY_NO,0.005,1.0,0.995,199.0,London|2026-06-08,True,1,16,C,17,0.0,True,1,0.0,-0.005,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-09/orderbook_snapshot_20260609_2031.jsonl.gz,2026-06-09T12:31:53+00:00,2026-06-09T20:31:53+08:00,20,Shenzhen,2026-06-09,C,27,27.0,27.0,no,0.071,20.0,0xe6fab98cb1dd93fb2f0304255c8354a1a3ee79437fddcf981f30d3fbb281b17d,2459965,36844628821931487130592605793746905023423917740500920062554154735209005606439,ZGSZ,27.77777777777778,27.77777777777778,82.0,82.0,0.0,0,28.0,28.0,0,0,1,below_running_max_buy_no,BUY_NO,0.071,1.0,0.929,13.084507042253524,Shenzhen|2026-06-09,True,1,27,C,27,1.0,True,1,0.0,-0.071,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-09/orderbook_snapshot_20260609_2130.jsonl.gz,2026-06-09T13:30:53+00:00,2026-06-09T21:30:53+08:00,21,Shenzhen,2026-06-09,C,27,27.0,27.0,no,0.026,5.0,0xe6fab98cb1dd93fb2f0304255c8354a1a3ee79437fddcf981f30d3fbb281b17d,2459965,36844628821931487130592605793746905023423917740500920062554154735209005606439,ZGSZ,27.77777777777778,27.77777777777778,82.0,82.0,0.0,0,28.0,28.0,0,0,1,below_running_max_buy_no,BUY_NO,0.026,1.0,0.974,37.46153846153846,Shenzhen|2026-06-09,True,1,27,C,27,1.0,True,1,0.0,-0.026,-1.0,False
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-10/orderbook_snapshot_20260610_0200.jsonl.gz,2026-06-09T18:00:53+00:00,2026-06-09T20:00:53+02:00,20,Milan,2026-06-09,C,28,28.0,28.0,no,0.006,400.0,0x7baae44420c6f0bb62d3db6ddccf569e4d00dfd82e182ce2e1a854f70e5999c4,2459876,6071845966089993674250760201438824536785021285465206568444433820801648310697,LIML,28.88888888888889,28.88888888888889,84.0,84.0,0.0,0,29.0,29.0,0,0,1,below_running_max_buy_no,BUY_NO,0.006,1.0,0.994,165.66666666666666,Milan|2026-06-09,True,1,28,C,28,1.0,True,1,0.0,-0.006,-1.0,False
