period,selector,sizing,target_date,rows,wins,cost,pnl,roi
historical,ecmwf_edge20_ask05_25,fixed5,2026-06-19,10,0,50.0,-50.0,-1.0
historical,ecmwf_edge20_ask05_25,fixed5,2026-06-20,5,1,25.0,7.258064516129032,0.29032258064516125
historical,ecmwf_edge20_ask05_25,fixed5,2026-06-21,10,1,50.0,-19.6969696969697,-0.393939393939394
historical,ecmwf_edge20_ask05_25,fixed5,2026-06-22,7,1,35.0,-8.474801061007959,-0.24213717317165598
historical,ecmwf_edge20_ask05_25,fixed5,2026-06-23,8,1,40.0,-10.326409495548962,-0.25816023738872407
historical,ecmwf_edge20_ask05_25,fixed5,2026-06-24,8,2,40.0,55.23809523809524,1.380952380952381
historical,ecmwf_edge20_ask05_25,fixed5,2026-06-25,7,2,35.0,108.21357285429141,3.091816367265469
historical,ecmwf_edge20_ask05_25,fixed5,2026-06-26,5,0,25.0,-25.0,-1.0
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-08,5,1,25.0,0.6410256410256387,0.02564102564102555
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-09,7,0,35.0,-35.0,-1.0
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-10,1,0,5.0,-5.0,-1.0
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-11,8,0,40.0,-40.0,-1.0
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-12,7,1,35.0,-10.609756097560975,-0.30313588850174217
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-13,8,2,40.0,61.14942528735633,1.5287356321839083
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-14,9,1,45.0,-7.962962962962962,-0.17695473251028804
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-15,7,1,35.0,23.823529411764703,0.6806722689075629
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-16,11,3,55.0,60.41267669858641,1.0984123036106619
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-17,8,0,40.0,-40.0,-1.0
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-18,8,1,40.0,-2.962962962962962,-0.07407407407407404
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-19,10,0,50.0,-50.0,-1.0
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-20,5,1,25.0,7.258064516129032,0.29032258064516125
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-21,10,1,50.0,-19.6969696969697,-0.393939393939394
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-22,7,1,35.0,-8.474801061007959,-0.24213717317165598
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-23,8,1,40.0,-10.326409495548962,-0.25816023738872407
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-24,8,2,40.0,55.23809523809524,1.380952380952381
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-25,7,2,35.0,108.21357285429141,3.091816367265469
historical_recent,ecmwf_edge20_ask05_25,fixed5,2026-06-26,5,0,25.0,-25.0,-1.0
forward,ecmwf_edge20_ask05_25,fixed5,2026-06-27,9,1,45.0,-16.428571428571427,-0.36507936507936506
forward,ecmwf_edge20_ask05_25,fixed5,2026-06-28,3,0,15.0,-15.0,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-06,2,0,5.125,-5.125,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-07,1,0,1.875,-1.875,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-08,2,0,4.125,-4.125,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-09,1,1,4.0,21.0,5.25
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-10,2,0,4.625,-4.625,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-11,2,0,6.175,-6.175,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-12,2,1,7.125,17.875,2.508771929824561
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-13,6,2,16.45,33.55,2.03951367781155
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-14,11,4,36.5125,63.4875,1.7387880862718246
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-15,4,1,9.4125,15.5875,1.656042496679947
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-16,11,1,32.3,-7.300000000000001,-0.22600619195046442
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-17,4,0,8.725,-8.725,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-20,3,0,9.05,-9.05,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-21,6,0,15.625,-15.625,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-22,9,2,27.6875,22.3125,0.8058690744920993
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-23,6,1,16.625,8.375,0.5037593984962406
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-24,5,3,13.775,61.225,4.44464609800363
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-25,4,0,12.0,-12.0,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-26,4,1,10.375,14.625,1.4096385542168675
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-27,3,1,8.5,16.5,1.9411764705882353
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-28,10,0,29.625,-29.625,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-29,9,0,24.325,-24.325,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-30,5,2,19.25,27.02659574468085,1.4039789997236805
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-05-31,6,2,14.424999999999999,35.574999999999996,2.466204506065858
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-01,5,1,17.3875,6.422023809523811,0.3693471637396872
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-02,4,1,9.575,15.425,1.6109660574412534
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-03,3,1,6.375,18.625,2.9215686274509802
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-04,7,2,26.0,20.129374337221634,0.7742067052777551
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-05,6,1,17.35,7.649999999999999,0.440922190201729
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-06,5,0,14.625,-14.625,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-07,6,0,10.9125,-10.9125,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-08,5,1,12.85,12.15,0.9455252918287939
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-09,7,0,16.9625,-16.9625,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-10,1,0,4.125,-4.125,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-11,8,0,15.9375,-15.9375,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-12,7,1,17.675,6.715243902439025,0.37992893365991653
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-13,8,2,24.125,25.875,1.072538860103627
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-14,9,1,28.75,-3.75,-0.13043478260869565
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-15,7,1,16.7125,8.287499999999994,0.495886312640239
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-16,11,3,27.4125,45.84331395348836,1.6723507142175416
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-17,8,0,23.2625,-23.2625,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-18,8,1,22.8125,2.1875000000000004,0.09589041095890413
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-19,10,0,25.1625,-25.1625,-1.0
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-20,5,1,15.2875,9.7125,0.6353229762878169
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-21,10,1,27.15,-2.1500000000000004,-0.07918968692449357
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-22,7,1,17.0,8.000000000000002,0.47058823529411775
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-23,8,1,23.0625,1.9375000000000013,0.08401084010840114
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-24,8,2,23.775,26.225,1.103049421661409
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-25,7,2,18.4625,31.537499999999998,1.7081922816519972
historical,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-26,5,0,11.3625,-11.3625,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-08,5,1,12.85,12.15,0.9455252918287939
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-09,7,0,16.9625,-16.9625,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-10,1,0,4.125,-4.125,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-11,8,0,15.9375,-15.9375,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-12,7,1,17.675,6.715243902439025,0.37992893365991653
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-13,8,2,24.125,25.875,1.072538860103627
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-14,9,1,28.75,-3.75,-0.13043478260869565
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-15,7,1,16.7125,8.287499999999994,0.495886312640239
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-16,11,3,27.4125,45.84331395348836,1.6723507142175416
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-17,8,0,23.2625,-23.2625,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-18,8,1,22.8125,2.1875000000000004,0.09589041095890413
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-19,10,0,25.1625,-25.1625,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-20,5,1,15.2875,9.7125,0.6353229762878169
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-21,10,1,27.15,-2.1500000000000004,-0.07918968692449357
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-22,7,1,17.0,8.000000000000002,0.47058823529411775
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-23,8,1,23.0625,1.9375000000000013,0.08401084010840114
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-24,8,2,23.775,26.225,1.103049421661409
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-25,7,2,18.4625,31.537499999999998,1.7081922816519972
historical_recent,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-26,5,0,11.3625,-11.3625,-1.0
forward,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-27,9,1,23.9,1.0999999999999996,0.04602510460251045
forward,ecmwf_edge20_ask05_25,payout25_cap5,2026-06-28,3,0,6.0,-6.0,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-06,2,0,9.0,-9.0,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-07,1,0,3.75,-3.75,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-08,2,0,8.0,-8.0,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-09,1,1,5.0,26.25,5.25
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-10,2,0,8.5,-8.5,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-11,2,0,7.6,-7.6,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-12,2,1,9.5,16.14102564102564,1.6990553306342777
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-13,6,2,26.1,34.85764272559853,1.3355418668811696
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-14,11,4,48.75,81.27710684953675,1.667222704605882
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-15,4,1,17.575,32.425,1.8449502133712659
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-16,11,1,51.125,-1.125,-0.022004889975550123
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-17,4,0,14.7,-14.7,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-20,3,0,13.85,-13.85,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-21,6,0,27.075000000000003,-27.075000000000003,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-22,9,2,42.45,39.80806451612903,0.9377635928416732
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-23,6,1,27.225,12.774999999999999,0.46923783287419646
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-24,5,3,21.8,113.91428571428571,5.225425950196592
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-25,4,0,17.75,-17.75,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-26,4,1,16.25,16.008064516129032,0.9851116625310173
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-27,3,1,12.5,18.75,1.5
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-28,10,0,42.75,-42.75,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-29,9,0,38.4,-38.4,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-30,5,2,25.0,30.75935436537051,1.2303741746148205
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-05-31,6,2,23.275,43.623610484719634,1.8742689789353228
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-01,5,1,21.775,2.03452380952381,0.0934339292548248
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-02,4,1,16.15,15.100000000000001,0.9349845201238391
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-03,3,1,10.75,24.964285714285708,2.322259136212624
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-04,7,2,30.75,15.379374337221634,0.5001422548689962
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-05,6,1,24.45,25.549999999999997,1.0449897750511246
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-06,5,0,22.0,-22.0,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-07,6,0,21.575,-21.575,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-08,5,1,20.7,4.941025641025639,0.2386968908708038
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-09,7,0,27.925,-27.925,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-10,1,0,5.0,-5.0,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-11,8,0,31.125,-31.125,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-12,7,1,28.85,-4.459756097560975,-0.15458426681320536
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-13,8,2,36.25,48.23275862068966,1.3305588585017836
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-14,9,1,43.75,-6.712962962962962,-0.1534391534391534
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-15,7,1,28.424999999999997,21.57499999999999,0.7590149516270885
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-16,11,3,45.825,60.7641472868217,1.3260043052225137
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-17,8,0,33.525,-33.525,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-18,8,1,34.125,2.912037037037039,0.08533441866775206
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-19,10,0,39.075,-39.075,-1.0
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-20,5,1,23.075,9.183064516129033,0.3979659595288855
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-21,10,1,41.55,-11.2469696969697,-0.27068519126280866
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-22,7,1,27.325,-0.7998010610079591,-0.029269938188763372
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-23,8,1,36.25,-6.576409495548962,-0.181418192980661
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-24,8,2,34.3,60.938095238095244,1.776620852422602
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-25,7,2,28.425,71.57499999999999,2.518029903254177
historical,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-26,5,0,21.975,-21.975,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-08,5,1,20.7,4.941025641025639,0.2386968908708038
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-09,7,0,27.925,-27.925,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-10,1,0,5.0,-5.0,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-11,8,0,31.125,-31.125,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-12,7,1,28.85,-4.459756097560975,-0.15458426681320536
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-13,8,2,36.25,48.23275862068966,1.3305588585017836
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-14,9,1,43.75,-6.712962962962962,-0.1534391534391534
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-15,7,1,28.424999999999997,21.57499999999999,0.7590149516270885
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-16,11,3,45.825,60.7641472868217,1.3260043052225137
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-17,8,0,33.525,-33.525,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-18,8,1,34.125,2.912037037037039,0.08533441866775206
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-19,10,0,39.075,-39.075,-1.0
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-20,5,1,23.075,9.183064516129033,0.3979659595288855
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-21,10,1,41.55,-11.2469696969697,-0.27068519126280866
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-22,7,1,27.325,-0.7998010610079591,-0.029269938188763372
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-23,8,1,36.25,-6.576409495548962,-0.181418192980661
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-24,8,2,34.3,60.938095238095244,1.776620852422602
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-25,7,2,28.425,71.57499999999999,2.518029903254177
historical_recent,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-26,5,0,21.975,-21.975,-1.0
forward,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-27,9,1,38.8,-10.228571428571428,-0.26362297496318116
forward,ecmwf_edge20_ask05_25,payout50_cap5,2026-06-28,3,0,11.25,-11.25,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-06,2,0,3.75,-3.75,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-07,1,0,1.25,-1.25,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-08,2,0,3.083333333333333,-3.083333333333333,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-09,1,1,3.666666666666667,19.25,5.25
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-10,2,0,3.416666666666667,-3.416666666666667,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-11,2,0,6.083333333333334,-6.083333333333334,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-12,2,1,6.166666666666667,18.619658119658123,3.01940401940402
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-13,6,2,13.483333333333334,32.86411909146716,2.437388313335018
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-14,11,4,33.266666666666666,56.724297716821084,1.7051392099244815
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-15,4,1,6.5,9.289473684210526,1.42914979757085
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-16,11,1,25.4,-10.585185185185187,-0.4167395742198893
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-17,4,0,7.25,-7.25,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-20,3,0,7.416666666666667,-7.416666666666667,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-21,6,0,11.783333333333333,-11.783333333333333,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-22,9,2,22.7,19.411895161290325,0.8551495665766663
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-23,6,1,13.183333333333334,6.816666666666666,0.5170670037926675
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-24,5,3,11.333333333333334,45.701298701298704,4.032467532467533
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-25,4,0,10.416666666666666,-10.416666666666666,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-26,4,1,8.833333333333334,13.74731182795699,1.5562994522215459
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-27,3,1,7.583333333333334,15.333333333333332,2.0219780219780215
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-28,10,0,26.166666666666668,-26.166666666666668,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-29,9,0,19.833333333333336,-19.833333333333336,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-30,5,2,17.333333333333332,25.782342871117635,1.4874428579490944
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-05-31,6,2,12.05,32.317129838426794,2.6819194886661237
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-01,5,1,16.166666666666668,7.642857142857142,0.47275405007363763
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-02,4,1,7.5,15.416666666666666,2.0555555555555554
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-03,3,1,5.5,15.92857142857143,2.8961038961038965
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-04,7,2,25.0,21.129374337221634,0.8451749734888654
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-05,6,1,15.583333333333334,3.947916666666667,0.2533422459893048
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-06,5,0,12.333333333333334,-12.333333333333334,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-07,6,0,8.083333333333334,-8.083333333333334,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-08,5,1,10.5,14.286324786324789,1.360602360602361
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-09,7,0,13.583333333333332,-13.583333333333332,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-10,1,0,3.8333333333333335,-3.8333333333333335,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-11,8,0,11.05,-11.05,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-12,7,1,14.333333333333334,10.05691056910569,0.7016449234259784
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-13,8,2,20.5,18.005747126436784,0.8783291281188675
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-14,9,1,23.75,-2.762345679012344,-0.11630929174788816
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-15,7,1,13.166666666666668,1.5392156862745088,0.11690245718540572
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-16,11,3,21.416666666666664,38.7672518619851,1.8101440558125341
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-17,8,0,20.416666666666664,-20.416666666666664,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-18,8,1,19.333333333333336,1.6543209876543212,0.08556832694763729
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-19,10,0,21.666666666666668,-21.666666666666668,-1.0
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-20,5,1,12.5,10.080645161290324,0.8064516129032259
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-21,10,1,23.333333333333336,-0.10101010101010122,-0.004329004329004338
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-22,7,1,14.450000000000001,10.041600353669322,0.694920439700299
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-23,8,1,19.083333333333332,4.358803165182987,0.2284088994855714
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-24,8,2,20.916666666666664,14.00396825396825,0.6695124264845379
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-25,7,2,15.25,20.553393213572853,1.3477634894146133
historical,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-26,5,0,7.25,-7.25,-1.0
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-08,5,1,10.5,14.286324786324789,1.360602360602361
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-09,7,0,13.583333333333332,-13.583333333333332,-1.0
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-10,1,0,3.8333333333333335,-3.8333333333333335,-1.0
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-11,8,0,11.05,-11.05,-1.0
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-12,7,1,14.333333333333334,10.05691056910569,0.7016449234259784
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-13,8,2,20.5,18.005747126436784,0.8783291281188675
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-14,9,1,23.75,-2.762345679012344,-0.11630929174788816
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-15,7,1,13.166666666666668,1.5392156862745088,0.11690245718540572
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-16,11,3,21.416666666666664,38.7672518619851,1.8101440558125341
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-17,8,0,20.416666666666664,-20.416666666666664,-1.0
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-18,8,1,19.333333333333336,1.6543209876543212,0.08556832694763729
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-19,10,0,21.666666666666668,-21.666666666666668,-1.0
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-20,5,1,12.5,10.080645161290324,0.8064516129032259
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-21,10,1,23.333333333333336,-0.10101010101010122,-0.004329004329004338
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-22,7,1,14.450000000000001,10.041600353669322,0.694920439700299
historical_recent,ecmwf_edge20_ask05_25,ask_scaled_05_20,2026-06-23,8,1,19.083333333333332,4.358803165182987,0.2284088994855714
