snapshot_ts_utc,city,target_date,leg,bracket,unit,win,entry_price,p_market_entry_v1,p_heating_done_score_v1,p_leg_win_physical_lodo_v1,p_leg_win_physical_expanding_v1,p_leg_win_physical_v1,local_time_float,forecast_peak_delta_hours_local,forecast_gap_to_running_native,decline_native,target_distance_native,forecast_margin_to_target_native,metar_obs_count_today,running_value,leg,unit,path_state,peak_delta_bucket,forecast_gap_bucket
2026-06-30T09:19:27Z,Wuhan,2026-06-30,d2_no,31,C,1.0,0.999,0.999,0.999999,0.9691986913920699,,0.9840920181478576,17.316666666666666,6.32,-0.8000000000000007,3.8888888888888897,2.0,2.8000000000000007,18,29,d2_no,C,decline,post_peak_gt1_5h,capped_minus1_0
2026-06-30T09:56:13Z,Ankara,2026-06-30,current_yes,29,C,0.0,0.016,0.016,1e-06,0.24070368237012263,,0.20949523753213045,17.933333333333334,-4.07,1.1000000000000014,0.0,0.0,-1.1000000000000014,26,29,current_yes,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T09:56:13Z,Ankara,2026-06-30,d1_no,30,C,1.0,0.92,0.92,1e-06,0.6937327378570234,,0.6712297075043882,17.933333333333334,-4.07,1.1000000000000014,0.0,1.0,-0.10000000000000142,26,29,d1_no,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T09:56:13Z,Ankara,2026-06-30,d2_no,31,C,1.0,0.46,0.46,0.35,0.7065436036581708,,0.6917240962276633,17.933333333333334,-4.07,1.1000000000000014,0.0,2.0,0.8999999999999986,26,29,d2_no,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T09:56:13Z,Ankara,2026-06-30,d3_no,32,C,0.0,0.71,0.71,0.45,0.7621918018286963,,0.7383148800147122,17.933333333333334,-4.07,1.1000000000000014,0.0,3.0,1.8999999999999986,26,29,d3_no,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T09:56:13Z,Milan,2026-06-30,d1_no,31,C,1.0,0.999,0.999,1e-06,0.8387141142894703,,0.8503689619544917,17.933333333333334,-4.07,4.5,0.0,1.0,-3.5,24,30,d1_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T09:56:13Z,Milan,2026-06-30,d2_no,32,C,1.0,0.96,0.96,1e-06,0.8467997847825055,,0.8619924004659598,17.933333333333334,-4.07,4.5,0.0,2.0,-2.5,24,30,d2_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T09:56:13Z,Milan,2026-06-30,d3_no,33,C,1.0,0.84,0.84,1e-06,0.8803550349868852,,0.8870518082364601,17.933333333333334,-4.07,4.5,0.0,3.0,-1.5,24,30,d3_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T09:56:13Z,Seoul,2026-06-30,d3_no,31+,C,1.0,0.999,0.999,0.999999,0.9831960825389416,,0.9903416955262955,17.933333333333334,4.93,-0.8999999999999986,3.8888888888888897,3.0,3.8999999999999986,39,28,d3_no,C,decline,post_peak_gt1_5h,capped_minus1_0
2026-06-30T10:39:09Z,Amsterdam,2026-06-30,current_yes,20,C,0.0,0.07,0.07,1e-06,0.22678201120761282,,0.21545069405303865,18.65,-1.35,1.1999999999999993,0.0,0.0,-1.1999999999999993,25,20,current_yes,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T10:39:09Z,Amsterdam,2026-06-30,d1_no,21,C,1.0,0.604,0.604,1e-06,0.6769701310276814,,0.6790360585125337,18.65,-1.35,1.1999999999999993,0.0,1.0,-0.1999999999999993,25,20,d1_no,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T10:39:09Z,Amsterdam,2026-06-30,d2_no,22,C,0.0,0.54,0.54,0.35,0.6901690108012488,,0.6992618524200258,18.65,-1.35,1.1999999999999993,0.0,2.0,0.8000000000000007,25,20,d2_no,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T10:39:09Z,Amsterdam,2026-06-30,d3_no,23,C,1.0,0.93,0.93,0.45,0.7478140196351446,,0.7451331720144917,18.65,-1.35,1.1999999999999993,0.0,3.0,1.8000000000000007,25,20,d3_no,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T10:39:09Z,CapeTown,2026-06-30,current_yes,14,C,0.0,0.048,0.048,1e-06,0.22741283632343773,,0.24467120016509672,18.65,-1.35,0.8000000000000007,0.0,0.0,-0.8000000000000007,15,14,current_yes,C,at_high,peak_gt1h_ahead,room_0_1
2026-06-30T10:39:09Z,CapeTown,2026-06-30,d1_no,15,C,1.0,0.4,0.4,1e-06,0.6777555616388703,,0.713917034499022,18.65,-1.35,0.8000000000000007,0.0,1.0,0.1999999999999993,15,14,d1_no,C,at_high,peak_gt1h_ahead,room_0_1
2026-06-30T10:39:09Z,CapeTown,2026-06-30,d2_no,16,C,0.0,0.72,0.72,0.45,0.6909370004312388,,0.7328096763193354,18.65,-1.35,0.8000000000000007,0.0,2.0,1.1999999999999993,15,14,d2_no,C,at_high,peak_gt1h_ahead,room_0_1
2026-06-30T10:39:09Z,CapeTown,2026-06-30,d3_no,17,C,1.0,0.97,0.97,0.45,0.7484911927165264,,0.7752089399641271,18.65,-1.35,0.8000000000000007,0.0,3.0,2.1999999999999993,15,14,d3_no,C,at_high,peak_gt1h_ahead,room_0_1
2026-06-30T10:39:09Z,Helsinki,2026-06-30,current_yes,25,C,0.0,0.135,0.135,0.1,0.41717886033133517,,0.3948440849324168,18.65,-3.35,-0.1000000000000014,0.0,0.0,0.10000000000000142,27,25,current_yes,C,at_high,peak_gt1h_ahead,capped_minus1_0
2026-06-30T10:39:09Z,Helsinki,2026-06-30,d1_no,26,C,0.0,0.59,0.59,0.1,0.8364555858844489,,0.8340667188436288,18.65,-3.35,-0.1000000000000014,0.0,1.0,1.1000000000000014,27,25,d1_no,C,at_high,peak_gt1h_ahead,capped_minus1_0
2026-06-30T10:39:09Z,Helsinki,2026-06-30,d2_no,27,C,1.0,0.55,0.55,0.55,0.8446335077780464,,0.8467282742515098,18.65,-3.35,-0.1000000000000014,0.0,2.0,2.1000000000000014,27,25,d2_no,C,at_high,peak_gt1h_ahead,capped_minus1_0
2026-06-30T10:39:09Z,Helsinki,2026-06-30,d3_no,28,C,1.0,0.993,0.993,0.55,0.8785952096513366,,0.8741546965109992,18.65,-3.35,-0.1000000000000014,0.0,3.0,3.1000000000000014,27,25,d3_no,C,at_high,peak_gt1h_ahead,capped_minus1_0
2026-06-30T10:39:09Z,London,2026-06-30,d1_no,21,C,1.0,0.986,0.986,1e-06,0.8474027347525144,,0.8620531681271557,18.65,-4.35,3.6000000000000014,0.0,1.0,-2.6000000000000014,23,20,d1_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,London,2026-06-30,d2_no,22,C,1.0,0.895,0.895,1e-06,0.8551280612864834,,0.8729046243257315,18.65,-4.35,3.6000000000000014,0.0,2.0,-1.6000000000000014,23,20,d2_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,London,2026-06-30,d3_no,23,C,1.0,0.57,0.57,1e-06,0.8871023777439176,,0.8962211453395087,18.65,-4.35,3.6000000000000014,0.0,3.0,-0.6000000000000014,23,20,d3_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,Madrid,2026-06-30,d2_no,34,C,1.0,0.998,0.998,1e-06,0.8556675988202374,,0.8694416827023771,18.65,-5.35,4.399999999999999,0.0,2.0,-2.3999999999999986,26,32,d2_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,Madrid,2026-06-30,d3_no,35,C,1.0,0.984,0.984,1e-06,0.8875384960312132,,0.893315859404105,18.65,-5.35,4.399999999999999,0.0,3.0,-1.3999999999999986,26,32,d3_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,Miami,2026-06-30,d1_no,86-87,F,1.0,0.999,0.999,1e-06,0.9329748892972545,,0.9482720864976966,18.65,-7.35,7.799999999999997,4.0,2.0,-5.799999999999997,6,84,d1_no,F,decline,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,Moscow,2026-06-30,current_yes,25,C,0.0,0.15,0.15,1e-06,0.24467218748094635,,0.229608572970069,18.65,-3.35,0.1000000000000014,0.0,0.0,-0.10000000000000142,31,25,current_yes,C,at_high,peak_gt1h_ahead,room_0_1
2026-06-30T10:39:09Z,Moscow,2026-06-30,d1_no,26,C,0.0,0.5,0.5,1e-06,0.6983012463739279,,0.6966086145619573,18.65,-3.35,0.1000000000000014,0.0,1.0,0.8999999999999986,31,25,d1_no,C,at_high,peak_gt1h_ahead,room_0_1
2026-06-30T10:39:09Z,Moscow,2026-06-30,d2_no,27,C,1.0,0.73,0.73,0.45,0.711000623909522,,0.7161898877529727,18.65,-3.35,0.1000000000000014,0.0,2.0,1.8999999999999986,31,25,d2_no,C,at_high,peak_gt1h_ahead,room_0_1
2026-06-30T10:39:09Z,Moscow,2026-06-30,d3_no,28,C,1.0,0.997,0.997,0.45,0.7660834534003932,,0.7603640429104932,18.65,-3.35,0.1000000000000014,0.0,3.0,2.8999999999999986,31,25,d3_no,C,at_high,peak_gt1h_ahead,room_0_1
2026-06-30T10:39:09Z,Munich,2026-06-30,d1_no,26,C,1.0,0.994,0.994,1e-06,0.7068586969150171,,0.7088586883438608,18.65,-3.35,1.8999999999999984,0.0,1.0,-0.8999999999999986,25,25,d1_no,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T10:39:09Z,Munich,2026-06-30,d2_no,27,C,1.0,0.957,0.957,0.2,0.7193426392692852,,0.7279580875556759,18.65,-3.35,1.8999999999999984,0.0,2.0,0.10000000000000142,25,25,d2_no,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T10:39:09Z,Munich,2026-06-30,d3_no,28,C,0.0,0.65,0.65,0.45,0.7733423568055853,,0.7708865258742043,18.65,-3.35,1.8999999999999984,0.0,3.0,1.1000000000000014,25,25,d3_no,C,at_high,peak_gt1h_ahead,room_1_2
2026-06-30T10:39:09Z,Paris,2026-06-30,d1_no,26,C,1.0,0.978,0.978,1e-06,0.8280222537784007,,0.8455394701025498,18.65,-2.35,4.100000000000001,0.0,1.0,-3.1000000000000014,26,25,d1_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,Paris,2026-06-30,d2_no,27,C,1.0,0.73,0.73,1e-06,0.8365394690891187,,0.8574751889362613,18.65,-2.35,4.100000000000001,0.0,2.0,-2.1000000000000014,26,25,d2_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,Paris,2026-06-30,d3_no,28,C,1.0,0.55,0.55,1e-06,0.8720023330192479,,0.8832437313379774,18.65,-2.35,4.100000000000001,0.0,3.0,-1.1000000000000014,26,25,d3_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,TelAviv,2026-06-30,current_yes,32,C,1.0,0.89,0.89,0.2,0.4803106270131851,,0.5372923478742754,18.65,-0.35,0.3999999999999986,0.0,0.0,-0.3999999999999986,27,32,current_yes,C,at_high,peak_1h_to_15m_ahead,room_0_1
2026-06-30T10:39:09Z,TelAviv,2026-06-30,d1_no,33,C,1.0,0.91,0.91,0.2,0.8684880243851381,,0.8994537400012668,18.65,-0.35,0.3999999999999986,0.0,1.0,0.6000000000000014,27,32,d1_no,C,at_high,peak_1h_to_15m_ahead,room_0_1
2026-06-30T10:39:09Z,TelAviv,2026-06-30,d2_no,34,C,1.0,0.998,0.998,0.65,0.8753029738927051,,0.9076781986600306,18.65,-0.35,0.3999999999999986,0.0,2.0,1.6000000000000014,27,32,d2_no,C,at_high,peak_1h_to_15m_ahead,room_0_1
2026-06-30T10:39:09Z,Warsaw,2026-06-30,current_yes,29,C,0.0,0.01,0.01,1e-06,0.3970445181892652,,0.3960692624599294,18.65,-3.35,3.700000000000003,0.0,0.0,-3.700000000000003,26,29,current_yes,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,Warsaw,2026-06-30,d1_no,30,C,1.0,0.968,0.968,1e-06,0.8247199890751822,,0.8347747680079559,18.65,-3.35,3.700000000000003,0.0,1.0,-2.700000000000003,26,29,d1_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,Warsaw,2026-06-30,d2_no,31,C,1.0,0.74,0.74,1e-06,0.8333678373949308,,0.8473921810252744,18.65,-3.35,3.700000000000003,0.0,2.0,-1.7000000000000028,26,29,d2_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-06-30T10:39:09Z,Warsaw,2026-06-30,d3_no,32,C,0.0,0.38,0.38,1e-06,0.869411374381126,,0.8747173815511683,18.65,-3.35,3.700000000000003,0.0,3.0,-0.7000000000000028,26,29,d3_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Amsterdam,2026-07-01,d1_no,20,C,1.0,0.999,0.999,1e-06,0.8712849585270768,0.8936039666853224,0.8496613175073356,15.25,-4.75,3.6000000000000014,0.0,1.0,-2.6000000000000014,17,19,d1_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Amsterdam,2026-07-01,d2_no,21,C,1.0,0.997,0.997,1e-06,0.8655697109305249,0.8824805980621726,0.861330762332266,15.25,-4.75,3.6000000000000014,0.0,2.0,-1.6000000000000014,17,19,d2_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Amsterdam,2026-07-01,d3_no,22,C,1.0,0.971,0.971,1e-06,0.9075487236493852,0.8978089510914339,0.8864944904660012,15.25,-4.75,3.6000000000000014,0.0,3.0,-0.6000000000000014,17,19,d3_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Ankara,2026-07-01,d3_no,29,C,1.0,0.999,0.999,1e-06,0.9219842375980366,0.9097169504695788,0.9052889259039086,15.25,-6.75,4.800000000000001,0.0,3.0,-1.8000000000000007,20,26,d3_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Atlanta,2026-07-01,d1_no,86-87,F,1.0,0.998,0.998,1e-06,0.9402479822014672,0.9683564059186405,0.945768954245591,15.25,-12.75,11.799999999999995,2.0,1.0,-10.799999999999997,3,85,d1_no,F,decline,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Atlanta,2026-07-01,d2_no,88-89,F,1.0,0.993,0.993,1e-06,0.957843187681179,0.9766613943662222,0.9635537327360993,15.25,-12.75,11.799999999999995,2.0,3.0,-8.799999999999997,3,85,d2_no,F,decline,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Atlanta,2026-07-01,d3_no,90-91,F,1.0,0.979,0.979,1e-06,0.9813372052687381,0.9868219708118188,0.978656432109696,15.25,-12.75,11.799999999999995,2.0,5.0,-6.799999999999997,3,85,d3_no,F,decline,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Beijing,2026-07-01,current_yes,31,C,1.0,0.86,0.86,0.4,0.6306790581321026,0.6699001147832463,0.5995824659295789,15.25,0.25,0.3000000000000007,0.0,0.0,-0.3000000000000007,31,31,current_yes,C,at_high,near_peak,room_0_1
2026-07-01T07:15:54Z,Beijing,2026-07-01,d1_no,32,C,1.0,0.91,0.91,0.4,0.937626638566713,0.9448847185381605,0.9202279681849184,15.25,0.25,0.3000000000000007,0.0,1.0,0.6999999999999993,31,31,d1_no,C,at_high,near_peak,room_0_1
2026-07-01T07:15:54Z,Beijing,2026-07-01,d2_no,33,C,1.0,0.979,0.979,0.85,0.934636127512629,0.9387551474234246,0.9268912616101773,15.25,0.25,0.3000000000000007,0.0,2.0,1.6999999999999993,31,31,d2_no,C,at_high,near_peak,room_0_1
2026-07-01T07:15:54Z,Beijing,2026-07-01,d3_no,34,C,1.0,0.999,0.999,0.85,0.9561403911914376,0.9471827757860589,0.9409732961071371,15.25,0.25,0.3000000000000007,0.0,3.0,2.6999999999999993,31,31,d3_no,C,at_high,near_peak,room_0_1
2026-07-01T07:15:54Z,BuenosAires,2026-07-01,d2_no,7,C,1.0,0.999,0.999,1e-06,0.9871362157652381,0.9890338409781493,0.9893877270046616,15.25,-10.75,7.800000000000001,5.0,2.0,-5.800000000000001,11,5,d2_no,C,decline,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,BuenosAires,2026-07-01,d3_no,8,C,1.0,0.999,0.999,1e-06,0.9915249322281536,0.9906120340386704,0.991541689852155,15.25,-10.75,7.800000000000001,5.0,3.0,-4.800000000000001,11,5,d3_no,C,decline,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,CapeTown,2026-07-01,d1_no,12,C,1.0,0.998,0.998,1e-06,0.8700054924156597,0.8991716649675571,0.8553326690009457,15.25,-3.75,3.5999999999999996,0.0,1.0,-2.5999999999999996,10,11,d1_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,CapeTown,2026-07-01,d2_no,13,C,1.0,0.994,0.994,1e-06,0.8642422854917681,0.8885577891721004,0.8666309971544649,15.25,-3.75,3.5999999999999996,0.0,2.0,-1.5999999999999996,10,11,d2_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,CapeTown,2026-07-01,d3_no,14,C,1.0,0.91,0.91,1e-06,0.9065910845991192,0.903180444231201,0.8909546800642086,15.25,-3.75,3.5999999999999996,0.0,3.0,-0.5999999999999996,10,11,d3_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Chengdu,2026-07-01,current_yes,31,C,0.0,0.79,0.79,0.05,0.7404631199496605,0.7975481379074544,0.7164848591276489,15.25,0.25,2.200000000000003,0.0,0.0,-2.200000000000003,16,31,current_yes,C,at_high,near_peak,room_gt2
2026-07-01T07:15:54Z,Chengdu,2026-07-01,d1_no,32,C,0.0,0.75,0.75,0.05,0.9617076172615692,0.9708280755113504,0.9511452125159071,15.25,0.25,2.200000000000003,0.0,1.0,-1.2000000000000028,16,31,d1_no,C,at_high,near_peak,room_gt2
2026-07-01T07:15:54Z,Chengdu,2026-07-01,d2_no,33,C,1.0,0.998,0.998,0.05,0.9598222025956256,0.9674844717042362,0.9553513138384591,15.25,0.25,2.200000000000003,0.0,2.0,-0.20000000000000284,16,31,d2_no,C,at_high,near_peak,room_gt2
2026-07-01T07:15:54Z,Chengdu,2026-07-01,d3_no,34,C,1.0,0.997,0.997,0.4,0.9732773317414902,0.9720763798876499,0.9641633878365934,15.25,0.25,2.200000000000003,0.0,3.0,0.7999999999999972,16,31,d3_no,C,at_high,near_peak,room_gt2
2026-07-01T07:15:54Z,Chicago,2026-07-01,d3_no,87,F,1.0,0.998,0.998,1e-06,0.9824786720538636,0.9943427630942159,0.9831559917080714,15.25,-11.75,15.200000000000005,1.0,5.0,-10.200000000000003,2,82,d3_no,F,decline,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Chicago,2026-07-01,d3_no,88-89,F,1.0,0.997,0.997,1e-06,0.988387960090981,0.9962939438878429,0.9877315176122493,15.25,-11.75,15.200000000000005,1.0,6.0,-9.200000000000003,2,82,d3_no,F,decline,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Chongqing,2026-07-01,current_yes,30+,C,1.0,0.999,0.999,0.3,0.5987210226110813,0.5933630601359341,0.672150922287228,15.25,-0.75,-0.6000000000000014,0.0,0.0,0.6000000000000014,16,30,current_yes,C,at_high,peak_1h_to_15m_ahead,capped_minus1_0
2026-07-01T07:15:54Z,Dallas,2026-07-01,d3_no,91,F,1.0,0.996,0.996,1e-06,0.9848854092110775,0.9889828021111816,0.9825077567510759,15.25,-13.75,12.5,1.0,6.0,-6.5,2,85,d3_no,F,decline,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Guangzhou,2026-07-01,current_yes,32,C,0.0,0.749,0.749,0.35,0.767579488766286,0.8885571018602352,0.7423630568627129,15.25,2.25,1.1000000000000014,2.2222222222222214,0.0,-1.1000000000000014,35,32,current_yes,C,decline,post_peak_gt1_5h,room_1_2
2026-07-01T07:15:54Z,Guangzhou,2026-07-01,d1_no,33,C,1.0,0.785,0.785,0.35,0.9667464981258403,0.9853706655824311,0.9568931494239816,15.25,2.25,1.1000000000000014,2.2222222222222214,1.0,-0.10000000000000142,35,32,d1_no,C,decline,post_peak_gt1_5h,room_1_2
2026-07-01T07:15:54Z,Guangzhou,2026-07-01,d2_no,34,C,0.0,0.96,0.96,0.7,0.9651001810526509,0.9836658481082369,0.9606248743104672,15.25,2.25,1.1000000000000014,2.2222222222222214,2.0,0.8999999999999986,35,32,d2_no,C,decline,post_peak_gt1_5h,room_1_2
2026-07-01T07:15:54Z,Guangzhou,2026-07-01,d3_no,35,C,1.0,0.989,0.989,0.8,0.9768304371792245,0.986005644038411,0.9684305272907913,15.25,2.25,1.1000000000000014,2.2222222222222214,3.0,1.8999999999999986,35,32,d3_no,C,decline,post_peak_gt1_5h,room_1_2
2026-07-01T07:15:54Z,HongKong,2026-07-01,current_yes,34,C,0.0,0.079,0.079,0.65,0.7290423547548929,0.652149025007575,0.6912577072304017,15.25,3.25,-2.8999999999999986,0.0,0.0,2.8999999999999986,33,34,current_yes,C,at_high,post_peak_gt1_5h,busted_lt_minus1
2026-07-01T07:15:54Z,Houston,2026-07-01,d2_no,86-87,F,1.0,0.998,0.998,1e-06,0.9504903129054334,0.9708466711368692,0.9480326972091819,15.25,-10.75,11.299999999999995,0.0,4.0,-7.299999999999997,2,82,d2_no,F,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Houston,2026-07-01,d3_no,88-89,F,1.0,0.998,0.998,1e-06,0.9779879219914581,0.9834959379776239,0.9693625411160105,15.25,-10.75,11.299999999999995,0.0,6.0,-5.299999999999997,2,82,d3_no,F,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Istanbul,2026-07-01,current_yes,27,C,0.0,0.06,0.06,1e-06,0.21083721105160513,0.22910785123751218,0.19566550842028974,15.25,-2.75,0.5,0.0,0.0,-0.5,20,27,current_yes,C,at_high,peak_gt1h_ahead,room_0_1
2026-07-01T07:15:54Z,Istanbul,2026-07-01,d1_no,28,C,0.0,0.48,0.48,1e-06,0.7016560194893751,0.7151535400798819,0.6520617344612474,15.25,-2.75,0.5,0.0,1.0,0.5,20,27,d1_no,C,at_high,peak_gt1h_ahead,room_0_1
2026-07-01T07:15:54Z,Istanbul,2026-07-01,d2_no,29,C,1.0,0.68,0.68,0.45,0.6910793509433613,0.6918080931890579,0.6731691919309141,15.25,-2.75,0.5,0.0,2.0,1.5,20,27,d2_no,C,at_high,peak_gt1h_ahead,room_0_1
2026-07-01T07:15:54Z,Istanbul,2026-07-01,d3_no,30,C,1.0,0.966,0.966,0.45,0.7732744105677606,0.7242347816050914,0.7214349320860612,15.25,-2.75,0.5,0.0,3.0,2.5,20,27,d3_no,C,at_high,peak_gt1h_ahead,room_0_1
2026-07-01T07:15:54Z,Jeddah,2026-07-01,current_yes,36,C,0.0,0.026,0.026,1e-06,0.34639223542902653,0.5213470143447679,0.329378574846836,15.25,-2.75,4.399999999999999,0.0,0.0,-4.399999999999999,11,36,current_yes,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Jeddah,2026-07-01,d1_no,37,C,1.0,0.989,0.989,1e-06,0.8234860649250852,0.9019730834096367,0.7909606605223326,15.25,-2.75,4.399999999999999,0.0,1.0,-3.3999999999999986,11,36,d1_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Jeddah,2026-07-01,d2_no,38,C,1.0,0.86,0.86,1e-06,0.8160964099365636,0.8916185586981756,0.8061469522205491,15.25,-2.75,4.399999999999999,0.0,2.0,-2.3999999999999986,11,36,d2_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Jeddah,2026-07-01,d3_no,39+,C,0.0,0.17,0.17,1e-06,0.8712261909989142,0.9058821409383825,0.8394581699601,15.25,-2.75,4.399999999999999,0.0,3.0,-1.3999999999999986,11,36,d3_no,C,at_high,peak_gt1h_ahead,room_gt2
2026-07-01T07:15:54Z,Karachi,2026-07-01,current_yes,33,C,1.0,0.29,0.29,0.2,0.5626912079894175,0.6953467251971787,0.5977201710690738,15.25,0.25,1.2000000000000028,0.5555555555555571,0.0,-1.2000000000000028,25,33,current_yes,C,decline,near_peak,room_1_2
2026-07-01T07:15:54Z,Karachi,2026-07-01,d1_no,34,C,1.0,0.32,0.32,0.2,0.9188761167695607,0.9506936435971941,0.9196571286530928,15.25,0.25,1.2000000000000028,0.5555555555555571,1.0,-0.20000000000000284,25,33,d1_no,C,decline,near_peak,room_1_2
2026-07-01T07:15:54Z,Karachi,2026-07-01,d2_no,35,C,1.0,0.95,0.95,0.55,0.9150680389384219,0.9451726178925415,0.926364288397011,15.25,0.25,1.2000000000000028,0.5555555555555571,2.0,0.7999999999999972,25,33,d2_no,C,decline,near_peak,room_1_2
2026-07-01T07:15:54Z,Karachi,2026-07-01,d3_no,36,C,1.0,0.997,0.997,0.65,0.9426148001237885,0.9527616038123894,0.9405413158921375,15.25,0.25,1.2000000000000028,0.5555555555555571,3.0,1.7999999999999972,25,33,d3_no,C,decline,near_peak,room_1_2
2026-07-01T07:15:54Z,KualaLumpur,2026-07-01,current_yes,33,C,1.0,0.995,0.995,0.8,0.7615678558840421,0.7559503801001116,0.7675310836537153,15.25,2.25,-1.6999999999999993,0.5555555555555571,0.0,1.6999999999999993,32,33,current_yes,C,decline,post_peak_gt1_5h,busted_lt_minus1
2026-07-01T07:15:54Z,KualaLumpur,2026-07-01,d1_no,34,C,1.0,0.99,0.99,0.8,0.9656558888823804,0.9631909080802088,0.9621720574053767,15.25,2.25,-1.6999999999999993,0.5555555555555571,1.0,2.6999999999999993,32,33,d1_no,C,decline,post_peak_gt1_5h,busted_lt_minus1
2026-07-01T07:15:54Z,KualaLumpur,2026-07-01,d2_no,35,C,1.0,0.999,0.999,0.999999,0.9639575908506471,0.9590089134164242,0.9654632854966789,15.25,2.25,-1.6999999999999993,0.5555555555555571,2.0,3.6999999999999993,32,33,d2_no,C,decline,post_peak_gt1_5h,busted_lt_minus1
2026-07-01T07:15:54Z,Lucknow,2026-07-01,current_yes,33,C,1.0,0.39,0.39,0.55,0.5937781307618617,0.6869912842546282,0.6870399026509386,15.25,-0.25,-0.7999999999999972,0.5555555555555571,0.0,0.7999999999999972,26,33,current_yes,C,decline,peak_1h_to_15m_ahead,capped_minus1_0
2026-07-01T07:15:54Z,Lucknow,2026-07-01,d1_no,34+,C,1.0,0.37,0.37,0.55,0.9278878755521149,0.948825966608468,0.9441723499566921,15.25,-0.25,-0.7999999999999972,0.5555555555555571,1.0,1.7999999999999972,26,33,d1_no,C,decline,peak_1h_to_15m_ahead,capped_minus1_0
2026-07-01T07:15:54Z,Manila,2026-07-01,current_yes,34,C,1.0,0.998,0.998,0.65,0.9398267159204703,0.9182538051925968,0.9410811656542382,15.25,0.25,-0.8999999999999986,6.666666666666664,0.0,0.8999999999999986,17,34,current_yes,C,decline,near_peak,capped_minus1_0
2026-07-01T07:15:54Z,Manila,2026-07-01,d1_no,35,C,1.0,0.996,0.996,0.65,0.9927792500154088,0.9895717845261834,0.9919387390778024,15.25,0.25,-0.8999999999999986,6.666666666666664,1.0,1.8999999999999986,17,34,d1_no,C,decline,near_peak,capped_minus1_0
2026-07-01T07:15:54Z,Manila,2026-07-01,d2_no,36+,C,1.0,0.999,0.999,0.999999,0.9924116480209404,0.9883507531585601,0.9926598680419535,15.25,0.25,-0.8999999999999986,6.666666666666664,2.0,2.8999999999999986,17,34,d2_no,C,decline,near_peak,capped_minus1_0
