trades,dates,cities,wins,win_rate,avg_ask,avg_cost,cost,pnl,roi,roi_ci_low,roi_ci_high,daily_negative_100pct,target_date,evidence_layer,model,dropped_numeric_all_missing_in_train
1,1,1,1,1.0,0.39,0.8248334242015916,0.8248334242015916,1.2901240737512074,1.5641025641025643,,,0,2026-06-15,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,0,0.0,0.28,0.4857616655958354,0.4857616655958354,-0.4857616655958354,-1.0,,,1,2026-06-16,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,0,0.0,0.38,0.4862235860693786,0.4862235860693786,-0.4862235860693786,-1.0,,,1,2026-06-17,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,1,1.0,0.7,0.8110685440468149,0.8110685440468149,0.3476008045914921,0.42857142857142855,,,0,2026-06-18,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,1,1.0,0.65,0.8141165075393354,0.8141165075393354,0.43837042713656527,0.5384615384615385,,,0,2026-06-19,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,0,0.0,0.11,0.6580163635037181,0.6580163635037181,-0.6580163635037181,-1.0,,,1,2026-06-20,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
2,1,2,1,0.5,0.3,0.4608358618044376,0.9216717236088752,0.6574769753561531,0.7133526596451852,,,0,2026-06-21,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,0,0.0,0.22,0.3792680814769536,0.3792680814769536,-0.3792680814769536,-1.0,,,1,2026-06-22,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,1,1.0,0.21,0.45152429264067667,0.45152429264067667,1.6985913866006408,3.761904761904762,,,0,2026-06-23,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,0,0.0,0.72,0.7275877182320819,0.7275877182320819,-0.7275877182320819,-1.0,,,1,2026-06-24,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,0,0.0,0.4,0.6749836224493092,0.6749836224493092,-0.6749836224493092,-1.0,,,1,2026-06-25,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
1,1,1,0,0.0,0.29,0.5543113838585407,0.5543113838585407,-0.5543113838585407,-1.0,,,1,2026-06-26,historical_best_ask_diagnostic,logit_mechanism_plus_heuristic_score,city_source_bias_mae;city_source_bias_p90
