source_path,created_at_utc,candidate_status,execution_skip_reason,strategy_instance,city,target_date,bracket,token_id,market_id,route_leg,expression,rule_id,decision_snapshot_ts_utc,ask,bid,spread,top_ask_notional,ask_size,spread_bucket,depth_bucket,quality_bucket,soft_weight_to_ask_ratio,soft_shares,city_source_bias_regime,dedupe_key,final_price,settlement_status
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-04T08:59:41+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Munich,2026-07-04,25,61351923246165770551987269609238980133213740903662223338027885471282398392561,2765815,capped_d2_no,d2_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-04T08:52:35Z,0.88,0.83,0.050000000000000044,30.8,35.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,0.17258522727272727,1.5532670454545452,hot_underforecast_noisy,Munich|2026-07-04|25|61351923246165770551987269609238980133213740903662223338027885471282398392561|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-05T09:56:12+00:00,blocked,soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,Munich,2026-07-05,25,47388387020147881932619571450657286824223097514322299243968520927942159662475,2778731,capped_d2_no,d2_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-05T09:43:24Z,0.55,0.5,0.050000000000000044,7.755000000000001,14.1,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,0.4786363636363636,4.307727272727273,hot_underforecast_noisy,Munich|2026-07-05|25|47388387020147881932619571450657286824223097514322299243968520927942159662475|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T14:13:59+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,NYC,2026-06-26,72-73,79912171753776659630492995898432506054818643395994845763423531787353107022824,2687151,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T14:00:44Z,0.993,0.99,0.0030000000000000027,45.89646,46.22,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.3085347432024168,,NYC|2026-06-26|72-73|79912171753776659630492995898432506054818643395994845763423531787353107022824|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T14:59:48+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,NYC,2026-06-26,74-75,112364738674540679798947276510202245943762894022881400344287078289703495121923,2687152,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T14:30:46Z,0.94,0.91,0.029999999999999916,47.0,50.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.35718085106383,,NYC|2026-06-26|74-75|112364738674540679798947276510202245943762894022881400344287078289703495121923|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T17:42:47+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,NYC,2026-06-26,76-77,46807538025915364372753517347448109131458236027451944815475755072791675537264,2687153,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T17:00:53Z,0.76,0.73,0.030000000000000027,265.772,349.7,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,1.6339144736842104,,NYC|2026-06-26|76-77|46807538025915364372753517347448109131458236027451944815475755072791675537264|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T18:59:16+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,NYC,2026-06-26,80-81,12826004273855777317302437103942950474183997043291884142729443904712313816529,2676593,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T18:30:53Z,0.797,0.675,0.122,27.04221,33.93,wide_gt_8c,usable_ge_5,thin_or_wide,,1.5919071518193222,,NYC|2026-06-26|80-81|12826004273855777317302437103942950474183997043291884142729443904712313816529|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T16:05:47+00:00,blocked,ask_above_max|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,NYC,2026-06-27,74-75,15552655496311792496377172897654888137531713480103910212478886941915992637678,2701002,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T15:30:53Z,0.995,0.99,0.0050000000000000044,404.965,407.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.2370826130653266,,NYC|2026-06-27|74-75|15552655496311792496377172897654888137531713480103910212478886941915992637678|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T15:05:39+00:00,blocked,ask_above_max|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,NYC,2026-06-27,76-77,82456344059247940386593319296210671258171131861707284335360611231939063827894,2701003,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T14:30:26Z,0.985,0.97,0.015000000000000013,327.0397,332.02,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.260654505076142,,NYC|2026-06-27|76-77|82456344059247940386593319296210671258171131861707284335360611231939063827894|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T14:14:46+00:00,blocked,soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,NYC,2026-06-27,78-79,14723968482642816370378371000179177242673595158643958027806532800527325937881,2687154,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T14:00:37Z,0.65,0.62,0.030000000000000027,180.05,277.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,0.4840240384615382,,NYC|2026-06-27|78-79|14723968482642816370378371000179177242673595158643958027806532800527325937881|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-29T14:58:47+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,NYC,2026-06-29,84-85,79551360080890639786944146712209850516432552943527822617069550073323799096700,2714181,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-29T14:36:46Z,0.86,0.85,0.010000000000000009,11.18,13.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,2.093023255813953,,NYC|2026-06-29|84-85|79551360080890639786944146712209850516432552943527822617069550073323799096700|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-30T14:30:16+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,NYC,2026-06-30,82-83,102432039560992401614786479400934809955851879771934753179616828907198005110161,2725222,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-30T14:23:35Z,0.998,0.995,0.0030000000000000027,752.0928,753.6,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.8036072144288575,,NYC|2026-06-30|82-83|102432039560992401614786479400934809955851879771934753179616828907198005110161|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-30T14:56:44+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,NYC,2026-06-30,86-87,54758253959695141439159706803804670300696119331251161631214190319104984763418,2725224,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-30T14:23:35Z,0.93,0.9,0.030000000000000027,56.590500000000006,60.85,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,1.9354838709677415,,NYC|2026-06-30|86-87|54758253959695141439159706803804670300696119331251161631214190319104984763418|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-30T16:57:03+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,NYC,2026-06-30,88-89,26378876509779301744875391093858756078922428832615959520671651479515284863903,2725225,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-30T16:13:38Z,0.65,0.61,0.040000000000000036,39.0,60.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,2.756923076923077,,NYC|2026-06-30|88-89|26378876509779301744875391093858756078922428832615959520671651479515284863903|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-30T18:14:33+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,NYC,2026-06-30,92-93,34723647518620840355805677334403067133941748371105722580925069904753982985745,2725227,capped_d2_no,d2_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-30T18:06:37Z,0.986,0.952,0.03400000000000003,9.86,10.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,1.0268762677484786,,NYC|2026-06-30|92-93|34723647518620840355805677334403067133941748371105722580925069904753982985745|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-01T14:57:22+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,NYC,2026-07-01,86-87,106399994365606515013141728968879224363962976566725593094287963664458553111522,2737633,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-01T14:50:36Z,0.996,0.966,0.030000000000000027,317.39532,318.67,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,0.3614457831325301,1.8072289156626504,unclassified,NYC|2026-07-01|86-87|106399994365606515013141728968879224363962976566725593094287963664458553111522|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-03T16:59:49+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,NYC,2026-07-03,98-99,104282381218470235500146902310442325215585628189705034375641881221837635867569,2763817,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-03T16:46:57Z,0.878,0.81,0.06799999999999995,7.024,8.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,0.41002277904328016,3.6902050113895215,cold_overforecast_noisy,NYC|2026-07-03|98-99|104282381218470235500146902310442325215585628189705034375641881221837635867569|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-04T18:16:57+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,NYC,2026-07-04,93,88985379914864999734482711320230946280488865252920335050413705603537073430776,2777737,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-04T18:10:10Z,0.974,0.908,0.06599999999999995,50.287620000000004,51.63,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,0.29568788501026694,2.661190965092402,cold_overforecast_noisy,NYC|2026-07-04|93|88985379914864999734482711320230946280488865252920335050413705603537073430776|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-05T14:22:47+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,NYC,2026-07-05,76-77,101702824465750134402725279119450273193124830639703897924702527238990435562990,2790085,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-05T14:16:17Z,0.995,0.989,0.006000000000000005,629.38725,632.55,tight_le_3c,usable_ge_5,not_thin_or_wide,0.2547135678391959,2.292422110552763,cold_overforecast_noisy,NYC|2026-07-05|76-77|101702824465750134402725279119450273193124830639703897924702527238990435562990|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-25T17:18:15+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SanFrancisco,2026-06-25,62-63,80704029889983379941606566929664711130172330424629711860672438536365156006866,2676699,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-25T17:00:28Z,0.989,0.971,0.018000000000000016,18.791,19.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.3209771775241945,,SanFrancisco|2026-06-25|62-63|80704029889983379941606566929664711130172330424629711860672438536365156006866|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-25T18:01:07+00:00,blocked,soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SanFrancisco,2026-06-25,68-69,62300816723013306029182417654562232239100882136955242110138690456462095689034,2661906,capped_d2_no,d2_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-25T17:30:09Z,0.54,0.53,0.010000000000000009,16.9452,31.38,tight_le_3c,usable_ge_5,not_thin_or_wide,,2.427861394557823,,SanFrancisco|2026-06-25|68-69|62300816723013306029182417654562232239100882136955242110138690456462095689034|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T17:18:17+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SanFrancisco,2026-06-26,62-63,107919957515506148910631477781775584742597283216401684923519923053906882765566,2687251,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T17:00:53Z,0.91,0.89,0.020000000000000018,32.9602,36.22,tight_le_3c,usable_ge_5,not_thin_or_wide,,2.0385989010989007,,SanFrancisco|2026-06-26|62-63|107919957515506148910631477781775584742597283216401684923519923053906882765566|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T17:59:06+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SanFrancisco,2026-06-26,68-69,4778292531424010661094263362323073793625996567971391376008537843324623923899,2676702,capped_d2_no,d2_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T17:30:23Z,0.75,0.74,0.010000000000000009,22.5,30.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.0913084415584415,,SanFrancisco|2026-06-26|68-69|4778292531424010661094263362323073793625996567971391376008537843324623923899|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-29T19:59:10+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,SanFrancisco,2026-06-29,70-71,96395247551066677648674149044409247583810242662973316456332922651976486178074,2714278,capped_d2_no,d2_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-29T19:52:16Z,0.939,0.786,0.1529999999999999,380.94291,405.69,wide_gt_8c,usable_ge_5,thin_or_wide,,1.0782747603833867,,SanFrancisco|2026-06-29|70-71|96395247551066677648674149044409247583810242662973316456332922651976486178074|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-30T17:36:49+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,SanFrancisco,2026-06-30,68-69,59232318925642461961912297971434133279850820374865821041081392060415926241224,2725326,capped_d2_no,d2_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-30T17:28:57Z,0.78,0.74,0.040000000000000036,220.74,283.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,1.298076923076923,,SanFrancisco|2026-06-30|68-69|59232318925642461961912297971434133279850820374865821041081392060415926241224|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-03T20:17:26+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,SanFrancisco,2026-07-03,68-69,31225546695741821726611773706850675805224777104663591499072562373257182473153,2763920,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-03T20:10:03Z,0.94,0.9,0.039999999999999925,11.28,12.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,0.30638297872340425,2.7574468085106383,cold_overforecast_clean,SanFrancisco|2026-07-03|68-69|31225546695741821726611773706850675805224777104663591499072562373257182473153|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-07-04T20:14:33+00:00,blocked,ask_above_route_price_cap|soft_weight_to_ask_ratio_below_min|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,SanFrancisco,2026-07-04,66-67,91475241883063457977862697500457242541183427503340961649550566719068903624779,2777848,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,2026-07-04T20:07:34Z,0.989,0.831,0.15800000000000003,214.47454000000002,216.86,wide_gt_8c,usable_ge_5,thin_or_wide,0.29120323559150657,2.6208291203235587,cold_overforecast_clean,SanFrancisco|2026-07-04|66-67|91475241883063457977862697500457242541183427503340961649550566719068903624779|route_price_disciplined_no_pullback_row_risk_soft_weight_price_v2,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-25T17:12:08+00:00,blocked,ask_above_max|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,SaoPaulo,2026-06-25,15,38715324222641660193883749333773734377861697193284697357415339188200374816754,2661765,capped_d2_no,d2_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-25T16:30:26Z,0.97,0.921,0.04899999999999993,15.52,16.0,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,0.762269987376394,,SaoPaulo|2026-06-25|15|38715324222641660193883749333773734377861697193284697357415339188200374816754|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T13:14:58+00:00,blocked,ask_above_max|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,SaoPaulo,2026-06-26,15,70278303354568468872332925592013652999240983102180477143302743141644672294159,2676545,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T13:00:22Z,0.999,0.996,0.0030000000000000027,3174.69213,3177.87,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.1966216216216214,,SaoPaulo|2026-06-26|15|70278303354568468872332925592013652999240983102180477143302743141644672294159|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T14:02:48+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SaoPaulo,2026-06-26,16,74406959432266112209078156356959262314263003628309093987805178853963026051914,2676546,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T13:30:57Z,0.999,0.997,0.0020000000000000018,481.25826,481.74,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.3006756756756757,,SaoPaulo|2026-06-26|16|74406959432266112209078156356959262314263003628309093987805178853963026051914|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T15:04:53+00:00,blocked,ask_above_max|soft_size_below_min_shares|live_feature_parity_failed,regime_routed_no_soft_balanced_tiny_live_v1,SaoPaulo,2026-06-26,17,16975398175853201559860638517734586502235325215585412601099885883452062910651,2676547,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T14:30:46Z,0.995,0.994,0.0010000000000000009,294.98765000000003,296.47,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.1741268844221104,,SaoPaulo|2026-06-26|17|16975398175853201559860638517734586502235325215585412601099885883452062910651|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T17:05:03+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SaoPaulo,2026-06-26,18,2607992697511474431955767689042178703928634570206088706436641882110167552462,2676548,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T16:35:31Z,0.932,0.868,0.06400000000000006,19.7584,21.2,mid_3c_to_8c,usable_ge_5,not_thin_or_wide,,0.9777360515021455,,SaoPaulo|2026-06-26|18|2607992697511474431955767689042178703928634570206088706436641882110167552462|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-26T18:05:13+00:00,blocked,soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SaoPaulo,2026-06-26,19,42445563819167031280829487350875103378572259269313308464090107311669158433321,2676549,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-26T17:30:23Z,0.55,0.38,0.17000000000000004,25.476000000000003,46.32,wide_gt_8c,usable_ge_5,thin_or_wide,,3.606545454545454,,SaoPaulo|2026-06-26|19|42445563819167031280829487350875103378572259269313308464090107311669158433321|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T14:05:35+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SaoPaulo,2026-06-27,20,55888290960172095406257478224194193360051147565520175414878729651881573874570,2700957,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T13:30:53Z,0.999,0.996,0.0030000000000000027,106.893,107.0,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.39020270270270263,,SaoPaulo|2026-06-27|20|55888290960172095406257478224194193360051147565520175414878729651881573874570|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T15:05:39+00:00,blocked,ask_above_max|soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SaoPaulo,2026-06-27,21,104729388809869549107108321905548539841336290874983081765717165640735010247246,2687101,runway_current_no,current_bracket_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T14:30:26Z,0.999,0.995,0.0040000000000000036,351.16848,351.52,tight_le_3c,usable_ge_5,not_thin_or_wide,,0.5701013513513513,,SaoPaulo|2026-06-27|21|104729388809869549107108321905548539841336290874983081765717165640735010247246|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-27T16:05:47+00:00,blocked,soft_size_below_min_shares,regime_routed_no_soft_balanced_tiny_live_v1,SaoPaulo,2026-06-27,24,78909007738976480322341225370915168843266179788917295354843298216810002781527,2687104,capped_d2_no,d2_no,routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,2026-06-27T15:30:53Z,0.52,0.4,0.12,23.634000000000004,45.45,wide_gt_8c,usable_ge_5,thin_or_wide,,0.7374878335949765,,SaoPaulo|2026-06-27|24|78909007738976480322341225370915168843266179788917295354843298216810002781527|routed_d2_relaxed70_best_ask_soft_balanced_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-29T15:04:54+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,SaoPaulo,2026-06-29,25,9069372100267922620351432676449007758550188215923638489638223759300874937234,2714130,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-29T14:36:46Z,0.89,0.88,0.010000000000000009,238.95610000000002,268.49,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.6179775280898876,,SaoPaulo|2026-06-29|25|9069372100267922620351432676449007758550188215923638489638223759300874937234|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
runtime/weather_edge_v1/remote_pm_agent/regime_routed_no_tiny_live_v1/blocked_candidates.jsonl,2026-06-30T13:16:58+00:00,blocked,ask_above_route_price_cap|soft_size_below_min_shares,regime_routed_no_route_price_disciplined_tiny_live_v1,SaoPaulo,2026-06-30,20,40909861574507268521987711882723830816219029918797314290811143393338242158185,2725176,fresh_runway_current_no,current_bracket_no,route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,2026-06-30T13:09:35Z,0.999,0.998,0.0010000000000000009,259.18056,259.44,tight_le_3c,usable_ge_5,not_thin_or_wide,,1.5855855855855854,,SaoPaulo|2026-06-30|20|40909861574507268521987711882723830816219029918797314290811143393338242158185|route_price_disciplined_no_pullback_row_risk_soft_min5shares_v1,,
