policy,scope,city,target_date,hour,action,active_before,desired_expression,close_expr,cost_delta,payoff_locked_delta,old_p,new_p,rebalance_incremental_ev,close_incremental_ev
first_lock_no_current_yes,dev_cv,Manila,2026-06-14,10.0,open,,d1_no,,0.55242,0.0,,0.578839930242679,,
first_lock_no_current_yes,dev_cv,Manila,2026-06-15,10.0,open,,d1_yes,,0.49248,0.0,,0.5339550963396977,,
first_lock_no_current_yes,dev_cv,Manila,2026-06-16,11.0,open,,current_no,,0.582255,0.0,,0.6278453582448071,,
first_lock_no_current_yes,dev_cv,Manila,2026-06-19,11.0,open,,d1_yes,,0.4623749999999999,0.0,,0.4911123577719858,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-02,14.0,open,,d1_no,,0.73496875,0.0,,0.7575231973218459,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-04,10.0,open,,d1_no,,0.74962,0.0,,0.809606888664648,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-05,10.0,open,,d1_no,,0.720295,0.0,,0.7565460744649515,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-06,10.0,open,,d1_no,,0.8176950000000001,0.0,,0.8533498601052079,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-07,10.0,open,,d1_no,,0.720295,0.0,,0.7887905371565155,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-08,10.0,open,,d2_yes,,0.612,0.0,,0.6605048096733075,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-09,11.0,open,,d2_yes,,0.661375,0.0,,0.690342204893641,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-10,10.0,open,,d1_no,,0.55242,0.0,,0.6031274471704133,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-11,12.0,open,,current_no,,0.88816555,0.0,,0.9092126590272108,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-12,10.0,open,,d1_no,,0.7398549999999999,0.0,,0.7737181266742177,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-13,10.0,open,,d1_no,,0.700695,0.0,,0.7385922328054524,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-14,10.0,open,,d1_no,,0.63178,0.0,,0.6956898302188956,,
first_lock_no_current_yes,dev_cv,Miami,2026-06-17,13.0,open,,d1_no,,0.641655,0.0,,0.6831212844369615,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-02,14.0,open,,d2_yes,,0.5125,0.0,,0.6136843968819035,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-03,12.0,open,,d2_yes,,0.5125,0.0,,0.5817097177428219,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-04,11.0,open,,d2_no,,0.621895,0.0,,0.6608161343397212,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-08,14.0,open,,d2_yes,,0.63178,0.0,,0.693110099411407,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-11,15.0,open,,d1_no,,0.808,0.0,,0.8356653616512085,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-12,11.0,open,,d1_no,,0.8312512,0.0,,0.8763561802956894,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-14,14.0,open,,d2_yes,,0.502495,0.0,,0.5415222563339634,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-17,14.0,open,,d1_yes,,0.5324800000000001,0.0,,0.5595412632591998,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-18,14.0,open,,d1_no,,0.5623750000000001,0.0,,0.6233630965052223,,
first_lock_no_current_yes,dev_cv,Munich,2026-06-19,14.0,open,,d1_no,,0.41200000000000003,0.0,,0.4476473527286687,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-02,12.0,open,,d1_no,,0.856375,0.0,,0.8867775105605579,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-03,13.0,open,,current_no,,0.8467199999999999,0.0,,0.8822074555788242,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-04,13.0,open,,current_no,,0.700695,0.0,,0.7485513165774708,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-05,13.0,open,,d1_no,,0.45232,0.0,,0.5206492531985432,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-06,10.0,open,,d2_no,,0.856375,0.0,,0.8921372763053053,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-07,12.0,open,,d2_yes,,0.5623750000000001,0.0,,0.6038413966569149,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-09,11.0,open,,d1_no,,0.82641195,0.0,,0.859388754025085,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-10,11.0,open,,d2_no,,0.5623750000000001,0.0,,0.602200645641727,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-11,12.0,open,,d1_no,,0.7885800000000001,0.0,,0.8338368804934099,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-12,13.0,open,,d2_no,,0.69088,0.0,,0.7350480056084784,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-13,14.0,open,,d1_no,,0.74962,0.0,,0.7970017649404362,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-14,11.0,open,,d2_yes,,0.602095,0.0,,0.6334419978272872,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-15,10.0,open,,d2_no,,0.759375,0.0,,0.8216462954725859,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-16,14.0,open,,current_no,,0.91888875,0.0,,0.9442400001342784,,
first_lock_no_current_yes,dev_cv,NYC,2026-06-19,10.0,open,,d1_yes,,0.57232,0.0,,0.6550233127168975,,
first_lock_no_current_yes,dev_cv,SanFrancisco,2026-06-02,10.0,open,,d2_no,,0.661375,0.0,,0.6818313850550091,,
first_lock_no_current_yes,dev_cv,SanFrancisco,2026-06-04,10.0,open,,d2_no,,0.86602,0.0,,0.892392139229178,,
first_lock_no_current_yes,dev_cv,SanFrancisco,2026-06-07,13.0,open,,d1_no,,0.63178,0.0,,0.6926294117417244,,
first_lock_no_current_yes,dev_cv,SanFrancisco,2026-06-11,13.0,open,,current_no,,0.621895,0.0,,0.677044133976768,,
first_lock_no_current_yes,dev_cv,SanFrancisco,2026-06-12,13.0,open,,d2_no,,0.86602,0.0,,0.8928996065275481,,
first_lock_no_current_yes,dev_cv,SanFrancisco,2026-06-13,14.0,open,,d1_no,,0.45232,0.0,,0.4879130671362628,,
first_lock_no_current_yes,dev_cv,SanFrancisco,2026-06-14,12.0,open,,d2_yes,,0.55242,0.0,,0.6069652456805492,,
first_lock_no_current_yes,dev_cv,SanFrancisco,2026-06-15,13.0,open,,d1_no,,0.502495,0.0,,0.5577598555559836,,
first_lock_no_current_yes,dev_cv,SanFrancisco,2026-06-17,11.0,open,,d2_yes,,0.422095,0.0,,0.4460020487173608,,
first_lock_no_current_yes,dev_cv,SaoPaulo,2026-06-02,11.0,open,,d2_yes,,0.4623749999999999,0.0,,0.4978158509905268,,
first_lock_no_current_yes,dev_cv,SaoPaulo,2026-06-03,11.0,open,,d2_yes,,0.422095,0.0,,0.4817187685892954,,
first_lock_no_current_yes,dev_cv,SaoPaulo,2026-06-06,12.0,open,,d1_no,,0.7982950000000001,0.0,,0.8246235273661149,,
first_lock_no_current_yes,dev_cv,SaoPaulo,2026-06-08,13.0,open,,d1_no,,0.46237500000000004,0.0,,0.486139583090908,,
first_lock_no_current_yes,dev_cv,SaoPaulo,2026-06-09,11.0,open,,d2_no,,0.49248,0.0,,0.5240730178910754,,
first_lock_no_current_yes,dev_cv,SaoPaulo,2026-06-13,13.0,open,,d1_no,,0.62683875,0.0,,0.6601497284076283,,
first_lock_no_current_yes,dev_cv,SaoPaulo,2026-06-14,11.0,open,,d1_no,,0.57232,0.0,,0.5926691186915665,,
first_lock_no_current_yes,dev_cv,SaoPaulo,2026-06-17,11.0,open,,d2_no,,0.778855,0.0,,0.8119940402075396,,
first_lock_no_current_yes,dev_cv,SaoPaulo,2026-06-19,13.0,open,,d1_no,,0.49248,0.0,,0.5291254030206057,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-06,11.0,open,,d2_yes,,0.4523199999999999,0.0,,0.5160554148084004,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-07,13.0,open,,d1_no,,0.76912,0.0,,0.8089164149363046,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-08,10.0,open,,d1_no,,0.7104999999999999,0.0,,0.7788588280113866,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-09,11.0,open,,d1_no,,0.502495,0.0,,0.5371026124654834,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-10,12.0,open,,d1_no,,0.9045,0.0,,0.933778091947686,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-11,14.0,open,,d2_yes,,0.4523199999999999,0.0,,0.5188950140437648,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-12,12.0,open,,d2_no,,0.661375,0.0,,0.6964571567960502,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-14,14.0,open,,current_no,,0.8176950000000001,0.0,,0.8512178574645471,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-15,12.0,open,,d2_no,,0.7982950000000001,0.0,,0.8237977450415488,,
first_lock_no_current_yes,dev_cv,Seattle,2026-06-16,13.0,open,,current_no,,0.57232,0.0,,0.6295738952298456,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-02,10.0,open,,d1_no,,0.5623750000000001,0.0,,0.614587717619104,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-03,10.0,open,,d1_no,,0.778855,0.0,,0.821653088879509,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-04,10.0,open,,d2_no,,0.875655,0.0,,0.9092120441886646,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-05,12.0,open,,d1_no,,0.808,0.0,,0.828247003567229,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-06,11.0,open,,d1_no,,0.73008,0.0,,0.7805011025385833,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-08,11.0,open,,d1_no,,0.700695,0.0,,0.7352555955801086,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-09,10.0,open,,d2_yes,,0.5822550000000001,0.0,,0.6496769558988726,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-10,10.0,open,,d2_yes,,0.502495,0.0,,0.535529834492001,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-11,13.0,open,,d1_no,,0.8467199999999999,0.0,,0.8706679345360753,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-13,10.0,open,,d1_no,,0.5623750000000001,0.0,,0.6937175368974593,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-14,12.0,open,,d2_no,,0.76912,0.0,,0.8036667241683243,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-15,10.0,open,,d2_no,,0.9045,0.0,,0.9324468311131272,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-16,12.0,open,,d1_no,,0.76912,0.0,,0.790783065446351,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-19,12.0,open,,d1_no,,0.6100198,0.0,,0.6701029462032188,,
first_lock_no_current_yes,dev_cv,Shanghai,2026-06-20,10.0,open,,d2_no,,0.82738,0.0,,0.8643147623170512,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-02,10.0,open,,d1_no,,0.55242,0.0,,0.5835693168064946,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-03,11.0,open,,d1_no,,0.69088,0.0,,0.72231562309872,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-04,13.0,open,,d1_no,,0.74962,0.0,,0.7771293670456147,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-05,13.0,open,,d1_no,,0.7885800000000001,0.0,,0.8137344382853446,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-06,10.0,open,,d1_no,,0.778855,0.0,,0.8082180124183356,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-07,12.0,open,,d2_no,,0.69088,0.0,,0.7150198728430333,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-10,10.0,open,,d1_no,,0.612,0.0,,0.6614931832385673,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-11,10.0,open,,d2_no,,0.9332550000000001,0.0,,0.9539192801233264,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-12,11.0,open,,d1_no,,0.49248,0.0,,0.5168826386764775,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-14,11.0,open,,d1_yes,,0.5324800000000001,0.0,,0.5643022792254115,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-15,12.0,open,,d1_no,,0.7104999999999999,0.0,,0.7496983835027149,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-16,11.0,open,,d2_no,,0.55242,0.0,,0.5784866655647525,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-17,10.0,open,,d2_yes,,0.43218,0.0,,0.4840399562145043,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-18,10.0,open,,d2_no,,0.7104999999999999,0.0,,0.7481012415252615,,
first_lock_no_current_yes,dev_cv,Singapore,2026-06-20,12.0,open,,d1_no,,0.759375,0.0,,0.7907897734827197,,
first_lock_no_current_yes,dev_cv,Taipei,2026-06-02,10.0,open,,d1_no,,0.759375,0.0,,0.7804567574970567,,
first_lock_no_current_yes,dev_cv,Taipei,2026-06-03,10.0,open,,d2_no,,0.7398549999999999,0.0,,0.7613031062148106,,
first_lock_no_current_yes,dev_cv,Taipei,2026-06-04,11.0,open,,d1_yes,,0.43218,0.0,,0.4521890094237655,,
first_lock_no_current_yes,dev_cv,Taipei,2026-06-06,13.0,open,,d1_yes,,0.41200000000000003,0.0,,0.4511386387689651,,
first_lock_no_current_yes,dev_cv,Taipei,2026-06-11,11.0,open,,d2_no,,0.9236800000000001,0.0,,0.947510105295543,,
first_lock_no_current_yes,dev_cv,Taipei,2026-06-14,10.0,open,,d2_no,,0.8176950000000001,0.0,,0.8574337272111243,,
first_lock_no_current_yes,dev_cv,Taipei,2026-06-18,10.0,open,,d1_no,,0.720295,0.0,,0.7505158008355639,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-03,11.0,open,,d2_yes,,0.59218,0.0,,0.6425033897300139,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-04,14.0,open,,d1_no,,0.700695,0.0,,0.7397632848175826,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-05,11.0,open,,d2_yes,,0.55242,0.0,,0.59283642158926,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-07,10.0,open,,d2_no,,0.6810550000000001,0.0,,0.7129427281453539,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-08,10.0,open,,d2_yes,,0.5125,0.0,,0.5896567091494003,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-09,10.0,open,,d2_no,,0.641655,0.0,,0.6855203893201063,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-10,11.0,open,,d1_no,,0.43218,0.0,,0.502480663072389,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-11,10.0,open,,d2_no,,0.612,0.0,,0.6515713010319154,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-12,13.0,open,,d1_no,,0.808,0.0,,0.8299511382675484,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-14,12.0,open,,d1_yes,,0.6908799999999999,0.0,,0.7178889689512193,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-15,12.0,open,,d1_no,,0.49248,0.0,,0.5337761399892349,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-16,12.0,open,,d2_no,,0.837055,0.0,,0.8584128645570858,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-18,10.0,open,,d1_no,,0.621895,0.0,,0.66747541478243,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-19,10.0,open,,d2_no,,0.442255,0.0,,0.4652952790873783,,
first_lock_no_current_yes,dev_cv,TelAviv,2026-06-20,11.0,open,,d1_no,,0.442255,0.0,,0.514783759601055,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-03,10.0,open,,d2_no,,0.621895,0.0,,0.6773814833738493,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-06,14.0,open,,d1_no,,0.778855,0.0,,0.8094363682203587,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-07,11.0,open,,current_no,,0.82738,0.0,,0.8713764703496313,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-08,10.0,open,,d2_no,,0.700695,0.0,,0.7351547842862273,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-10,12.0,open,,current_no,,0.700695,0.0,,0.7329112249177829,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-13,10.0,open,,d2_no,,0.67122,0.0,,0.7388643267804003,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-14,11.0,open,,d1_no,,0.55242,0.0,,0.5825408621332936,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-15,10.0,open,,d1_no,,0.6020949999999999,0.0,,0.6614365348716821,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-16,10.0,open,,d2_no,,0.8467199999999999,0.0,,0.8684444048846406,,
first_lock_no_current_yes,dev_cv,Tokyo,2026-06-17,10.0,open,,d1_no,,0.5125,0.0,,0.5362623350733109,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-03,14.0,open,,d1_no,,0.442255,0.0,,0.4697505885975052,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-05,12.0,open,,d1_no,,0.6020949999999999,0.0,,0.6637235221139228,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-07,10.0,open,,d1_no,,0.8176950000000001,0.0,,0.8621201059628327,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-08,12.0,open,,d1_no,,0.621895,0.0,,0.6806108000471041,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-09,13.0,open,,d1_no,,0.76912,0.0,,0.8002189102385026,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-10,10.0,open,,d1_no,,0.5921799999999999,0.0,,0.6457333772424462,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-12,13.0,open,,current_no,,0.5324800000000001,0.0,,0.5976642869613104,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-13,14.0,open,,d2_no,,0.8505832,0.0,,0.8877577564280092,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-14,12.0,open,,d1_no,,0.6810550000000001,0.0,,0.7256719877497263,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-19,12.0,open,,d2_no,,0.7885800000000001,0.0,,0.8353119635920779,,
first_lock_no_current_yes,dev_cv,Warsaw,2026-06-20,15.0,open,,d1_yes,,0.57232,0.0,,0.5962811847683467,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-03,10.0,open,,d1_no,,0.856375,0.0,,0.8781606114452516,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-04,10.0,open,,d1_no,,0.63178,0.0,,0.6768808921445069,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-08,12.0,open,,d1_no,,0.63178,0.0,,0.7070065342017008,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-09,10.0,open,,d1_no,,0.73008,0.0,,0.7884096930078341,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-11,14.0,open,,d1_no,,0.778855,0.0,,0.8037220703603516,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-13,12.0,open,,current_no,,0.67122,0.0,,0.6931985238882015,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-16,10.0,open,,current_no,,0.8176950000000001,0.0,,0.874394395242646,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-18,10.0,open,,d2_no,,0.621895,0.0,,0.6549482660584733,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-19,10.0,open,,d2_no,,0.63178,0.0,,0.7522119995457424,,
first_lock_no_current_yes,dev_cv,Wellington,2026-06-20,10.0,open,,d2_no,,0.82738,0.0,,0.8555903630721344,,
first_lock_no_current_yes,dev_cv,Wuhan,2026-06-02,14.0,open,,d1_yes,,0.57232,0.0,,0.61440997779263,,
first_lock_no_current_yes,dev_cv,Wuhan,2026-06-04,11.0,open,,d2_no,,0.720295,0.0,,0.7644803327932681,,
first_lock_no_current_yes,dev_cv,Wuhan,2026-06-08,12.0,open,,current_no,,0.63178,0.0,,0.6870973297831309,,
first_lock_no_current_yes,dev_cv,Wuhan,2026-06-11,15.0,open,,d1_no,,0.837055,0.0,,0.872209117846909,,
first_lock_no_current_yes,dev_cv,Wuhan,2026-06-13,12.0,open,,current_no,,0.52549155,0.0,,0.5683030086404651,,
first_lock_no_current_yes,dev_cv,Wuhan,2026-06-15,11.0,open,,d2_no,,0.7885800000000001,0.0,,0.8094557823301576,,
first_lock_no_current_yes,dev_cv,Wuhan,2026-06-17,14.0,open,,current_no,,0.63178,0.0,,0.6545460301681667,,
first_lock_no_current_yes,dev_cv,Wuhan,2026-06-19,15.0,open,,d2_no,,0.8467199999999999,0.0,,0.8693805972361085,,
first_lock_no_current_yes,dev_cv,Wuhan,2026-06-20,13.0,open,,d2_yes,,0.422095,0.0,,0.4456482963026618,,
first_lock_no_current_yes,verified_forward,Amsterdam,2026-06-21,15.0,open,,d2_no,,0.778855,0.0,,0.8265581806714569,,
first_lock_no_current_yes,verified_forward,Amsterdam,2026-06-23,15.0,open,,d2_no,,0.69088,0.0,,0.7643068452069974,,
first_lock_no_current_yes,verified_forward,Ankara,2026-06-23,16.0,open,,current_no,,0.5782822,0.0,,0.7448848204327689,,
first_lock_no_current_yes,verified_forward,Ankara,2026-06-27,14.0,open,,current_no,,0.778855,0.0,,0.8220829098562346,,
first_lock_no_current_yes,verified_forward,Ankara,2026-06-30,15.0,open,,d1_yes,,0.4523199999999999,0.0,,0.5160992962368034,,
first_lock_no_current_yes,verified_forward,Ankara,2026-07-01,15.0,open,,current_no,,0.79149555,0.0,,0.8183521338696307,,
first_lock_no_current_yes,verified_forward,Ankara,2026-07-02,13.0,open,,d1_yes,,0.4623749999999999,0.0,,0.4871548975691505,,
first_lock_no_current_yes,verified_forward,Ankara,2026-07-03,12.0,open,,d2_no,,0.808,0.0,,0.8313619139879995,,
first_lock_no_current_yes,verified_forward,Atlanta,2026-06-22,12.0,open,,d2_no,,0.8176950000000001,0.0,,0.8616702208143259,,
first_lock_no_current_yes,verified_forward,Atlanta,2026-06-26,14.0,open,,current_no,,0.57232,0.0,,0.6055687241603815,,
first_lock_no_current_yes,verified_forward,Atlanta,2026-06-27,11.0,open,,d2_no,,0.46237500000000004,0.0,,0.5347622776774097,,
first_lock_no_current_yes,verified_forward,Atlanta,2026-06-29,13.0,open,,d2_no,,0.442255,0.0,,0.4998943720886981,,
first_lock_no_current_yes,verified_forward,Atlanta,2026-07-03,11.0,open,,d2_no,,0.74962,0.0,,0.7889334742197298,,
first_lock_no_current_yes,verified_forward,Austin,2026-06-26,14.0,open,,d2_yes,,0.59218,0.0,,0.6126165224873561,,
first_lock_no_current_yes,verified_forward,Beijing,2026-06-25,13.0,open,,d1_no,,0.621895,0.0,,0.6656276711674465,,
first_lock_no_current_yes,verified_forward,Beijing,2026-06-26,12.0,open,,d2_yes,,0.4523199999999999,0.0,,0.5088493853576086,,
first_lock_no_current_yes,verified_forward,Beijing,2026-06-27,13.0,open,,d2_no,,0.720295,0.0,,0.7433945751551826,,
first_lock_no_current_yes,verified_forward,Beijing,2026-06-30,10.0,open,,d1_no,,0.8467199999999999,0.0,,0.8927159263602236,,
first_lock_no_current_yes,verified_forward,Beijing,2026-07-01,13.0,open,,d2_yes,,0.542455,0.0,,0.5739230209513455,,
first_lock_no_current_yes,verified_forward,BuenosAires,2026-06-25,10.0,open,,d2_no,,0.542455,0.0,,0.5634744595991458,,
first_lock_no_current_yes,verified_forward,BuenosAires,2026-06-26,11.0,open,,d2_no,,0.8467199999999999,0.0,,0.8874640643847567,,
first_lock_no_current_yes,verified_forward,BuenosAires,2026-06-27,13.0,open,,d1_no,,0.612,0.0,,0.6345762483473011,,
first_lock_no_current_yes,verified_forward,BuenosAires,2026-07-01,12.0,open,,d2_no,,0.720295,0.0,,0.7722761415878845,,
first_lock_no_current_yes,verified_forward,BuenosAires,2026-07-02,10.0,open,,d2_no,,0.67122,0.0,,0.7090170893971197,,
first_lock_no_current_yes,verified_forward,BuenosAires,2026-07-03,12.0,open,,d1_no,,0.8467199999999999,0.0,,0.8815600208067162,,
first_lock_no_current_yes,verified_forward,CapeTown,2026-06-22,18.0,open,,d1_no,,0.612,0.0,,0.736166713916414,,
first_lock_no_current_yes,verified_forward,CapeTown,2026-06-25,12.0,open,,d1_no,,0.76912,0.0,,0.7945718738062773,,
first_lock_no_current_yes,verified_forward,CapeTown,2026-06-27,12.0,open,,d2_yes,,0.43218,0.0,,0.4825322137224344,,
first_lock_no_current_yes,verified_forward,CapeTown,2026-06-30,12.0,open,,d1_no,,0.41200000000000003,0.0,,0.5058885308849304,,
first_lock_no_current_yes,verified_forward,CapeTown,2026-07-02,11.0,open,,d1_no,,0.837055,0.0,,0.8579713366711668,,
first_lock_no_current_yes,verified_forward,CapeTown,2026-07-03,10.0,open,,d2_no,,0.7398549999999999,0.0,,0.7771213521149988,,
first_lock_no_current_yes,verified_forward,Chengdu,2026-06-25,13.0,open,,d1_yes,,0.48245499999999997,0.0,,0.5095087335574755,,
first_lock_no_current_yes,verified_forward,Chongqing,2026-06-21,10.0,open,,d2_no,,0.7398549999999999,0.0,,0.7695367104109645,,
first_lock_no_current_yes,verified_forward,Chongqing,2026-07-01,11.0,open,,d1_no,,0.74962,0.0,,0.777717613114664,,
first_lock_no_current_yes,verified_forward,Dallas,2026-06-22,15.0,open,,d1_yes,,0.59218,0.0,,0.6159243288436345,,
first_lock_no_current_yes,verified_forward,Dallas,2026-06-29,13.0,open,,d2_no,,0.48245499999999997,0.0,,0.5343859394344606,,
first_lock_no_current_yes,verified_forward,Dallas,2026-07-03,14.0,open,,d2_yes,,0.542455,0.0,,0.57103670280957,,
